statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,,2009-014773-40,,2017,Essai de phase II de preuve du concept : Evaluation de l’activité anti-cellules souches cancéreuses du bevacizumab administré en combinaison à la chimiothérapie néoadjuvante dans les cancers du sein,,
⬛,4,4: pas de résultats postés ni publiés,NCT01942980,,,2017,Double-blind Randomized Multicenter Phase III Study Evaluation of the Efficacy of Hippocampal Avoidance on the Cognitive Toxicity of Whole-brain Radiation Therapy After Surgical Resection of Single Brain Metastasis of Breast Cancer.,,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT01190345,,,2017,"Phase II"" Proof of Concept "" Trial Evaluating Anti Cancer Stem Cell Activity of Pre-operative Bevacizumab in Combination With Chemotherapy in Breast Cancer",AVASTEM,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01692873,,,2017,Research for Prognostic and Predictive Biomarkers of Therapeutic Response in Pancreatic Tumors - PACAomics / IPC 2011-004,PACAomics,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02526134,,,2017,Placing Trust in Endoscopic Ultrasonography: Impact on Planning Conformal Radiotherapy of Cancer of the Esophagus and Rectum,FIDUCOR,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01853358,,,2018,Phase I of Infusion of Selected Donor NK Cells After HLA Identical Allogeneic Stem Cell Transplantation Prepared With Reduced Intensity Conditioning - DLI-NK/IPC 2012-003,DLI-NK,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03686592,,,2019,Psychological Effect of the pancréatectomy: a Feeling of Strangeness,REPPSE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01939327,,,2020,"A Phase II Single-arm, Open-label Study to Evaluate the Safety and Efficacy of Combination Lenalidomide (Revlimid®) With Rituximab in Subjets With Relapsed or Refractory Diffuse Large b Cell Non-Hodgkin's Lymphoma.",R2,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2014-000758-12,,2020,"Study of pharmacokinetics of intravenous busulfan (Busilvex ®) in the conditioning allogeneic transplantation in patients with high-risk hematological disease. 
 
 
 Etude de pharmacocinétique du Busulfan intra-veineux (Busilvex®) dans le conditionnement d’une greffe allogénique chez des patients à haut risque porteurs d’hémopathie.",BX-PK-IPC2013-016,
⬛,4,4: pas de résultats postés ni publiés,NCT02483325,,,2020,Phase II Study Evaluating the Efficacy of Allogeneic Transplant Conditioning With Adaptive Dose Busulfan Intravenous (Busilvex®) in Patients at High Risk of Carrying Blood Diseases,BX-PK,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02623309,,,2021,,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04401046,,,2021,COVID-19 EPIDEMIC Reorganisation of Cancer Patient Care: Self- Evaluation of Potential Post-traumatic Stress Disorder,COVID-TRAUMA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03595800,,,2021,Extension of a Phase III Randomized Study of Allogeneic Hematopoietic Stem Cell Transplantation From One Haplotype Mismatch Related Donor or From an Unrelated Donor to Younger Patients Eligible for Reduced-intensity Conditioning Regimen-HaploMUD-RIC-01,HaploMUD-RIC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03679338,,,2022,Prospective Evaluation of the Ablation Therapy With Bipolar Radio Frequency for Nonresectable Bile Duct Cancer,RFA-BILIAIRE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03961893,,,2023,Panoramic Screening by Complete Colonoscopy in the Management of Colorectal Adenomas,G-EYE-ADR,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04112654,,,2023,Prospective Randomized Evaluation of the Contribution of Low-pressure Intra-abdominal Insufflation for Laparoscopic Colic Resection,LoPreCol,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00963521,,,,Pilot Study of Therapeutic Vaccination by Leukemic Blasts in Vitro Differentiated Dendritic Cells From Patients With Acute Myelogenous Leukemia in Complete Remission,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT00540956,,,,Descriptive Study Evaluating the Presence and Function of Natural Killer Cells in Elderly Patients With Acute Myeloid Leukemia in First Remission.,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02860793,,,,Role of PTK-7 in Acute Myeloid Leukemias: Impact of PTK7 Serum Marker and ex Vivo Studies to Decipher the Role of PTK7,LAM-PTK7,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT00840684,,,,A PHASE I-II MULTICENTER STUDY OF THE CLORETAZINE-DAUNORUBICIN-ARACYTINE COMBINATION FOR THE TREATMENT OF ACUTE MYELOID LEUKEMIA (AML) WITH UNFAVORABLE CYTOGENETICS,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00802568,,,,Pilot Study of Allogeneic Hematopoietic Stem Cell Transplantation Following Reduced Intensity Conditioning in Treating Patients With Multiple Myeloma,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT00806767,,,,Phase II Study of Allogeneic Transplant of Hematopoietic Stem Cells From a Compatible Family Donor in the Treatment of Patients Over 55 Years With Hematological Malignancies,,BIOLOGICAL
