statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT02316665,,,2015,Effect of Continuous Positive Airway Pressure Treatment on Nocturnal Glycemia of Patients Having Type 1 Diabetes and Sleep Apnea Syndrome: a Randomized Controlled Trial,DIADEME,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02050360,2013-000014-38,,2015,"Efficacy and Safety of ""as Required"" Sildenafil for Patients With Moderate to Severe Raynaud's Phenomenon (RP)",PROFIL,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01785589,,,2015,Stress Thallium-201/Rest Technetium-99m Sequential Dual Isotope High-Speed Myocardial Perfusion Imaging Validation Versus Invasive Coronary Angiography,CameraCZT,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01773876,,,2015,"Micafungin Versus Placebo in the Nosocomial Sepsis in Patients Multi-colonized With Candida, Randomized Controlled Trial",EMPIRICUS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02045173,,,2016,Screening for Sleep-disordered Breathing in Routine Cardiology Practice: Validation of the Apnea + Hypopnea Detection by an Implantable Cardioverter Defibrillator (ICD) or Cardiac Resynchronization Therapy-defibrillator (CRT-D) With Impedance-based Respiration Sensor (ApneaScanTM),AIRLESS,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02095366,2013-001665-16,,2016,"Intra Nasal Sufentanil Versus Intravenous Morphine for Acute Severe Traumatic Pain Analgesia in Emergency Setting. A Multicenter,Randomized,Controled, Comparative, Double Blinded Study",ALGOFINE-2,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02789696,,,2016,"Prevalence of Acromegaly in a Diagnostic Consultation for Sleep Apnea Syndrome: A Prospective, National and Multicentric Study",ACROSAS,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02538458,,,2016,"Effects of Reduction of the Length of Treatment by Nebulized 3% Hypertonic Saline From 72 to 24 Hours on Clinical Remission, in Children Younger Than 12 Month Hospitalized for Acute Bronchiolitis. BRONDUSAL",BRONDUSAL,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02632214,,,2016,Plasticity and Cross-modal Interactions for Oral Communication in Profoundly Deaf Adults,PLASMODY,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02405767,,,2016,Characterisation by Electric Impedance Measurements of the Different Wound Healing Phases of Diabetic Foot Ulcers,BIPPED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02596789,,,2016,Study of Cortical Excitability in Healthy Subjects With Transcranial Magnetic Stimulation (TMS) and a Neuronavigation Device,RC-TMS,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01896219,,,2016,Multicentric Evaluation of IMACTIS-CT Navigation System,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01900379,,,2016,Impact of the Obstructive Sleep Apnea Syndrome Treatment and Ventricular Function in Heart Failure Patients Undergoing Coronary Artery Bypass Surgery or Other Coronary Reperfusion,PAC-IC-SAOS,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01770015,,,2016,Study of the Impact of Bronchial Colonization With Fungi in the Occurrence of Late Ventilator Acquired Pneumonia,CBF et PAVMt,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02843438,,,2016,Evaluation of Biological Biomarkers Diagnostic of Toxoplasmosis Uveitis,BIOLUVE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02842255,,,2016,Calibration of a New Reflectance Oximeter.,PATCHSANTESpO2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01816334,,,2016,Safety and Efficacy of Nonsteroidal Antiinflammatory Drug and Glucocorticoids in Acute Sciatica,TéAGS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02212249,,,2016,Soluble VE-cadherin and VE-cadherin Antibody in Sclerodermic Sclerosis,Sclerocadh1,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02840305,,,2016,Brain Bases of Visual Perceptionnatural Scenes of Natural Scenes.,SCENES,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02657213,,,2017,Study of Minimed 640G Insulin Pump With SmartGuard in Prevention of Low Glucose Events in Adults With Type 1 Diabetes at Risk of Severe Hypoglycemia,ALPPHY,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,,2014-003156-31,,2017,"Etude de la tolérance du fentanyl intranasal (Pecfent®) dans le traitement des douleurs procédurales chez la personne âgée, avec ou sans traitement de fond.",FenTA,
🟥,3,3: résultats postés ou publiés après les 36 mois,,2015-004485-28,,2017,Effets d’un soluté hypertonique et du Ringer Lactate sur la fonction ventriculaire droite après chirurgie cardiaque,SUCCESS,
⬛,4,4: pas de résultats postés ni publiés,NCT02135458,,,2017,"Clinical and Medico-economic Assessment of Conventional Care Plus the ""Autonom@Dom"" Telemonitoring System Versus a Conventional Care Package Alone, for People With Heart Failure in Several French Structures.",AUTONOM@DOM,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02537366,,,2017,Dexmedetomidine for Non-invasive Ventilation After Chest Trauma (VENDETTA),VENDETTA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02830022,,,2017,"Sleep, Autonomic Nervous System and Cardiorespiratory Capacity in Autism Spectrum Disorders Children",APAUTRES,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02925130,,,2017,Beta2-mimetic and Central Nervous System: Effects of Salbutamol on Cortical Excitability and Cerebral Activation,BETACTIV,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01557712,,,2017,Estimate the Efficiency of the Association of an Injection of Ketamine and the Venlafaxine in the Severe Major Depressive Disorder for Six Weeks.,KETADEP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02782520,,,2017,Comparison of the Effects of an Hypertonic Solution With Ringer Lactate on Right Ventricular Function Following Cardiac Surgery,SUCCESS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02682290,,,2017,Assessment of a Device Used for Measuring the Rheological Parameters of Human Sputum.,RHEOMUCO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02844036,,,2017,Angioplasty of Distal Lesions for Carriers of Inoperable Post-embolic HTP,OCT²EPH,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02114749,,,2017,"Development of Tools for Respiration and Circulation Studies and Exploration, Their Mutual Interactions and the Functions Involved in the Daily Life in Healthy Volunteers",MAPO-RCVQ,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01863108,,,2017,Dose-escalation Study to Assess the Safety and Tolerability of Sub-cutaneous Injections of a Peptide-loaded Plasmacytoid Dendritic Cell Line (GeniusVac-Mel4) in Patients With Melanoma,GeniusVac-Mel4,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03171571,,,2017,Personal Lifestyle Assistant for Better Health Through Nutrition : Cook to Health Study,C2H,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02869698,,,2017,Spectral Dynamic Imaging of Cognitive Functions in Epileptic Patients Explored,ISDETSEEG,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03102983,,,2017,Sensory-motor Interactions in the Perception of Vowels: a Study in Repetition - Suppression,NEUROPHONE,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02351128,2014-001273-13,,2017,Traitement Des Carcinomes à Cellules de Merkel inopérables et/ou métastatiques Par Analogue de la Somatostatine - Etude Nationale Multicentrique Mono-bras de Phase II.,PHRC-Merkel,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00875654,,,2017,Cell Therapy by Intravenous Injection of Mesenchymal Stem Cells After Stroke,ISIS,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT02980302,,,2017,"Development of the Tool "" iPSC "" (Induced Pluripotent Stem Cells) for the Functional Study of Mutations Responsible for Mental Retardation - Application to Familial Study of MYT1L Gene Mutations",Rementips,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03087318,,,2018,Sport as a Treatment in Chronic Diseases and Healthcare Sustainability: Sport 4 Health,S4H,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03268915,,,2018,Assessment of the Reproducibility of the 3 Minutes Sit-to-stand Test in Patients With Idiopathic Pulmonary Fibrosis (IPF),ST2-IPF,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03033095,,,2018,Prediction of the Answer to the Treatment by Biotherapies for Naive Spondyloarthritis Disease During 6 Months by Combinatorial Analysis of Serum Biomarkers,PRESA,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02329418,,,2018,Impact of a Written Document on Post Traumatic Stress Disorder (PTSD) Diagnosed in Family Members After Withholding and Withdrawing Life-sustaining Therapies in the Intensive Care Unit,LATA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02779400,,,2018,Conformity Measurement Assessment of a Diagnostic Medical Device Used for the Measurement of the INR (International Normalized Ratio),HEMOPTICS2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01995955,,,2018,"The Proposed Study is to Validate a New Non-invasive Imaging Technique for Evaluation of Cardiac Microciculation in Coronary Artery Disease With a Comparison With Validated Technique Invasive, Which is Measure of Index of Myocardial Resistance",EVACORY,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03712592,,,2018,Physiological Constraints Associated With Trail Running,UT4M2018,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03375073,,,2018,"Positive Communication Within Healthcare Team and Clinical Performance: a Prospective, Randomised and Controlled Simulation Trial.",ComPerf,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03654430,,,2018,Longitudinal Study by 2D-speckle-tracking Echocardiography of the Ventricular Wall Motion During Postnatal Adaptation,BABYSTRAIN,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02021396,,,2018,Benefit of Prophylactic Embolization of the Splenic Salvage in Trauma Patients at High Risk of Splenectomy.,Splash,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02345694,,,2018,Non-automatic Control of Gait and Posture in Obstructive Sleep Apnea Syndrome : a Randomised Controlled Trial of Continuous Positive Airway Pressure Effectiveness (CIH - Gait),CIH-Gait,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02854280,,,2018,Brain During Effort : Effects of Hypoxia With Respiratory Patients,NEUROX,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01148680,,,2018,Randomized Controlled Trial Comparing the Metabolic Efficiency of Allogeneic Pancreatic Islet Transplantation to Intensive Insulin Therapy for the Treatment of Type 1 Diabetes,TRIMECO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02298582,,,2018,Safety of Intranasal Fentanyl (PecFent®) in the Treatment of Procedural Pain in the Elderly With or Without Background Treatment.,FENTA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02779998,,,2018,Prophylactic Non-invasive Ventilation During Surgical Procedure in Rhythmology,VNI-RYTHMO,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03458507,,,2019,Impact of the Type of Interface in Neuromuscular Patients Treated With Nocturnal Noninvasive Ventilation: a Randomized Crossover Trial,InterfaceNMD,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03992651,,,2019,Validation of Optical Transcutaneous Sensors to Measure Capnia and Tissue Oxygenation,CTCO,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT03169088,,,2019,"""Cook to Health 2"" : Monitoring Wellbeing and Health in the Community",C2H2,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03305978,,,2019,"Detection of Pulmonary Nodules: Comparison of Ultra-low-dose Chest CT (Approaching a Two Views Chest X-ray Radiation) and Standard Low Dose CT. A Monocentric, Prospective, Non-randomized, Comparative, Open-label Study With Blind Reading of the Judgment Criteria.",npUBD,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02773043,,,2019,,EVARESERVE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03457623,,,2019,"Medico-economic Evaluation of a ""IsereADOM"" Package of Services Versus Conventional Health and Social Monitoring, in the Care of a Population of People With Heart Failure in Isère.",CardIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03087175,,,2019,Impact of Polyethylene Terephthalate Micronet Mesh-Covered Stent (MGuard) on Coronary Microcirculation's Lesions in Patients With ST or Non ST-segment Elevation Myocardial Infarction (STE and NSTE-ACS): Assessment by Index of Microcirculatory Resistance (IMR),GUARDIANCORY,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03190031,,,2019,Respiratory Muscle Training in Patients With Cystic Fibrosis,MUCOMUREE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03545529,,,2019,"Medico-economic Assessment of a ""IsereADOM"" Package of Services Versus Conventional Monitoring in the Care of a Population of Frail Elderly People With Loss of Autonomy.",PARC,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02820454,,,2019,Etude Clinique de Phase I de Radiosensibilisation de métastases cérébrales Par Nanoparticules de Gadolinium,NANO-RAD,RADIATION
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03821311,,,2019,Investigating the Effect of Nasal High Flow Oxygen Therapy on Regional Lung Function,INVENT,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT02782533,,,2019,,DBS V3,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03507764,,,2019,Evaluation of a Treadmill Workstation in an Emergency Dispatch Center. A Randomized Controlled Trial.,Marche_15,OTHER
