statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT04137302,,,2020,Administration of Hydrocortisone in Young Healthy Male Volunteers: Determination of Biomarkers for Distinguishing Between Local and Systemic Pathways,H-CORT,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03849508,,,2020,"Randomized, Double-blind, Controlled Clinical Trial for Comparison of Continuous Phenylephrine Versus Norepinephrine Infusion for Maintenance of Hemodynamic Stability During Cesarean Section Under Spinal Anesthesia",PHENAD,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03689309,,,2020,High Flow Oxygen During Spontaneous Breathing Trial in Patients With High Weaning Risk Failure: Impact on the Weaning Course at D7 From the First Spontaneous Breathing Trial. A Pilot Randomized Controlled Trial,ObiWEAN,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT03586492,,,2020,SPECT Myocardial Perfusion Reserve Using a Cadmium Zinc Telluride (CZT) Camera in Cardiovascular Risk Stratification and Ischemia,CFR-OR,DIAGNOSTIC_TEST
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03568695,,,2020,"Detection of Chlamydia Trachomatis, Neisseria Gonorrhoeae and Mycoplasma Genitalium by Real-time Multiplex Polymerase Chain Reaction After Pooling Pharyngeal, Anorectal and Urinary Samples, in Men Who Have Sex With Men",ISTPOOL,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT04609969,,,2020,Diagnostic Performance Evaluation of a Novel SARS-CoV-2 (COVID-19) Antigen Detection Test on Nasopharyngeal Specimens i,COVID-VIRO,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT04269382,,,2021,"Prospective, Multi-center Evaluation of the Accuracy of Non-invasive Measurement of Blood Pressure Using an Arm, Calf and Finger Cuff.",PANIC,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05050968,,,2021,"Effects of Controlled Physical Activity on the Fitness, Body Composition and Quality of Life of Obese Women Undergoing Bariatric Surgery",ACTIBARIA,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04757844,,,2021,The Effects of Different Attentional Focus During Walking on Prefrontal Cortical Activation in Young Healthy Adults,AttNIRS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04704349,,,2021,Latest Imaging SPECT System Evaluation Phase 1,LISSE1,RADIATION
⬛,4,4 : pas de résultats postés ni publiés,NCT04738851,,,2021,ARTHEMIRS: Assessment of Brain Activation During Different Mirror Therapy Tasks Using fNIRS Technology,ARTHEMIRS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04045444,,,2021,Physical Activity Level and Cerebral Oxygenation During Gait in Old People,OXYSENIOR,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04629937,,,2021,Clinical Evaluation of a Multipurpose CZT Camera in Gated Tomographic Radionuclide Angiography: a Head to Head Comparison With a Cardiac Dedicated CZT Device,STARGAC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03326830,,,2022,"Prehospital High-Flow Nasal Oxygen Therapy in Patients With Acute Hypoxemic Respiratory Failure: A Randomized, Open-label, Bi-center, Pilot Study",PRHOXY-1,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02247752,,,2022,Follow-up of HBsAg Inactive Carriers Study,PIBAC,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04750720,,,2022,Study of the Kinetics of COVID-19 Antibodies for 24 Months in Patients With Confirmed SARS-CoV-2 Infection According to the Clinical Severity of the Infection.,ABCOVID,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04952766,,,2022,Study Evaluating SARS-CoV-2 (COVID-19) Humoral Response After BNT162b2 Vaccine in Immunocompromised Adults Compared to Healthy Adults,EREVA,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT05298943,,,2022,Relation Between Cortical Activation and Graded Force Level During Robot-assistance Walking in Healthy People : A Functional Near-infrared Spectroscopy Neuroimaging Study.,ExoNIRS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05428917,,,2022,Evaluation of the Impact of Laterality on Cerebral Activation During a Motor Task of the Upper Limb Using fNIRS Technology in Healthy Subjects,Lateralinirs,BEHAVIORAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04363463,,,2022,Impact of Prone Position in Patients Under Spontaneous Breathing on Intubation or Non-invasive Ventilation or Death Incidence During COVID-19 Acute Respiratory Distress,PROVID-19,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05469841,,,2023,Pupillometry and Nociception Level Index (NOL-index) for the Evaluation of Pain in Intensive Care Unit. Prospective Study in Two Centers,NOCI-ICU,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05669157,,,2023,X-rays Trauma Request's by the Triage And Intake Nurse Intake and Referral Nurse: X-TRAIN Study,DARIO,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT04624568,,,2023,Papilocare®: Effects on Regression of Histologically Confirmed Cervical Intraepithelial Lesions 1 and Tolerance.,PAPILOCARE,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05306249,,,2023,"Effects of Cannabidiol (CBD) on the Activation of Autophagy and Inflammation Genes, Functional Consequences in Virologically Controlled HIV-infected Patients",GALIG-CBD,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03400982,,,2023,Reference Curve on Bone Mineral Density in Men,COURDO2,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT04882930,,,2023,Reproducibility of fNIRS Parameters During Walking in Stroke Patients and Healthy Subjects,REPROXY,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05433168,,,2024,Randomized Cross-over Pilot Study Evaluating the Effectiveness of Shiatsu on Fatigue in Patients With Axial Spondyloarthritis,SFASPA,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05952180,,,2024,Effect of Virtual Reality Combined With Cycloergometer Versus Conventional Cycloergometer on Distance for ICU Non-sedated Participants: Prospective Randomized Controlled Trial,CYCLOREA,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT06296225,,,2024,Effect of Vibratory Tendon Stimulation on Muscle Fatigue in the Acute Post-stroke Phase : Vibramain1,VIBRAMAIN1,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT06025370,,,2024,Measurement of Pressures Generated During Different Prone Positions in Healthy Volunteers,HEALTHY-PRONE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05872438,,,2024,Evaluation of Multisite Sampling to Detect C. Trachomatis or N. Gonorrheae Compared With Vaginal Sampling in Women at Risk for Sexually Transmitted Infections (STI),SIST'RS,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT05950178,,,2024,Validation of Apnea Test Conducted Using High-flow Oxygen Therapy in Patients With Clinical Brain Death,APNEAFLOW,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT05073874,,,2024,Effects of Different Attentional Focus During Walking on Prefrontal Cortical Activation in Older Adults and Patients With Parkinson's Disease,AttPark,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04446559,,,2024,"Effect of "" Sitting in a Chair "" Versus "" Conventional Semi-recumbent In-bed Position "" on the Oxygenation Level for ICU Non-sedated Patients",FALCON,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05916274,,,2024,Pro-inflammatory Role of Extracellular DNA in Inflammatory Bowel Disease in Children: Study of the cGAS-STING Pathway,ROXANE,PROCEDURE
