statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT00213798,,,2011,Detection of Plasma DNA by Allelotyping in Non Small Cell and Small Cell Lung Cancer Patients. Evolution During Treatment and Follow-up.,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00434265,,,2011,"OBESITY, PHYSICAL INACTIVITY OR DIETARY FAT ? Role of Physical Activity in the Trafficking of Dietary Fatty Acids Varying in Length and Saturation Degree.",,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT00372268,,,2011,Evaluation of the Effects of Conditioning of Insufflated Gas on the Core Temperature and the Post-operative Pain During Laparoscopic Surgery,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT00400413,,,2011,Phonological Perception and Learning to Read : the Neuroanatomy of Reading in Congenitally Deaf Persons,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02117206,,,2013,Protective Effects of L-arginine During Reperfusion by Femoropopliteal Bypass for Lower Limb Ischemic Syndrome in Humans,,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01000441,,,2013,Rotation or Change of Biotherapy After First Anti-TNF Treatment Failure for Rheumatoid Arthritis,ROC,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00446953,,,2013,Interest in Programming Caesarean Section at 38 Weeks of Pregnancy With Antenatal Betamethasone to Prevent Neonatal Respiratory Distress and to Avoid Emergency Caesarean Section Before Planned Date.,,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2010-022329-13,,2013,Etude de phase I associant la rapamycine et l’irinotecan dans toutes tumeurs solides réfractaires de l’enfant,RAPIRI,
⬛,4,4: pas de résultats postés ni publiés,NCT00576134,,,2013,Artificial Larynx : Intralaryngeal Prosthesis With Valve in Major Swallowing Troubles,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01282697,,,2013,Phase I Clinical Trial of Rapamycin and Irinotecan in Pediatric Patients With Refractory Solid Tumors,RAPIRI,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01498211,,,2014,Establishement of Normative Intra-epidermal Nerve Fiber Density Using Skin,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01960478,,,2014,Predictive Value of Copeptin in the Diagnosis of Acute Ischemic Stroke,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT00813683,,,2014,Study of Cephalic Version by Acupuncture for Breech Presentation.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT00757302,,,2014,Evaluation of a New Intraoperative Gamma Camera for the Sentinel Lymph Node Procedure in Breast Cancer,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT00792194,,,2014,Improvement of Aerobic Capacity in Cystic Fibrosis Patients With a One-year Home Training Period,,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01992835,,,2014,Resolution of Allergic Inflammation: Identification and Kinetics of Specific Lipid Mediators During Nasal Allergen Challenge,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT00854698,,,2014,Long-Term Effects of Aortic Valve Mismatch on Functional Ability and Remodeling the Left Ventricular After Aortic Valve Replacement Mechanics,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02563444,,,2015,Interest in Using Ultrasound Fusion in Percutaneous Interventional Radiology,ECHOFUSION,DEVICE
⬛,4,4: pas de résultats postés ni publiés,,2013-000905-22,,2015,"à compléter 
 
 
 ETUDE DE L’EFFET DU DROPERIDOL ET DE L’ONDANSETRON SUR L’INCIDENCE DE L’AKATHISIE POST OPERATOIRE EN CHIRURGIE GYNECOLOGIQUE AMBULATOIRE",,
⬛,4,4: pas de résultats postés ni publiés,NCT02478528,,,2015,Study of Effects of Light on the Vigilance and Cognitive Performance Following a Night Without Sleep,LUMI,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01942343,,,2015,Etude de l'Effet du dropéridol et de l'Ondansetron Sur l'Incidence de l'Akathisie Post opératoire en Chirurgie Ambulatoire,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01760512,,,2015,"Prospective, Single-blind, Randomized, Non-inferiority, and Controlled Study of Clinical and Health Economic Impact of Robot-assisted Surgery Versus Conventional Laparoscopy in Bariatric Surgery: the Case of Gastric Bypass",,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02150174,,,2015,Retrieval Practice in Patients With Schizophrenia : an Exploratory Study Using Word Pairs,,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02026895,,,2016,Virulence of Staphylococcus Lugdunensis in Severe Infections,VISLISI,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT02409953,,,2016,"Effect of Immersion, Performed Under the Conditions of Obstetrical Dilatation Bath, on Diuresis and Hemodynamic Variables in Young Women",IMMERSION,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT00384540,,,2016,Allograft Vasculopathy After Heart Transplantation : Diagnostic Interest of Dobutamine Stress Echocardiography and Brain Natriuretic Peptide Coupling,,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01980420,,,2016,Prospective Study of the Impact of Sleeve Gastrectomy on Gastro-esophageal Junction Function,FFSI,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01329302,,,2016,Follicular Flushing for Poor Responder Patient in an Assisted Reproductive Technology Program: Flush Study,,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02582346,,,2016,Assessment of Magnetic Resonance Imaging Neurography and Tractography for Preoperative Mapping of Pelvic Nerves,Neuro-Tracto,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01471002,,,2016,Prospective Study to Evaluate the Efficacy of Percutaneous Cryoablation for Renal Tumours < 4cm in Patients Who Are Not Candidates for Partial Nephrectomy,CRYOREIN,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01881399,,,2016,"Fluorescence Cholangiography Versus Conventional Intraoperative Cholangiography for Visualization of Biliary Tract Anatomy : a Prospective, Controlled Study",FLARIOC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02570594,,,2017,Autobiographical Memory Organization in Schizophrenia,AMOrSchiz,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02176681,,,2017,"A Prospective, Multicenter, Randomized, Open-label Study of 12 Week Duration to Evaluate the Effect of VILDagliptin Added to Insulin on Glycaemic Control in haemoDIALyzed Patients With Type 2 Diabetes: Probe Analysis of CGM",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01312649,,,2017,Feeling of Being in Control of One's Own Action: Which Mechanisms in Healthy Volunteers and in Mental Diseases,,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,,2013-004737-33,,2017,"A prospective, multicenter, randomized, open-label study of 12 week duration to evaluate the effect of VILDagliptin added to insulin on glycaemic control in haemoDIALyzed patients with type 2 diabetes: probe analysis of CGM  
 
 
 Etude prospective randomisée multicentrique d’évaluation de la VILDagliptine associée à l’insuline sur le contrôle glycémique chez les patients hémoDIALysés diabétiques de type 2 : étude VILDDIAL","VILDDIAL   
 
 
 VILDDIAL",
⬛,4,4: pas de résultats postés ni publiés,,2015-003138-28,,2017,Héparinothérapie pour la circulation extracorporelle en chirurgie cardiaque chez les patients obèses : étude prospective évaluant une posologie basée sur le poids idéal au C.H.U. de Strasbourg,"HEPOIRINE 
 
 
 HEPOIRINE",
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02011802,,,2017,Sorbact TM: Effect of a Microbial Binding Dressing on Wound Healing After Pilonidal Sinus Excision,SORKYSA,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00793676,,,2017,G Protein Coupled Receptor (GPCR)Signature as Biomarker of Chronic Pulmonary Inflammatory Diseases and of Therapeutic Follow-up,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02773589,,,2017,Prospective Evaluation of a New Approach to Perform an Esophageal Myotomy: the Transesophageal Submucosa Approach,,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02476305,,,2017,Evaluation of the Cryodestruction of Non Abdominopelvic Desmoid Tumors in Patients Progressing Despite Medical,CRYODESMO01,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02815800,,,2018,,ETHNOPARK,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT01698203,,,2018,Postoperative Analgesia After Thoracotomy Without Thoracic Epidural Analgesia: Continuous Wound Catheter Analgesia Associated With Intravenous Morphine Patient-Controlled-Analgesia (PCA),,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02030470,,,2018,Evaluation of Photodynamic Treatment FOTOSAN® Efficacy in Periodontology,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02472197,,,2018,Morcellator Versus Resectoscope in the Treatment of Uterine Polyps by Hysteroscopy,RESMO,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2012-000809-67,,2018,EFFICACITE CLINIQUE  ET VASOCONSTRICTION CEREBRALE INDUITES PAR BLOOD PATCH VERSUS INJECTION PÉRIDURALE D’UNE SOLUTION D’HYDROXYETHYLAMIDON (VOLUVEN) CHEZ DES PATIENTS PRESENTANT DES CEPHALEES INVALIDANTES DUES A UNE HYPOTENSION INTRACRANIENNE,HEA vs Blood patch,
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01782235,,,2018,"A Randomized, Double-blind, Parallel, Placebo-controlled Trial to Evaluate the Efficacy of Tocilizumab for the Treatment of Primary Sjögren's Syndrome.",ETAP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02570724,,,2018,Clinical Effect and Cerebral Vasoconstriction Induced After Epidural Blood Patch Versus Epidural Hydroxyethyl Starch Patch in Patients With Headache Due to Intracranial Hypotension,,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02552004,,,2018,Assessment of the Intraoperative Probe-based Confocal Laser Endomicroscopy in Digestive and Endocrine Surgery - a Pilot Study,Pilot pCLE,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02626091,,,2018,Perfusion Evaluation by Real-time Fluorescence-based Enhanced Reality of Anastomosis,PERFECT,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02887560,,,2018,Comparison by Transoesophageal Assessement of Systolic Right Ventricle Function Measures in Perioperative Care of Pulmonary Transplant.,ETO VD PERIOP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03946215,,,2018,Comparison of Cardiorespiratory Responses to Treadmill Running at Different Slopes in Well-trained Athletes,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03427593,,,2019,Phenotype-genotype Correlation in a Sub-population of Severe Primary Immunodeficiency With Lymphoproliferation and Neutropenia,DICEP,GENETIC
⬛,4,4: pas de résultats postés ni publiés,,2014-003209-14,,2019,"ASSESSMENT OF EARLY  CHANGES OBSERVABLE IN DIFFUSION MRI IN RESPONSE TO TYSABRI TREATMENT TO TWO YEARS IN PATIENTS WITH MULTIPLE SCLEROSIS 
 
 
 EVALUATION DES CHANGEMENTS PRÉCOCES VISIBLES À L’IRM DE DIFFUSION DANS LA RÉPONSE AU TRAITEMENT PAR TYSABRI À DEUX ANS CHEZ DES PATIENTS ATTEINTS DE SCLEROSE EN PLAQUES",TYSADIFF,
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01548729,,,2019,Metabolic Efficiency of Combined Pancreatic Islet and Lung Transplant for the Treatment of End-Stage Cystic Fibrosis : a Pilot Study,PIM,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02747056,,,2019,Study of the Personal Identity in Adults With Autism Spectrum Disorder Without Intellectual Deficiency,TSASDI,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02858765,,,2019,"Influence of Light on Sleep, Awakening, Electroencephalogram (EEG) and Cognitive Performances, and Medical Technology Assessment for Registration and Long-term EEG Analysis",CHRONOSOMNO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03706157,,,2019,Kinectics of Distribution of Doxorubicin-Lipiodol Emulsion in c-TACE: a Pilot Study,CineDoxo,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00476281,,,2020,Multicenter Prospective Study of Abnormalies Tolerance Glucose by the Continuous Measurement of Glucose of Nutritional Status and Breathing in the Patient With Cystic Fibrosis,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03382327,,,2020,Multicentric Study Determining the Benefit of the Use of 3D Models and Tools in Hepatectomy Planning for Hepatocarcinomas,3D-HAPPI,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03985345,,,2020,Prospective Evaluation of the Connected EMY Biofeedback Probe in the Management of Stress Urinary Incontinence.,Reduc@home,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03834181,,,2020,Evaluation of a Telemedicine System for Patients Carried for Bariatric Surgery,Bartélémis,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04441684,,,2021,"Study of the Seroprevalence of SARS-CoV-2 in Hospital Staff in Strasbourg University Hospital, Strasbourg, France",SeroCoV-HUS,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03954145,,,2021,Comparison of Bonding Failure Rates of Fixed Mandibular Lingual Retainers in a French Sample Aged 11 or Older Comparing Prior Enamel Sandblasting With Conventional Pumice Polishing,CONTORTHO,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02900326,,,2021,Effect of a Mindfulness-based Stress Reduction (MBSR) Program Combined With Endurance Exercise Training: a Help to Improve Exercise Capacity and Quality of Life in Breast Cancer,MBSR,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT04263818,,,2021,Étude du Mouvement de l'opérateur et de l'Endoscope au Cours de la Coloscopie,ScopeGuide,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04362358,,,2021,Efficacy of an Online Cognitive Behavioral Therapy (CBT) Programme Aiming at Reducing the Stress of Health Workers Involved in the Care of Patients During the Covid-19 Epidemic: a Randomized-controlled Trial,REST,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03573752,,,2021,Study of Outpatient Management for Promontofixation by Laparoscopy,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03881436,,,2021,Assessment of MRI Tractography for Pelvic Floor Sphincter Analysis,TractoCA,DIAGNOSTIC_TEST
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT04423575,,,2021,Clinical and Economic Evaluation of Outpatient Bariatric Surgery,Bariatric Ambu,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04480385,,,2022,Study of the Technological and Operational Feasibility of a Remote Automated Monitoring System for the Post-operative Care of Surgical Patients,REDASUR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05044585,,,2022,Evaluation of RDS MultiSense® in Desaturation Analysis and Effects of Hypoxia on Circulating Oxidative Stress and Mitochondrial Respiration in Healthy Volunteers,HYPO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03458403,,,2022,Endoscopist and Endoscope Motions During Digestive Endoscopy,EndoMouv,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03949153,,,2022,Cryotherapy Under Interventional Radiology Combined With in Situ Ipilimumab and a Flat Dose of Nivolumab in Stage IIIB/C Melanoma. Prospective Proof of Concept Study.,CRIRIN,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT05357729,,,2022,Safety and Performance Study of the MultiSense® Ambulatory Telemonitoring System for Non-critical Patient Management,TELESENSE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05178108,,,2022,Transposition of Dynamic MRI Data From Healthy Patients to an in Vitro Swallowing Simulator,SWALL-E,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04532151,,,2023,Optical Coherence Tomography Imaging in Systemic Sclerosis,OCTISS,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03996005,,,2023,Evaluation of an Alternative Treatment of Localized Prostate Cancer by Guided MRI Transurtral Ultrasound With 1-year Control of the Absence of Cancer,MRI-TULSAP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02072642,,,2023,"Light Therapy in Parkinson's Disease : Effect on Motor Symptoms, Sleep, Circadian Rhythms, and Mood",,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04616287,,,2023,Self in Dementia With Lewy Bodies: a Behavioral and Multimodal Neuroimaging Study,SELF-MCL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05707247,,,2023,Evaluation of the Feasibility of an Expert Decision Support System for Patients Regarding the Optimization of the Management of Drugs With Conditional Administration in the Surgical Department: Pilot Study,MORPHEE 2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04580563,,,2023,Prospective Randomized Versus Placebo Study Assessing Efficacy of Plasmatherapy in Septic Shock-induced Coagulopathy: Feasibility Study,PlasmaFaisa,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04153721,,,2023,Evaluation of a Digital Perioperative Support Solution for Colorectal Surgery: Compliance and Impact on Patients,Get Ready,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04802954,,,2024,"Risk Stratification of Hepatocarcinogenesis Using a Deep Learning Based Clinical, Biological and Ultrasound Model in High-risk Patients",STARHE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04222023,,2024-515243-37-00,2024,Intravenous Immunoglobulins for Prevention of BKV Infection in Kidney Transplant Recipients According to BKV Genotype-specific Neutralizing Antibody Titers at the Day of Transplantation: A Multicenter Study,BKANIG,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03216967,,,2024,Multicenter Randomized Two-arms Study Evaluating the BK Viral Clearance in Kidney Transplant Recipients With BK Viremia After Reduction of Immunosuppression Alone vs. Reduction of Immunosuppression and Replacement of Mycophenolate Mofetil by Everolimus,BK EVER,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02414789,,,2024,Lyme Borreliosis and Early Cutaneous Diagnostic,DIABOLYC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02651948,,,2024,"Transperineal, MRI-guided, Prostate Biopsy: First Step to Focal Treatment of Prostate Cancer",,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03947216,,,2024,Study of Pimavanserin Efficacy for the Treatment of Impulse Control Disorders in Parkinson's Disease,PIMPARK,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,,2016-001229-15,,,Study of pimavanserin efficacy for the treatment of impulse control disorders in Parkinson's disease,PIMPARK,
⬛,4,4: pas de résultats postés ni publiés,,2013-001686-16,,,EVALUATION D'UN GEL DE MORPHINE ORAL DANS LES MUCITES CHIMIOINDUITES DE L'ENFANT ET DU JEUNE ADULTE,MorphinOGel,
⬛,4,4: pas de résultats postés ni publiés,,2018-002163-26,,,"Pilot study on doxorubicin kinetic distribution during arterial chemoembolization 
 
 
 Etude pilote de la cinétique de distribution de la Doxorubicine lors de la chimio-embolisation artérielle",CINEDOXO,
⬛,4,4: pas de résultats postés ni publiés,NCT00314405,,,,Identification of Sentinel Lymph Node (SLN) in Breast Cancer Care: Clinical and Economical Evaluation of a Double Method Using Isotope and Methylene Blue Dye Injection.,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00401141,,,,Phenotypic Characteristics and Transcriptomas of B Lymphocytes During Non Active Systemic Lupus Erythematosus,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00146094,,,,Osteopenia and Osteoporosis in HIV Infection. Prospective BMD Measurement in Antiretroviral (ARV) Treated and Untreated HIV-1 Infected Patients,,PROCEDURE
