statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT02231827,,,2015,A Study of the Balance Control During Gait : Comparison of Data Acquisition Between Force Plate and 3D Optoelectronic Gait Analysis System,FREINAGE3D,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01707732,2012-001414-42,,2015,Adjusted Value of Thromboprophylaxis in Hospitalized Obese Patients: A Comparative Study of Two Regimens of Enoxaparin,ITOHENOX,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01426659,,,2015,Evaluation of Language and Sensorimotor Constraints of Very Premature Babies at the Age of 3 Years 1 / 2 Without Cerebral Palsy. Randomised Study of Stimulation Training Implicit in Children Vulnerable,LAMOPRESCO,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT01686347,,,2015,Epidural Analgesia and Troubles of Fetal Cardiaq Rythm : Effect of the Systemic Transfer of Ropivacaine and Sufentanil,epidarc,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01931579,,,2016,"Assessment of Probe Based Confocal Laser Endo-microscopy for In-vivo Diagnosis of Peripheral Lung Nodules and Masses. ""NODIVEM"" Study",NODIVEM,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02001649,,,2016,Genetic Variants Associated With Adolescent Suicide Attempts: a Candidate-gene Association Study.,VGTSA,GENETIC
⬛,4,4 : pas de résultats postés ni publiés,NCT01588288,,,2016,Diagnosis Interest of Galectin 3 Dosage in Nodular and Multinodular Goiter Pretreatment,Galectins,PROCEDURE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02311075,,,2016,Determination of the Mechanisms Involved in Conduit Artery Endothelial Dysfunction in Type 2 Diabetes,DIAB-EETs,BIOLOGICAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01638845,,,2016,,,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,,2009-009155-37,,2016,Evaluation of the impact of physical reconditioning associated with specific nutritional supplementation in obese patients suffering of metabolic syndrome.,OBEFITT,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02557061,,,2016,Prognostic Value of the Lymphocytic Infiltrate in Colon Cancers,TIL,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02272166,,,2016,Effects of Propofol on Early Recovery of Hunger After Ambulatory Surgery Compared With Sevoflurane,Propo-Faim,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01610973,,,2016,Comparison of Manual and Automated Techniques in Achieving Posterior Lamellar Transplantation of the Cornea,,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01594463,,,2016,Third Trimester Routine Ultrasound in Low-risk Pregnancies : Comparison of Two Timing Periods Procedure for Screening Intrauterine Growth Restriction,RECRET,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00784589,,,2016,Comparison Between Monoclonal Antibody CD20 Treatment (Rituximab (mabthéra))and General Corticotherapy Treatment in Patients With Pemphigus,Rituximab 3,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02555566,,,2016,Role of Epoxyeicosatrienoic Acids in Chronic Allograft Nephropathy,TRANSPLANTEETs,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01212510,,,2016,Study of Circulating Markers in Serum of Patients Treated for Metastatic Colorectal Cancer,Coca-Colon,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01352910,,,2016,,PARALYSTIM,DEVICE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02295514,,,2016,Correlation Between PTP1B Expression and Organ Failure During Sepsis,SEPP1B,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02988570,,,2017,Study on the Phenotype of Language in Preterm Born Children at 5 Years of Age,EPILANG2,BEHAVIORAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01340001,,,2017,Effects of Nucleus Basalis of Meynert Area Electrical Stimulation on Cognitive Behavioral Disorders in Dementia With Lewy Bodies : A Pilot Phase 1 Study,DEMENSTIM,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02353702,,,2017,Efficacy of Parietal Continuous Infiltration of Local Anesthesic on Diaphragmatic Function After Upper Abdominal Surgery Through a Subcostal Incision,CATPAR,DEVICE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02920684,,,2017,,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02004860,2011-004186-32,,2017,Phase 3 : Tacrolimus Ointment Interest (PROTOPIC ®) in the Maintenance Treatment of Severe Seborrheic Dermatitis on Adult Face,Disease,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02037191,,,2017,RANDOMIZED DOUBLE-BLIND STUDY MULTICENTRIQUE TESTING THE EFFICIENCY OF the METHOTREXATE AT PATIENTS AFFECTED BY GRAVE PELADE (METHOTREXATE VERSUS PLACEBO WITH SECONDARY TREATMENT BY METHOTREXATE and PREDNISONE),MP3,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02664389,,,2017,Targeted Next-generation Sequencing Panel for Identification of Germline Mutations in Early Onset Cancers With Sporadic or Hereditary Presentation,PANEL,GENETIC
⬛,4,4 : pas de résultats postés ni publiés,NCT01690585,,,2017,Efficacy of Parenteral Iron Supplementation After Gastrointestinal Bleeding in Subjects Over 65,FerHem,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02594722,,,2017,,,DEVICE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02021253,,,2018,Circulating Endotoxemia After Liver Resection for Hepatocellular Carcinoma in Liver Disease - Influence of Preoperative Administration of Probiotics,LIPROCES,DIETARY_SUPPLEMENT
⬛,4,4 : pas de résultats postés ni publiés,NCT01521988,,,2018,Prevention of Atrial Fibrillation by Combined Right Isthmus Ablation and cryoBalloon Pulmonary Vein Isolation in Patients With Typical Atrial Flutter,PAF CRIOBLAF,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,,2013-001850-83,,2018,"Adaptation to neonatal life  after an anesthetic protocol using remifentanil for general anesthesia for caesarean section in a context of prematurity - REAGI Protocol (Remifentanil for General Anesthesia in the context of Immaturity) 
 
 
 Répercussions sur l'adaptation à la vie néonatale de l'utilisation du rémifentanil au cours d'un protocole d'anesthésie générale pour césarienne dans un contexte de prématurité – Protocole REAGI (REmifentanil pour Anesthésie Générale en contexte d'Immaturité)","REAGI 
 
 
 REAGI",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02295488,,,2018,Determinism of the Mechanism of Action of Specific Immunotherapy in Hymenoptera Venom Allergy,MAISAVEN,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01975753,,,2018,First Evaluation of Morphine Hydrochloride by Nebulisation Compared to Intravenous Route in Healthy Volunteers: Preliminary Study Dose,AEROMORPH1,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01960270,,,2018,Secondary Bilateral or Controlateral Sacral Nerve Stimulation in Overactive Bladder Patients With Unilateral Stimulation Failure - Multicenter Study,NEUROBIL,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02170467,,,2018,Study of Intestinal Permeability in Patients With Anorexia Nervosa,PIANO,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03750058,,,2018,AXONE -Acute : Acute Assessment of a Micro Multipolar Lead for Enhanced Cardiac Resynchronisation Therapy,AXONE-Acute,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03614806,,,2018,Transcutaneous Carbon Dioxide Pressure (tcPCO2) Monitoring Vs End-tidal Partial Pressure Carbon Dioxide (PetCO2) Measurement in the Diagnosis of Hyperventilation Syndrome (HVS) (TCvsPETCO2 ),TCvsPETCO2,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT02370771,,,2019,Proteomic Analysis in Sera From Patients With Erosive Hand Osteoarthritis,PASEO,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01994499,,,2019,Randomized Study Comparing Pleural Drainage by Videothoracoscopy to Medical Drainage in Infectious Pleural Effusion,VIDMED,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01966640,,,2019,Basophil Activation Test (BAT) Sensitivity in Child Food Allergy,TAB-TPO,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT04367662,,,2020,Study of the Vascular Compartment and Hypercoagulability During Coronavirus Infection COVID-19,COVID'HEMOS,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT04367545,,,2020,Development of a Molecular Diagnostic Strategy for SARS-CoV2 Based on Saliva in the Context of the COVID-19 Pandemic,MolCOVID,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,,2015-001501-14,,2020,Pilot study of aprepitant effect on aldosterone secretion in diabetic patient (diabetes mellitus) with hypertension associated with low renin,APHOS-02,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT03536403,,,2020,Study of Spino-pelvic Sagittal Balance by Vicon® Optoelectronic System - Model of Non-invasive Kyphosis,VICON-SPINE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03852862,,,2020,Double Regional Anesthesia in Video Assisted Thoracoscopy,DRAVATS,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02877654,,,2021,Assessment of Intestinal Barrier in Irritable Bowel Syndrome Patients : Is There Any Correlation Between Plasmatic Zonulin and Expression of Intestinal Tight Junction Proteins ?,BISII,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02550704,,,2021,"Association Between High Faecal Calprotectin, Increased Intestinal Permeability and Visceral Hypersensitivity in Patients Suffering From Irritable Bowel Syndrome With Diarrhoea",SIIMPA,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05520996,,,2022,Impact of Ostracism on Prospective Memory in ADHD Children With or Without Emotional Dysregulation/ Impact de l'Ostracisme Sur la mémoire Prospective Chez Des Enfants Atteint de TDA/H Avec ou Sans dysrégulation émotionnelle.,IOM-ADHD,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT04503655,,,2022,Etude Multicentrique Évaluant L'efficacité D'une Intervention Visant À Réduire La Durée De Séjour Après L'implantation D'une Bioprothèse Aortique Par Voie Transfémorale,FAST-TAVI II,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04257318,,,2022,Clitoris Potential Analgesic Function Research by Pregnant Women : Feasibility Study,FAC,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03718312,,,2023,Evaluation of the Effectiveness of Ischemic Pre-conditioning on the Morbidity and Mortality of Open Surgery of Thoracoabdominal Aortic Aneurysms.,EPICATA,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,,2020-002126-90,,2024,"Opioid-Free Anesthesia in Cardiac Surgery 
 
 
 Anesthésie avec/sans opioïdes en chirurgie cardiaque","OFACS 
 
 
 OFACS",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2011-003539-68,,,ETUDE PROSPECTIVE RANDOMISEE COMPARATIVE PREDNISONE/ CYCLOPHOSPHAMIDE VERSUS PREDNISONE/ RITUXIMAB AU COURS DE L'HEMOPHILIE ACQUISE,CREHA,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2011-006268-27,,,"Evaluation of the Immune Response against Neisseria meningitidis B:14,P1-7,16 in subjects inoculated by MenBVac (R) vaccine. 
 
 
 Evaluation de la réponse immunitaire contre la souche de Neisseria Meningitidis B:14,P1.7,16 chez les sujets vaccinés par MenBVac®.","MenBVac clinical trial extension 
 
 
 Extension de l'étude MenBVac",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2011-006209-83,,,"Evaluation of the Immune Response against Neisseria meningitidis B:14, P1-7,16 in subjects inoculated by MenBVac ® vaccine. 
 
 
 Evaluation de la réponse Immunitaire contre la souche de Neisseria meningitidis B:14,P1-7,16 chez les sujets amenés à être vaccinés par MenBVac®","Effivac clinical trial extension 
 
 
 extension de l'étude Effivac",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT00512304,,,,Feasibility Study of 2 Parallel Phases II Pre or Postgastrectomy in Patients With Gastric Cancer (FOLFIRI-radiotherapy Plus 5 Fluorouracil-surgery or Surgery-FOLFIRI-radiotherapy Plus 5 Fluorouracil),TRACE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT00213668,,,,Effect of Glutamine on Gastric Emptying and Length of Parenteral Nutrition in Premature Neonates,,DIETARY_SUPPLEMENT
