statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00308256,,,2011,Effects of Nurse-counselling in the Improvement of the type1 Diabetes Control in Adolescents: a Randomized Controlled Trial,,BEHAVIORAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01483755,,,2012,Delayed Angioplasty Postconditioning in STEMI Patients,PRIME,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00198367,,,2012,"Three Modalities of Treatment in Operable and Resectable Stage IIIA (T1-3, N2) NSCLC. Randomized Phase II Study",,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00861172,,,2012,"Longitudinal (Weekly) Follow-up of Active Plaques in Multiple Sclerosis With 3 Teslas Multi-modality MRI Using Diffusion, Perfusion, Venography and Proton Spectroscopy",IRM 3T-SEP,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01455298,,,2012,Research of Infra Clinical Liver Injuries in Adult Patients Presented With Alpha-1 AT Deficiency,LIDIA-A1AT,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00843440,,,2012,Efficacy and Safety of Bevacizumab for the Treatment Hemorrhagic Hereditary Telangiectasia (HHT) Associated With Severe Hepatic Vascular Malformations. Phase II Study.,METAFORE,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01170767,,,2012,French Evaluation Group Avastin Versus Lucentis,GEFAL,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00809172,,,2012,Multicenter Randomised Study of Methotrexate Efficacy Versus Cyclosporine in Moderate to Severe Atopic Dermatitis Patients,METHODA,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01567176,,,2012,"Circulating Expression Measurement of a Sirtuin Protein Isoform, Sirt6, as an Early Marker of Aging Quality",Sirt6,BIOLOGICAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01639820,,,2012,Comparison of Pelvic Lymphadenectomy Versus Isolated Sentinel Lymph Node Biopsy Procedure for Early Stages of Cervical Cancers : a Randomized Multicenter Study With Evaluation of Medico-economic Impacts,SENTICOL2,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01648478,,,2012,"Evaluation of Plasma IRAP Secreted Protein as a New Insulin Sensitivity Biomarker, Using Hyperinsulinemic Euglycemic Clamp",IRAP,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00144898,,,2012,"A Randomized, Phase III Clinical Trial GF-GS 01 to Compare Conventional Axillary Dissection Versus Sentinel Node Resection (GS) in Clinically Node-negative Operable Breast Cancer Unifocal N0 Patients",,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01005550,,,2012,Determining the Minimum Effective Ropivacaine Dose for Unilateral Hypobaric Spinal Anaesthesia During Traumatic Femoral Neck Surgery in the Aged Person: Prospective Comparative Randomized Study,,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01294618,,,2013,"""Phase II Multicenter Study Evaluating the Efficacy and the Safety of a Combination of Nilotinib Plus Pegylated Interferon Alpha 2a for de Novo Chronic Phase Chronic Myelogenous Leukemia Patients""",NILOPEG,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01527240,,,2013,Cyclosporin A Combined to Intravenous Thrombolysis. Multicenter Randomized Placebo-controlled,CsAStroke,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01796600,,,2013,Assessment of Distal Limbs Fractures With Cone-Beam CT Newtom 5G,FRADICOBE,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02892552,,,2013,Cone Beam CT Versus Multislice CT: Radiologic Diagnostic Agreement in the Postoperative Assessment of Cochlear Implantation,COCOBE,RADIATION
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01317732,,,2013,Calibration and Validation of MOTIONPOD(TM) for Physical Activity Evaluation in Free-living Adults,MOTIONPOD(TM),DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01595958,,,2013,CYclosporine A in Non-shockable Out-of-hospital Cardiac Arrest ResUScitation,CYRUS,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00466674,,,2013,Treatment of Myeloma in Patients <= 65 Years Old With Response >= 50% After HSC Autotransplant by Allogenic Transplant Genoidentical or Phenoidentical After Reduced Intensity Conditioning (IFM 2005-03),IFM 2005-03,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01744444,,,2013,,,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01551966,,,2013,Evaluation of Wireless Capsule Endoscopy for the Detection and the Control of the Esophageal Varices in Children,PREVOCAP,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01611844,,,2013,Optimization of Tuberculosis Intradermal Skin Test: TB Dermatest WP 3.1,TB Dermatest,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01560533,,,2013,Representation of the Body and Treatment of Peritoneal Cancer by Cytoreductive Surgery and Hyperthermic Intraperitoneal Chemotherapy (HIPEC) - A Collaborative Approach Between Professionals of Health / Patients / Researchers,CORCAN,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00859417,,,2013,PERIGEE :Randomized Study Evaluating the Effectiveness of the Use of Prosthesis With Trans-obturator Way for the Correction of Anterior Prolapse.,,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01150292,,,2013,Intake of Low Dose of Docosahexaenoic Acid: Effects on Platelet Functions and Redox Status in Diabetic Patients,,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT01771393,,,2013,"Performance of Cone-beam Computed Tomography (CT) Compared to Multidetector CT for Arthrography of the Wrist, Ankle, Elbow and Knee",ARCOBE,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02832609,,,2013,Mechanisms of Orthopnea in Stable Obese Patients,OBAIRWAY,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00488007,,,2013,"Clinical Trial on Cognitive, Behavioural, Quality of Life and Medico-economic Benefits of Hearing Aids in Alzheimer Disease Patients Suffering From Presbycusis",,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01963559,,,2013,Cutaneous Microcirculation and Diabetic Foot,M2P2,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01737775,,,2013,Comparative Ultrasonic Study of Post Operative Diaphragmatic Dysfunction in Abdominal and Head and Neck Surgery,Under the Dome,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01639859,,,2013,Assessment of Supersonic Imagine Aixplorer for the Detection and Localisation of Prostate Cancer Foci,PROSTATE SSI,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01532323,,,2013,Oral Sphere: Salivary Markers and Food. A Prospective Study in Children Expressing Oral Disorders,ORALISENS,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00498043,,,2013,"Randomized Phase II Study of Two Associations of Rituximab and Chemotherapy, With a PET -Driven Strategy, in Patients From 18 to 59 With DLBCL CD20+ Lymphoma and 2 or 3 Adverse Prognostic Factors of the Age-adjusted IPI",LNH2007-3B,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00841022,,,2013,Effects of Comics on Anaesthesia's Anxiety in Paediatrics: A Randomized Controlled Trial,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03235583,,,2013,"Validation of MotionPODTM a Device for Measuring Physical Activity, in Free-living Conditions",,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00708188,,,2013,"Evaluation of Multidetector Raw Computerized Tomography in the Etiological Analysis of Acute Ischemic Stroke: the ""COCASE"" Protocol.",COCASE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02857985,,,2013,Evaluation of Infarct Size With 3D Rotational Angiography,EVATIAR,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT00859703,,,2013,"Randomized, Double-blinded, Placebo Controlled Study to Assess Efficacy of Oral 35 mg Per Week Risedronate in Preventing Bone Loss in Postmenopausal Women With Aromatase Inhibitor Therapy for Breast Cancer.",RISAROS,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02860403,,,2013,Motor Imagery for Reach-to-grasp Rehabilitation After Tetraplegia,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2007-000699-18,,2013,"Randomized phase II study of two associations of rituximab and chemotherapy, with a pet-driven strategy, in patients from 18 to 59 with DLBCL CD20+ lymphoma and 2 or 3 adverse prognostic factors of the age-adjusted IPI",LNH2007-3B,
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01284894,,,2013,Diagnostic Yield of Esophageal High Resolution Manometry in Patients With Unexplained Dysphagia,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02055521,,,2014,Search Tolerance Signature in Vascularised Composite Allograft,BIOCTA,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00716573,,,2014,"COREV : A Multi-center, Randomized, Open-label Study Evaluating the Efficacy on Renal Function of Everolimus in Heart Transplant Recipients With Established Chronic Renal Failure",COREV,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01367288,,,2014,Comparative Study of Neoadjuvant Chemotherapy With and Without Zometa for Management of Locally Advanced Breast Cancers,NEOZOL,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01910974,,,2014,TRESTIS: Multicentric Study With a Curative Endoscopic Treatment of Superficial Neoplasia of a Digestive Tract by Endoscopic Submucosal Dissection: Evaluation of a New Water Jet System Injecting Glycerol Mix,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00841347,,,2014,Sleep and Obesity in Teenagers: Impact of Sleep Length and Quality on Obesity and Diabetes Risks in Teenagers.,,BEHAVIORAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01710579,,,2014,"Ano-rectal 3D High Resolution Manometry: Normal Values and Comparison With Ultrasound Examination in Healthy Volunteers, Patients With Fecal Incontinence and Patients With Constipation",NOMAD,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01857037,,,2014,Detection and Localization of Prostate Cancer Local Recurrences After Radiation Therapy Using Histoscanning™ and Multiparametric MRI,HISTO-RAD,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01780012,,,2014,Secondary Prevention of Osteoporosis in Women Over 50 Years Old After Low Intensity Fracture of the Upper Limb: Evaluation of an Intervention Focused on the Patient.,PREVOST,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT01536808,,,2014,Premature Aging and Type 2 Diabetes Mellitus: an Increased Risk of Cardiomyopathy?,R2D2,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01082744,,,2014,Thoracic Paravertebral Block: a Comparative Study of Ropivacaine With Ropivacaine and Sufentanil for Treating Pain After Video-assisted Thoracic Surgery.,PARAVI,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01551940,,,2014,Evaluation of Efficacy of Botulinum Toxin Type A in the Treatment of Sialorrhea in the Patient Affected by Amyotrophic Lateral Sclerosis (ALS),ALS-TOX,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01997554,,,2014,Validation of a New TSH Test for Early Screening of Hypothyroidism,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00133887,,,2014,"Efficacy of Rapamycin in Secondary Prevention of Skin Cancers in Kidney Transplant Recipients - Multicentric Randomized, Open-label Study of Rapamycin vs Calcineurin Inhibitors",,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01604304,,,2014,"Flexible urétéroscopy Versus Extracorporeal Shockwave Lithotripsy in 5 to 20 mm Renal Calculi, Efficacity Prospective Randomized Trial",CALIX-1,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00799370,,,2014,Prospective Study on Postoperative Weight Bearing After Opening Wedge High Tibial Osteotomy (HTO): Early Weight Bearing Versus Delayed. Open Labelled Randomized Clinical Study,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01729442,,,2014,Transrectal Prostate Cancer High-Intensity Focused Ultrasound Ablation: Assessment of Tissue Destruction With Shear-wave Ultrasound Elastography,IDITOP-1,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02192710,,,2014,Reduction of Preoperative Anxiety in Children: Electronic Tab vs Midazolam,IPAD,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02385006,,,2014,Thromboelastographic Profile During Simultaneous Pancreas-kidney Transplantation,TEG-PKT,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01546506,,,2014,Confirmation of the Antiviral Effects of Midodrine Identified With a Gene Expression Signature-based Screening of Inluenza A Virus Infected Cells,FLUMED,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00697736,,,2014,Cardiac Repercussion of Systemic Sclerodermias : Detection of Infra-clinical Abnormalities by Analysis of the Myocardic Regional Function Using Myocardial Tissular Doppler Mode.,HTAP-SCLERO,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00782925,,,2014,"An Educational and Exercise Program as Secondary Prevention of Recurrent Lower Back Pain in Healthcare Workers: A Randomized, Controlled, 2-year Follow-up Study.",PRESLO,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01072708,,,2014,Determination of the Predictive Factors in the Reversibility or the Aggravation in the Disorders of the Glucose Metabolism in Cystic Fibrosis Patients (Study DIAMUCO),DIAMUCO,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02627638,,,2014,Cancer Patient Perceptions of the Osteopathy Treatment: a Qualitative Study,,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01868100,,,2014,Preliminary Study of Financial Distress and Quality of Life in Patients With Advanced Cancer,DIFIC,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01913223,,,2014,Endoscopic Sub-mucosal Dissection With the Nestis® Jet Injector System With a Bi-functional Catheter: First Prospective Trial.,NESTIS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01771341,,,2014,Evaluation of Synchrony in the Post-operative Patient (NAVA vs Pressure Support),SYNCHRONY,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01162070,,,2014,Uveitis: Medico-economical and Clinical Evaluation of a Standardized Strategy for an Etiological Diagnosis,ULISSE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01560559,,,2015,Peroral Endoscopic Myotomy for Primary Esophageal Achalasia,TAMEO,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01963637,,,2015,Evolution of Gastric Volume Measured by Gastric Tomodensitometry With Gas After Gastric Bypass Surgery or Sleeve Gastrectomy. Research for a Correlation With Weight Evolution : Pilot Study.,VOLUSCAN,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02382367,,,2015,,DysA,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,,2009-009457-13,,2015,A Phase I/II study of clofarabine in combination with cytarabine and liposomal daunorubicin in children with relapsed/refractory pediatric AML,CLARA-DNX,
⬛,4,4: pas de résultats postés ni publiés,NCT02843295,,,2015,Catalytic Antibodies to Predict Uninvasively Late Transplant Failure,CATAPULT,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02038608,,,2015,Pathophysiology of Non Motor Signs and Compensatory Mechanisms in Parkinson's Disease: Role of the Serotoninergic and Dopaminergic Lesions Studied by PET,CompensationPD,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03072420,,,2015,Characterization of Fingertips Using MRI Images : Development of Mechanically Faithful Models Dedicated to Manipulation.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02168738,,,2015,"Bioavailability of DHA-TG (Docosahexaenoic Triglyceride), DHA-PC (Docosahexaenoic Phosphatidylcholine) and AcedoPC (1-acetyl-2-docosahexaenoic-glycerophosphocholine) in Human",AceDoPC,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02198638,,,2015,Influenza Vaccination of HCW and Hospital Acquired Influenza in Patients,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02823782,,,2015,MRI Investigations in Attention Deficit Hyperactivity Disorder (ADHD) and High Potential (HP) Children for a Better Therapeutic Approach,HP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02835586,,,2015,STREAMER : Stent Restenosis and Medicaments Release : Does Local Delivery of Paclitaxel be Safe and Efficient in Stenting of TransAtlantic InterSociety Consensus (TASC) Class C and D Femoropopliteal Artery Lesions,STREAMER,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02569970,,,2015,Efficacy of Fluoxetine Against Seizure-induced Central Apneas : a Randomized Placebo-controled Double-blind Trial.,FLUOXETINE,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01788267,,,2015,Evaluation of the Bone Microarchitecture in a Young Cystic Fibrosis Patients Using High-Resolution Peripheral Quantitative Computed Tomography,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02584348,,,2015,Ultrasound Assessment of Gastric Contents : the Way to Best Induce Children for Emergency Surgery,ECHOGASTRO,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02133729,,,2015,IMAGE (Metabolic Risk During Gestation) : Prospective Study of Women With Gestational Diabetes,IMAGE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02830009,,,2015,,PH1,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02441478,,,2015,Co-operative Behavior and Decision-making in Frontal Lobe Epilepsy,,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT01866891,,,2015,Effects of Regular Perdialytic Physical Activity on the Peripheral Microcirculation in Chronic Hemodialysis Patients,ACTIVDIAL,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01502774,2009-013713-99,,2015,Does Cyclosporine ImpRove Clinical oUtcome in ST Elevation Myocardial Infarction Patients,CIRCUS,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02365779,,,2015,Dynamic Real-time in Vivo Confocal Laser Endomicroscopy Cellvizio® of the Fallopian Tube During Laparoscopy,FALLOPTIC,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01950845,,,2015,"Per Operative Fluid Optimisation Comparison of an Automated Closed-Loop System Versus Current Practice in High Risk Abdominal Surgical Patient. A Prospective, Randomized Clinical Trial.",CL vs CP,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01482026,,,2015,Sensitivity of ADHD-IV Rating Scale in the Evaluation of the Evolution of Attention Disorders Associated With Childhood Epilepsy : a Validation Study,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02146339,,,2015,Impact of Milk Polar Lipids Content in a Test Meal on Lipid Composition of Ileostomy Fluid and Consequences on Postprandial Dietary Cholesterol and Fatty Acid Metabolism.,VALOBAB-D,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01440075,,,2015,Prevalence and Early Markers of Atherosclerosis in Adults With a History of Kawasaki Disease,Kawasaki,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02795403,,,2015,Hepatitis C Virus Particles-bound Human Proteins : Identification in Clinical Samples and Implication in the Viral Life Cycle,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01948414,,,2015,Cognitive Processes Study in Obese Women With and Without Eating Disorders : Research of Electro-physiological Similarity With Addiction,P300,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02896673,,,2015,Evaluation of the Diagnostic Performance of Electrical Impedance Tomography (EIT) to Detect Situations at Risk of Lesions Induced by Conventional Mechanical Ventilation in Acute Respiratory Distress Syndrome (ARDS),,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00876200,,,2015,The Efficacy of Minoxidil in Children With Williams-Beuren Syndrome: a Randomized Clinical Trial.,Williams,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01457690,,,2015,Study of the Absorption of Vitamin E Water-soluble Form (Pegylated) in the Familial Hypocholesterolemia With Chylomicron Retention,VEDROP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02902705,,,2015,Morphological and Functional Changes in White Adipose Tissue in Nondiabetic Chronic Kidney Disease Patients,MODAIR,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2006-005745-11,,2015,Efficacité du minoxidil chez les enfants atteints du syndrome de Williams et Beuren : un essai clinique randomisé,,
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01500564,,,2015,Functional Interest of Non Invasive Brain Stimulation During Physiotherapy at a Subacute Phase Post Stroke (Anodal Protocol).,ReSTIM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02541656,,,2016,Dynamic Preload Dependence Indices in Laparoscopic Surgery,VPP Coelio,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02792010,,,2016,Feasibility and Reproducibility of T1 Rho MRI in the Evaluation of Hip Cartilage,CARHAT02,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02824172,,,2016,Treatment of the Osgood Schlatter Disease by Immobilization ( Ankle Cruro Resin ) Versus Sporting Rest ( Reference Treatment ) : Randomized Controlled Study,OSGOOD,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02352181,,,2016,Management of Coagulopathy During Orthotopic Liver Transplantation. Comparison Between ROTEM-based Management and Standard Biological Assessment.,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02652858,,,2016,Central and Peripheral Arterial Pressure Decoupling In Cardio-Pulmonary Bypass,CAPD-CPB,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02695251,,,2016,"Renal Hemodynamic, Functional and Metabolic Changes After AGEs (Advanced Glycation End Products) Load by Positron Emission Tomography (PET) and Blood Oxygen Level-Dependent (BOLD) - MRI. The AGE- Functional Reserve Study.",AGE-FR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02770495,,,2016,Dynamics of Regulatory and Effector T Lymphocyte Subsets in Patients With Crohn's Disease During Postoperative Recurrence : Implications for Identifying Patients at High Risk of Relapse.,PREDICT,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02425995,,,2016,Prevalence and Diagnosis of Hidden Lesions of the Posterior Horn of the Medial Meniscus in Pediatric Anterior Cruciate Ligament (ACL) Lesions : Interest of Arthroscopic Intercondylar and Posteromedial Portals,,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01796483,,,2016,Exploration électroencéphalographie et Pharmacologique Des Dysfonctionnements exécutifs Induits Par la Stimulation cérébrale Profonde du Noyau Sous-thalamique Dans la Maladie de Parkinson,EEGDBSNAd,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02323243,,,2016,"Clinical Interest of the Temporary Urethral Stent Allium "" Bulbar Urethral Stent "" in the Treatment of Detrusor Sphincter Dyssynergia",ALLIUM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02369718,,,2016,Consequences of Aging and Dirtying of Microphones on the Performances of Cochlear Implants. Influence of Signal Coding,,OTHER
