statut,status_label,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y,results,intervention_type
🟥,rouge,NCT01282554,,2013,Evaluation of Electrostimulation Program During Dialysis Sessions in Chronic Renal Failure Patients,EMS-Dialyse,False,False,True,DEVICE
🟥,rouge,NCT01780883,,2013,Melatonin Dose-effect Relation in Childhood Autism,MELADOSE,False,False,False,DRUG
🟥,rouge,NCT00401336,,2013,Quantification of Liver Iron Overload and Steatosis Using a New Magnetic Resonance Imaging Multiecho Gradient-echo Sequence,SURFER,False,False,True,DEVICE
🟧,orange,NCT01883024,,2013,"Prospective Study, Insulin Pump-RT Advisor (IPRA©): a Decision Support Software for Diabetic Patients Treated by Insulin Pump and Using Continuous Glucose Monitoring. Experimental Study. Evaluation by an Expert Patient Panel.",IPRA,False,True,True,OTHER
🟥,rouge,,2008-008372-13,2013,"Etude de phase III randomisée, ouverte, multicentrique comparant chez des sujets âgés de plus de 70 ans atteints de cancer bronchique non à petites cellules de stade IV ou IIIb (T4 plèvre ou péricarde) une stratégie « classique » d’attribution d’un traitement par bithérapie à base de carboplatine ou une monothérapie par Docetaxel seul basée sur le PS et l’âge à une stratégie « optimisée » utilisant les mêmes drogues attribuées selon une échelle gériatrique simplifiée de dépistage plus ou moins complétée d’une évaluation gériatrique approfondie",esogia,False,False,True,
🟧,orange,NCT02061488,,2014,"Prospective, Monocentric, Crossover Randomized Trial, to Assess a New Closed-loop Algorithm in Type 1 Diabetes (Saddle Point Model Predictive Control : SP-MPC)",PPA,False,True,True,OTHER
🟥,rouge,,2008-006045-10,2014,Effet de la stimulation dopaminergique continue par pompe à apomorphine sur les fluctuations cognitives et psychiques des patients parkinsoniens: étude clinique et métabolique cérébrale par TEP au 18FDG,APO TEP,False,False,False,
🟩,vert,NCT02304874,,2014,Evaluation of Body Iron Stores in Overweight Healthy Volunteers,FERNORM,True,True,True,OTHER
🟥,rouge,NCT01543100,,2014,Prognostic Study of Markers of Angiogenesis and Coagulability in Patients With Monoclonal Gammopathy,PACMoG,False,False,False,OTHER
🟩,vert,NCT01543113,,2014,"cKIT, BRAF/NRAS Mutations in Advanced Melanoma : Clinical Outcome in Response to Tyrosine-kinase Inhibitors - KitMel Project",KitMel,True,True,True,OTHER
🟧,orange,NCT01257139,,2014,,ESOGIA,False,True,True,PROCEDURE
🟩,vert,NCT02067455,,2015,"This is a Non-randomized, Single-center, Prospective Investigation on Exercise Capacities of Left Ventricular Assist Devices Recipients",REVADE,True,True,True,OTHER
🟥,rouge,NCT01673230,,2015,"Hemodynamic Indices Predictive of a Beneficial Response to Fluid Expansion in Case of Hemodynamic Failure After Cardiac Surgery With Altered Preoperative Ejection Fraction (LVEF≤45%): Sensibility and Specificity of Respiratory Variations of Pulse Pressure (∆PP), Photoplethysmography (∆POP), Perfusion Index (PVI), Before and After Fluid Expansion.",ALTERVOL,False,False,False,PROCEDURE
🟥,rouge,NCT02305771,,2015,Contributions From the Analysis of Graphs for Identification of Neural Cliques,BRAINGRAPH,False,False,True,DEVICE
🟥,rouge,NCT02882399,,2015,,Shortystrap,False,False,False,OTHER
🟥,rouge,NCT01576315,,2015,Efficacy of Itraconazole and of Voriconazole in Patients With Cystic Fibrosis and Presenting With Persistent Positive Sputums for Aspergillus.,ATCF,False,False,True,DRUG
🟥,rouge,NCT02149862,,2015,FIRBladd - Use of Infrared Spectroscopy in the Diagnosis of Bladder Tumors,FIRBladd,False,False,False,OTHER
🟥,rouge,NCT02096367,,2015,Immediate Effect of Cervical Posterior Muscles' and Gluteus Medius Muscle's Vibrations on Gait in Chronic Vascular Hemiplegia,VIBR-AVC,False,False,False,DEVICE
🟥,rouge,NCT01572818,,2015,Effects of Phlebotomy on Insulin Sensitivity in Insulin Resistance-associated Hepatic Iron Overload Patients,SAINPOS,False,False,False,BEHAVIORAL
🟩,vert,NCT01045525,,2015,Prospective Randomized Study Comparing the Effect of Phlebotomy and Lifestyle and Diet Advices vs Lifestyle and Diet Advices Only on Glycemia in Patients With Dysmetabolic Liversiderosis,SAIGNEES,True,True,True,BEHAVIORAL
🟧,orange,NCT01039090,,2015,"Prospective, Randomised, Comparative Study Comparing Efficacy of Continuous Apomorphine Infusion Versus Usual Dopaminergic Per os Treatment on Cognitive and Neuropsychological Functions in Parkinson's Disease: a Clinical and PET-scan Study",APO-TEP,False,True,True,DRUG
🟥,rouge,NCT02060578,,2015,DELI-DEVI : Determinants of End-of-life Place of Care for Children Suffering From Cancer.,DELI-DEVI,False,False,False,OTHER
🟥,rouge,NCT02018484,,2016,Positioning of the Tibial Cut in Unicompartmental Medial Knee Replacement by Using Patient Specific Cutting Guides.,PSI-PUC,False,False,False,PROCEDURE
🟥,rouge,NCT02350556,,2016,Interest of Evaluating the Movement of the Center of Mass in a Dynamic Avoidance Task as the Endpoint of the Dynamic Equilibrium of Hemiplegic Patients,EQHEM,False,False,False,PROCEDURE
🟥,rouge,NCT02357407,,2016,Development of an Adjustment Assistance Tool Dosage of Fluoroquinolones in a Population Pharmacokinetic Model,FLUO-POP,False,False,True,DRUG
🟥,rouge,NCT03274843,,2016,Evaluation of the Improvement of Independence by the Resumption of a Significant Activity Such as a Cooking Workshop in Adult Patients With Stroke Benefiting From Traditional Rehabilitation,EVIC-AVC,False,False,False,OTHER
🟩,vert,NCT01738516,,2016,Contribution of High Resolution EEG Functional Connectivity Measures to Presurgical Evaluation of Patients With Intractable Epilepsy,conneXion,True,True,True,PROCEDURE
🟥,rouge,NCT01743703,,2016,Utility of Whole-body MRI (STIR and Diffusion Weighted) in the Detection of Traumatic Injuries of Undetermined Origin in Children,PEDIMA,False,False,True,OTHER
🟥,rouge,NCT02140918,,2016,Hemodynamic and Biological Effects of 3 Increasing Doses of Fludrocortisone in Healthy Volunteers,AFLUCO4,False,False,False,DRUG
🟩,vert,NCT02112331,,2016,Influence of Physical Treatments of Human Milk on the Kinetics of Gastric Lipolysis in Preterm Newborns,ARCHILACT,True,True,True,OTHER
🟥,rouge,NCT00925691,,2016,Comparison of SEPTal and Apical Pacing Sites in PerManent Right Ventricular Pacing,SEPTAL-PM,False,False,True,DEVICE
🟥,rouge,NCT01569724,,2017,Estimation of Carbohydrate Metabolism Disorder Frequency in Hypertriglyceridemia Induced by Bexarotene Treatment of Cutaneous T Cell Lymphoma - Pilote Study,TgBEX,False,False,False,OTHER
🟩,vert,NCT02131909,,2017,PC MIROIR : Effects of Mirror Therapy in Children With Hemiplegic Cerebral Palsy,PC MIROIR,True,True,True,PROCEDURE
🟧,orange,NCT00287105,,2017,"An Open-label, Phase II Study to Explore the Safety and Efficacy of Imatinib With Chemotherapy in Pediatric Patients With Ph+ / BCR-ABL+ Acute Lymphoblastic Leukemia (Ph+ALL)",ESPHALL,False,True,True,DRUG
🟥,rouge,NCT02099214,,2017,Estimation of Myocardial Iron Overload by 3 Tesla MRI and Cardiac Functional Consequences in Patients With HFE Hereditary Haemochromatosis. Pilot Study,HEMOCOEUR,False,False,False,BIOLOGICAL
🟧,orange,NCT02125110,,2017,Effect of Prenatal Exposure to Neurotoxicants on the Developing Brain: an MRI Study,PERINE,False,True,True,DEVICE
🟥,rouge,NCT01677078,,2017,Assessment of the Neuronavigation System Coupled With Repetitive Transcranial Magnetic Stimulation. A Randomized Double Blind Study,TMS,False,False,False,DEVICE
🟥,rouge,NCT02492529,,2017,Knowing and Remembering: Cognitive and Neural Influences of Familiarity on Recognition Memory in Early Alzheimer's Disease,EPMR-MA,False,False,True,DEVICE
🟩,vert,NCT01789008,,2017,Interest of Transient Elastography in the Determination of Advanced Fibrosis in Alcoholic Liver Didease in Alcoholic Patients in Weaning.,FIBR-OH,True,True,True,OTHER
🟧,orange,NCT02662322,,2017,Effect of Language and Confusion on Pain During Peripheral Intravenous,KTHYPE,False,True,True,OTHER
🟥,rouge,NCT03651960,,2017,Mobile and Interactive Robot's Social Acceptability for Balance and Gait,ROBO-K,False,False,False,OTHER
🟧,orange,NCT01388387,,2018,Impact of Donor and Recipient CYP3A5 Genetic Polymorphism on Tacrolimus Exposure in Patients With Hepatic Transplant,,False,True,True,OTHER
🟥,rouge,NCT01148069,,2018,Surgery Combined With IMRT-IGRT in Locally-advanced Prostate Cancers,TARGET,False,False,False,PROCEDURE
🟧,orange,NCT02594956,,2018,Impact of the Absence of Nasogastric Decompression After Pancreaticoduodenectomy : A Prospective and Randomized Study,IPOD,False,True,True,DEVICE
🟥,rouge,NCT02857205,,2018,MICROPRUNG : Intestinal Microbiota Analysis in Patients With or Without Hirschsprung's Associated EnteroColitis,MICROPRUNG,False,False,True,OTHER
🟩,vert,NCT01282593,,2018,Potential Role of CD9 and Implication of Motility Process in Pathogenesis of TEL/ALM1-positive ALL Relapses (LAL TEL/ALM1 and CD9).,LAL TEL/ALM1,True,True,True,OTHER
🟥,rouge,NCT01973478,,2018,Deep Brain Stimulation in Patients With Chronic Treatment Resistant Depression,STHYM,False,False,False,DEVICE
🟧,orange,NCT03484052,,2018,Place of Jugular Ultrasound in the Evaluation of the Volemia by a Clinician Doctor in Routine Care (JUVIA),JUVIA,False,True,True,OTHER
🟥,rouge,NCT02990195,,2018,Restoring the Beneficial Effects of Enterohepatic Bile Salt Signalling by Chyme Reinfusion in Patients With a Double Enterostomy,RESCUE,False,False,True,OTHER
🟩,vert,NCT02528032,,2018,Revisit the Value of Imaging in Best Using CArdiac Resynchronization Therapy,RICART,True,True,True,OTHER
🟥,rouge,NCT02753387,,2018,Effect of Oral Preparation on Bacterial Colonization of the Pharyngeal Mucosa in Surgery of Head and Neck Cancer,ORAL-ISO,False,False,False,DEVICE
🟧,orange,NCT03174327,,2018,Evaluation of Hepatic Rigidity by Ultrasonic Impulse Elastography in Liver Transplant Patients (SUPERSONIC),SUPERSONIC,False,True,True,DIAGNOSTIC_TEST
🟥,rouge,NCT02465970,,2018,BRAINSTIM : Effects of Transcranial Direct Current Stimulation (TDCS) in Drug-resistant Partial Epilepsy,BRAINSTIM,False,False,False,DEVICE
🟥,rouge,NCT01949467,,2018,"Prospective, Comparative (5 Groups), Non-randomized, Multicenter, Physiopathological Study, Evaluating Pharmacokinetic Characteristics of Serum Hepcidin Level in Response to Iron Oral Intake in Order to Evaluate Their Interest to Discriminate Patients With Dysmetabolic Hepatosiderosis or Ferroportin Disease.",,False,False,False,DRUG
🟥,rouge,NCT02398474,,2018,Intérêt du TFP (Transversalis Fascia Plane) Bloc échoguidé Pour l'analgésie du prélèvement Osseux de crête Iliaque,TFP,False,False,False,DRUG
🟩,vert,NCT02041169,,2018,"Lower Extremity Peripheral Arterial Disease and Exercise Ischemia: Walking Capacity Variability, Pain Evolution and Pathophysiological Responses. The CLASH Study.",CLASH,True,True,True,OTHER
🟥,rouge,NCT03279913,,2019,NEUROFEEDSTIM : Therapeutic Use of Neurofeedback in Depression in Association With TMS,NEUROFEEDSTIM,False,False,False,DEVICE
🟥,rouge,,2016-001413-24,2019,"Intérêt du TAP (Transverse Abdominis Plane) bloc bilatéral échoguidé pour l’analgésie post opératoire des chirurgies rachidiennes par voie antérieure. 
 
 
 Intérêt du TAP (Transverse Abdominis Plane) bloc bilatéral échoguidé pour l’analgésie post opératoire des chirurgies rachidiennes par voie antérieure.",TAP ALIF,False,False,False,
🟩,vert,NCT01677091,,2019,Effectiveness of a Balance Rehabilitation Program With Sensory Recalibration After Stroke: A Randomized Controlled Trial.,AVCPOSTIM,True,True,True,OTHER
🟥,rouge,NCT03828968,,2019,Chronic Urinary Retention in Elderly Living in Homes for the Aged : Benefits of Bladder Scan Screening,RUC EHPAD,False,False,False,DIAGNOSTIC_TEST
🟥,rouge,NCT03267927,,2019,Management of Obstructive Sleep Apnea (OSA) in Children and Maxillary and Mandibular Development,SAOS,False,False,False,DEVICE
🟥,rouge,NCT03818750,,2019,Impact of Marketing of Alcohol Products on Young People,IMAJ,False,False,False,BEHAVIORAL
🟩,vert,NCT03076489,,2019,Hed-O-Shift: Hedonic and Neurocognitive Processes in Relation to Dietary Habits and Weight Status,Hed-O-Shift,True,True,True,DEVICE
🟥,rouge,NCT04079244,,2019,Analysis of the Link Between Flow State and Preoperative Anxiety in Children Undergoing Playful Distraction - Studying the Benefits of Digital Distractions in an Ambulatory Care Service,ALFA,False,False,False,BEHAVIORAL
🟩,vert,NCT03046199,,2019,Detection of COPD in Primary Care,DISCO,True,True,True,OTHER
🟥,rouge,NCT01810965,,2019,Impact of Bloodletting on Iron Metabolism in Type 1 Hemochromatosis: Pathophysiological and Clinical Implications. Pilot Study.,SAIFER,False,False,False,PROCEDURE
🟥,rouge,NCT02400047,,2019,"Dexamethasone, Can it Replace Ketoprofen in the Strategy of Intraoperative Multimodal Analgesia in Paediatric Surgery ? A Prospective Randomized Double-blinded Study. DEXA OP",DEXA OP,False,False,False,DRUG
🟧,orange,NCT03376074,,2019,Interest of Oxygenated Hypothermic Perfusion in Preservation of Hepatic Grafts From Expanded Criteria Donors. A Prospective Monocentric Study.,PERPHO,False,True,True,DEVICE
🟥,rouge,NCT03638921,,2019,35RC17_8826_NEPHROPAIN Phase APRES : Interest of the Equimolar Oxygen Nitride Mixture (MEOPA) in the Treatment of Pain in Patients Presenting to the Emergency Department for Suspected Renal Colic: a Study BEFORE AFTER,NEPHROPAIN,False,False,False,DRUG
🟩,vert,NCT03673189,,2019,Sensors for HEalth Recording and Physical Activity Monitoring,SHERPAM,True,True,True,DEVICE
🟥,rouge,NCT02361450,,2019,"Retrograde Colonic Irrigation to Manage Spina Bifida Functional Digestive Sequelae: a Multicenter, Prospective, Randomized Controlled Trial",IRRICO,False,False,True,DEVICE
🟥,rouge,NCT02884440,,2019,Transverse Abdominis Plane Block for Anterior Approach Spine Surgery: A Prospective Randomized Study,TAP ALIF,False,False,True,DRUG
🟧,orange,NCT02966847,,2019,Assessment of Cone-beam Computed Tomography (CBCT) Assistance to Video-assisted Thoracoscopic Surgery,CAVIT,False,True,True,PROCEDURE
🟥,rouge,NCT03110094,,2020,"Investigation of Immunological and Pharmacological Factors for Response to Adalimumab in Rheumatoid Arthritis, With Analysis of CD4 + Follicular Helper T Subpopulations",PROMETHEE,False,False,False,OTHER
🟥,rouge,NCT03200457,,2020,Comparison of the Variability of Hepatic Load Quantification in Iron and Fat Estimated by MRI at 1.5 and 3 Tesla,HEMOCOMPARE,False,False,False,DEVICE
🟩,vert,NCT02822144,,2020,General Anesthesia Versus Sedation During Intra-arterial Treatment for Stroke,GASS,True,True,True,DRUG
🟩,vert,NCT02650609,2015-000927-96,2020,Treatment of Chronic Subdural Hematoma by Corticosteroids,SUCRE,True,True,True,DRUG
🟥,rouge,NCT02864017,,2020,Immuno Nutrition by L-citrulline for Critically Ill Patients,Immunocitre,False,False,False,DIETARY_SUPPLEMENT
🟥,rouge,NCT03942432,,2020,"A Prospective, Mono-center, Interventional Study Evaluating the Effect of One Year Initial Care by Hygieno-dietary Advices With or Without Phlebotomy on Glycemia After at Least 5 Years in Patients With Dysmetabolic Iron Overload Syndrome",EvoHSD,False,False,False,BIOLOGICAL
🟩,vert,NCT01613638,,2020,"Congenital Malformations and Intrauterine Pollutants Exposure (Alcohol, Solvents and Pesticides) in Brittany. Population Based Case-control Study Short Title : Malformations and Environment Acronym : PENEW for ""Pregnancy Environment and Newborn Malformations""",PENEW,True,True,True,OTHER
🟧,orange,NCT02802397,,2020,AROPE : Early Ovarian Reserve Decreased : Impact of Exposure to Persistent Endocrine Disruptors and Organic Solvents,AROPE,False,True,True,OTHER
🟧,orange,NCT04455308,,2020,"Chilblains, COVID-19 and Lockdown: Epidemiologic Study",ECCES,False,True,True,OTHER
🟩,vert,NCT02212483,,2020,Clinical Effectiveness and Economical Impact of Medical Indoor Environment Counselors Visiting Homes of Asthma Patients (ECENVIR Study),ECENVIR,True,True,True,OTHER
🟩,vert,NCT04416308,,2020,COVID 19 : Seroprevalence Study of Anti SRAS-CoV-2 Antibodies in GHT Employees in Haute Bretagne,AntiCoV-HB,True,True,True,BEHAVIORAL
🟩,vert,NCT02470247,,2020,IPC-Angio Trial : Interest of Remote Ischemic Preconditioning for Prevention of Contrast Medium-induced Nephropathy (Post-diagnostic Imaging) in Patients at High Risk of Contrast-induced Nephropathy,IPC-Angio,True,True,True,OTHER
🟥,rouge,NCT02599493,,2020,EVRIOS : Comparative Evaluation of Low Versus High Doses of Rifampicin in the Treatment of Staphylococcal Bone and Joint Infections,EVRIOS,False,False,False,DRUG
🟥,rouge,NCT02937285,,2020,"National Multicenter, Controlled, Single-blind Study With Two Parallel Groups Evaluating the Safety and Efficacy of Sequential Treatment With Mitoxantrone and Interferon Beta-1a (REBIF 44mg 3 Times / Week) Versus Interferon Alone in Patients With Strong Risk of Progression in the Initial Phase of Multiple Sclerosis",MITOX-REBIF,False,False,False,DRUG
🟥,rouge,NCT03372174,,2021,Beneficial Effects on Maintaining Mechanical Ventilation During Cardiopulmonary Bypass for Cardiac Surgery on Postoperative Infections,VECAR,False,False,False,DEVICE
🟩,vert,NCT04235972,,2021,Evaluation of Staple Watson Wrist Arthrodesis,ESWWA,True,True,True,OTHER
🟥,rouge,NCT05891522,,2021,Pilot Study of the Use of a Portable Cranial Scanner in Intensive Care for Cerebro-injured Patients,ESPER,False,False,False,PROCEDURE
🟥,rouge,NCT04404426,,2021,CACOLAC : Randomized Trial of Citrulline Administration in the Hospital Patient in Intensive Care for COVID-19 Acute Respiratory Distress Syndrome,CACOLAC,False,False,False,DIETARY_SUPPLEMENT
🟥,rouge,NCT02900339,,2021,MRI Sequences Optimization in Healthy Subjects,OSS-IRM,False,False,False,DEVICE
🟥,rouge,NCT03454711,,2021,Functional Magnetic Resonance Imaging (fMRI) Exploration of Neurocognitive Processes Involved in Food Addiction (FA) in Obese Patients: Towards New Phenotypic Markers for an Optimized Care Pathway,AddictO,False,False,False,BIOLOGICAL
🟧,orange,NCT04742465,,2021,"ARIADE : Augmented Reality for Improving Autonomy in Dementia. Creation, Implementation and Testing of an Augmented Reality Tool to Help People With Alzheimer's Type Dementia in Their Travels.",ARIADE,False,True,True,OTHER
🟥,rouge,NCT04771091,,2021,Correlation Between Head Perineum Distance Measured by Trans-périneal Ultrasound and Delivery Mode in Patient in the Second Stage of Labor,EchoPé,False,False,False,DIAGNOSTIC_TEST
🟥,rouge,NCT04473742,,2021,Effects of Silica and Asbestos Fibres on the Efferocytosis Capacities of Macrophages,MacFibOsis,False,False,False,BIOLOGICAL
🟩,vert,NCT04373200,,2021,Human Ab Response & immunoMONItoring of COVID-19 Patients,HARMONICOV,True,True,True,BIOLOGICAL
🟩,vert,NCT03030170,,2021,Does the Strengthening of the Pancreas in Distal Pancreatectomy Using Endo GIA Reload Reinforced Reduce the Occurrence of Pancreatic Fistula? Multicenter Randomized Prospective Open Study,REPLAY,True,True,True,DEVICE
🟥,rouge,NCT03396770,,2021,Impact of the Early Hemodynamic Evaluation Guided by Urinary Biomarkers on the Acute Kidney Injury After Cardiac Surgery,NEPHROCAR,False,False,False,PROCEDURE
🟥,rouge,NCT03140644,,2021,SARCOLOWDOSE : Ultra-low Dose CT Scan and MRI in Thoracic Sarcoidosis,SARCOLOWDOSE,False,False,False,OTHER
🟥,rouge,,2017-002842-60,2021,"Randomised phase III study testing nivolumab and ipilimumab versus a carboplatin based doublet in first line treatment of PS 2 or elderly (more than 70 years old) patients with advanced non-small cell lung cancer 
 
 
 Etude randomisée de phase III testant l'association nivolumab et ipilimumab versus un doublet à base de carboplatine dans le traitement de première ligne du CBNPC chez des patients PS 2 ou de plus de 70 ans","Lena eNERGY 
 
 
 Lena eNERGY",False,False,False,
🟥,rouge,NCT04211220,,2022,"Clinical Evaluation of Insulin Real-Time Advisor (IRTA©): a Decision Support Software for Insulin Therapy Combined With Freestyle Libre®, a Continuous Glucose Monitoring System: Glycemic Impact and Satisfaction in Type 1 Diabetic Patients",IRTA,False,False,False,OTHER
🟥,rouge,NCT04539899,,2022,Evaluation of the Influence of the Virtual Reality Helmet on Pain During IUD Insertion : REAVIST,REAVIST,False,False,False,OTHER
🟥,rouge,NCT03291977,,2022,Interest of Fluorescein in Fluorescence-guided Resection of Gliomas: A Randomized Study,FLEGME,False,False,False,PROCEDURE
🟥,rouge,NCT04624347,,2022,NEOVIDEO : Impact of Monitoring Motor Activity by Video Analysis on the Sleep of Very Preterm Infants,,False,False,False,BEHAVIORAL
🟥,rouge,NCT03351361,,2022,Randomized Phase III Study Testing Nivolumab and Ipilimumab Versus a Carboplatin Based Doublet in First Line Treatment of PS 2 or Elderly (More Than 70 Years Old) Patients With Advanced Non-small Cell Lung Cancer,eNERGY,False,False,False,DRUG
🟥,rouge,NCT03570385,,2022,Can Diffusion Tensor Imaging (DTI) of the Optic Ways Contributes to Predict the 6 Months Prognosis of Optic Neuritis (ON)?,DTI et NOI,False,False,False,DEVICE
🟥,rouge,NCT04001556,,2022,RElevance of UltraSonography for Assessing Salivary Gland Involvement in Systemic Sclerosis (SSc),REUSSI-SSc,False,False,False,DIAGNOSTIC_TEST
🟥,rouge,NCT04129333,,2022,HYPIC Hypnosis for Procedural Pain in the Intensive Care Unit,HYPIC,False,False,False,OTHER
🟥,rouge,NCT03693872,,2022,Evaluation of the Nonmotor Symptomatology of Parkinsonian Patients Treated With Two Strategies Related to Apomorphine Pump Therapy in French Hospitals,AGAPO,False,False,False,DRUG
🟥,rouge,NCT03805997,,2022,"Does a Diet With the Recommended Amount of Polyunsaturated Fatty Acids, Increase Their Proportion in Maternal Milk? A Prospective Randomized Open Study",ALLAITEMENT,False,False,False,BIOLOGICAL
🟩,vert,NCT03795103,,2022,Effect of a Neuromuscular Electrical Stimulation Program on Walking Capacity in Peripheral Artery Disease Patients: a Randomized Controlled Trial,ELECTROPAD,True,True,True,DEVICE
🟥,rouge,NCT05234216,,2022,Comparison of a Comfort Scale and a Numerical Pain Scale on Opioid Consumption After Surgery: The COMFORT Randomized Trial,COMFORT,False,False,False,BEHAVIORAL
🟥,rouge,,2021-000987-31,2022,"Immunomonitoring and multiple myeloma: impact of lenalidomide on immune checkpoint expression 
 
 
 Immunomonitoring et myélome multiple: impact du lénalidomide sur l'expression des immune checkpoint",IMMUNO-MYELO,False,False,False,
🟥,rouge,NCT03481686,,2022,SelfEPO - Therapeutic Education of Chronic Renal or Renal Transplant Patient in the Management of EPO Injections,SELFEPO,False,False,False,DEVICE
🟥,rouge,NCT04489134,,2023,P-glypoprotein Inhibition Effect on the Pharmacokinetics of Two Tacrolimus Formulations: Prolonged and Extended-release,DIPLOID,False,False,False,BIOLOGICAL
🟥,rouge,NCT03436823,,2023,"Does Nurse Semi - Structured Interview Added to a Repeated Transcranial Magnetic Stimulation Improve Patients With Major Depressive Disorder? A Single Center Study, Randomized, Controlled and Single Blind",DESTIMCARE,False,False,False,OTHER
🟥,rouge,NCT04562207,,2023,"Pre-operative Carriage of Respiratory VIRUSes, and Acute Respiratory Distress Syndrome After Heart Surgery - VIRUS-ATTAC",VIRUS-ATTAC,False,False,False,DIAGNOSTIC_TEST
🟥,rouge,NCT03744351,,2023,Analysis of B Cell Differentiation in Multiple Sclerosis,ABCD-SEP,False,False,False,OTHER
🟩,vert,NCT04130711,,2023,Preliminary Study to Evaluate the Effect of an EEG-proprioceptive Neurofeedback on Cortical Excitability and Motor Function of the Upper Limb After Stroke,HANDS,True,True,True,OTHER
🟩,vert,NCT02537509,,2023,"Multicentre, Cross-over, PRAgmatic Trial in Atopic Dermatitis Testing Long-term Control Effectiveness of New Phototherapy Regimen During Winter as an add-on Therapy, Coupled With Oral Vitamin D Supplementation vs. Placebo in a Randomised, Parallel-group Trial",PRADA,True,True,True,DRUG
🟥,rouge,NCT04872023,,2023,Immunomonitoring and Multiple Myeloma: Impact of Lenalidomide on Immune Checkpoint,IMMUNO-MYELO,False,False,False,OTHER
🟥,rouge,NCT05255952,,2023,EpiCANS : Epicardial Stimulation of the Cardiac Autonomic Nervous System,EpiCANS,False,False,False,PROCEDURE
🟥,rouge,NCT04697407,,2023,BREGS - IL-2 Signaling and Polarization of Regulatory LBs: Involvement in Multiple Sclerosis,BREGS,False,False,False,BIOLOGICAL
🟥,rouge,NCT03807167,,2023,Apathy in Late Life Depression: New Biomarkers Using Actimetry and Magnetic Resonance Imaging,ACTIDEP,False,False,False,OTHER
🟥,rouge,NCT04466800,,2023,Functional and Respiratory Rehabilitation and Nutritional Care of COVID-19 Patients,RECOVER-19,False,False,False,OTHER
🟩,vert,NCT04646811,,2024,TRI-FR : Multicentric Randomized Evaluation of Tricuspid Valve Percutaneous Repair System (Clip for the Tricuspid Valve) in the Treatment of Severe Secondary Tricuspid Disorders,TRI-FR,True,True,True,PROCEDURE
🟥,rouge,NCT01296724,,,PREMAPIV : Intravesical Pressure Variation at Different Bladder Instillation Volumes in Newborn Children,,False,False,False,OTHER
🟥,rouge,NCT02883504,,,Validation Study of the Accuracy of E/e' in Estimating Left Ventricular Filling Pressure,EUROFILLING,False,False,False,PROCEDURE
