ISRCTN;NCTId;WHO;acronym;all_sources;delay_first_results_completion;delay_start_completion;delay_submission_start;design_allocation;enrollment_count;enrollment_type;eudraCT;first_publication_date;first_results_or_publication_date;french_location_only;has_publication_oa;has_publications_result;has_results;has_results_or_publications;intervention_type;ipd_sharing;ipd_sharing_description;lead_sponsor;lead_sponsor_type;location_country;location_facility;other_ids;primary_purpose;publication_access;publications_result;references;results_first_submit_date;results_first_submit_qc_date;snapshot_date;status;status_simplified;study_completion_date;study_completion_date_type;study_completion_year;study_first_submit_date;study_first_submit_qc_date;study_start_date;study_start_date_type;study_start_year;study_type;submission_temporality;time_perspective;title
;NCT01069445;;RISTOMED;clinical_trials;;396.0;-41.0;Randomized;48.0;Anticipated;;;;True;;True;False;True;Dietary Supplement;;;University Hospital, Bordeaux;academique;France;Pôle de gerontology Clinique Hôpital Xavier Arnozan , University Hospital, Bordeaux;;Prevention;;10.1016/j.clnu.2015.06.010;;;;2022-11-28;Completed;Completed;2011-04-28T00:00:00;Actual;2011.0;2010-02-15T00:00:00;2010-02-16T00:00:00;2010-03-28T00:00:00;;2010.0;Interventional;before_start;;Open Label, Randomized Study of the Impact of Diet on Gut Microbiota, Inflammageing and Oxidative Stress in Elderly People. Potential Benefits of Dietary Advices Alone or Associated to Nutraceutical Food Supplements Argan Oil, VSL#3 Probiotic Blend, 5203-L Fruit Extract Terpene. French Part of a Multicentric European Study
;NCT00917709;;IBVM/DATSCAN;clinical_trials;;1614.0;8.0;Non-Randomized;34.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;Groupe Hospitalier Pellegrin - C.H.U. de Bordeaux;;Health Services Research;;;;;;2022-11-28;Completed;Completed;2013-10-28T00:00:00;Actual;2013.0;2009-06-05T00:00:00;2009-06-09T00:00:00;2009-05-28T00:00:00;;2009.0;Interventional;during_study;;In Vivo SPECT Imaging of Vesicular Acetylcholine and Dopamine Transporters in Dementia With Lewy Bodies: Applying in Diagnostic and Identification of Pathological Subtypes.
;NCT00906893;;MISOGLIO;clinical_trials;;1310.0;-40.0;;14.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux - Hôpital Pellegrin;;Health Services Research;;;;;;2022-11-28;Completed;Completed;2013-01-28T00:00:00;Actual;2013.0;2009-05-19T00:00:00;2009-05-20T00:00:00;2009-06-28T00:00:00;;2009.0;Interventional;before_start;;Methodological Evaluation of Fluor 18 Labelled Fluoromisonidazole ([18F]-FMISO) Positon Emission Tomography-Computed Tomography (PET-CT) for Non Operated Glioblastoma
;NCT01421927;;REVALLO;clinical_trials;;1157.0;-6.0;;13.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;CHU Bordeaux - Hôpital Haut-Lévêque;;Treatment;;;;;;2022-11-28;Completed;Completed;2014-10-28T00:00:00;Actual;2014.0;2011-08-22T00:00:00;2011-08-22T00:00:00;2011-08-28T00:00:00;;2011.0;Interventional;before_start;;Safety of a Maintenance Therapy With Lenalidomide After Reduced-intensity Allogeneic Stem Cell Transplantation for Chemosensitive Relapsed Multiple Myeloma
;NCT00437762;;TBA;clinical_trials;;1888.0;-68.0;Randomized;61.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;Unité de médecine orthopédique- Hôpital Pellegrin RDC aile 2.;;Treatment;;;;;;2022-11-28;Completed;Completed;2012-06-28T00:00:00;Actual;2012.0;2007-02-19T00:00:00;2007-02-20T00:00:00;2007-04-28T00:00:00;;2007.0;Interventional;before_start;;Effectiveness of Botulinum Toxin A Injection for the Treatment of Lateral Epicondylitis Unrelieved by Usual Medical Cares : A Double Blind Randomized Controlled Trial Versus Placebo
;NCT01844440;;HRM RTSIO;clinical_trials;;275.0;-58.0;;15.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;"Institut des Maladies de l'Appareil Digestif (IMAD);Service d'hépato-gastroentérologie et oncologie digestive;Service d'Exploration Fonctionnelle Digestive";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2014-01-28T00:00:00;Actual;2014.0;2013-03-01T00:00:00;2013-04-26T00:00:00;2013-04-28T00:00:00;;2013.0;Interventional;before_start;;Diagnostic of Transient Lower Esophageal Sphincter Relaxation With Combined Impedance and High Resolution Manometry in Patients With GERD.
;NCT01234415;;NASEPT;clinical_trials;;1157.0;-330.0;;26.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;"Service d'Oto-rhino-laryngologie - Hôpital Dupuytren;Service d'Oto-rhino-laryngologie et Chirurgie cervico-faciale - CHU de Bordeaux;Service d'Oto-rhino-laryngologie - Clinique St Augustin";;Treatment;;;;;;2022-11-28;Completed;Completed;2014-11-28T00:00:00;Actual;2014.0;2010-11-02T00:00:00;2010-11-02T00:00:00;2011-09-28T00:00:00;;2011.0;Interventional;before_start;;Multicentric Pilot, Clinical Study of a Bone Substitute Safety and Efficacy in the Multi Traumatized Nasal Septum Reconstruction
;NCT01774630;;NiloPost-STIM;clinical_trials;;2812.0;-78.0;;31.0;Actual;;;;True;;False;False;False;Drug;No;;University Hospital, Bordeaux;academique;France;"Institut Bergonié;CH Valence;Centre Hospitalier de Versailles - Hôpital André Mignot - Service de Médecine B;CHU de Toulouse, Service d'Hématologie;CHU de Nice, Service Hématologie Clinique;Hôpital Haut Lévêque, Service Hématologie;CHU Angers;Hôpital Pontchaillou;Centre Hospitalier Lyon Sud, Service Hématologie;CH d'Annecy";;Treatment;;;;;;2022-11-28;Completed;Completed;2020-12-21T00:00:00;Actual;2020.0;2013-01-22T00:00:00;2013-01-22T00:00:00;2013-04-10T00:00:00;Actual;2013.0;Interventional;before_start;;Multicenter Single-arm Pilot Study Evaluating Efficacy of Nilotinib in CML Patients With Molecular Relapse After Glivec Discontinuation Within the Context of the STIM Trials (STIM and STIM2)
;NCT02520232;;VIAGECO;clinical_trials;;1048.0;33.0;Randomized;139.0;Actual;;;;True;;False;False;False;Behavioral;;;University Hospital, Bordeaux;academique;France;"University Hospital Bordeaux, France;University Hospital, Poitiers";;Prevention;;;;;;2022-11-28;Completed;Completed;2018-05-11T00:00:00;Actual;2018.0;2015-07-31T00:00:00;2015-08-06T00:00:00;2015-06-28T00:00:00;Actual;2015.0;Interventional;during_study;;Pathological and Non-pathological Aging, Physical Activity, Genotype and Cognition (VIAGECO)
;NCT02720458;;PROPERSOM;clinical_trials;;1147.0;-208.0;Randomized;62.0;Actual;;;;True;;False;False;False;Other;Yes;Patient could request investigator an access to IPD according to French regulation (act No. 78-17 of 6 January 1978 on data processing, data files and individual liberties, amended by act No. 2004-801 of 6 August 2004).;University Hospital, Bordeaux;academique;France;"APHP Hôtel-Dieu de Paris;CHU de Bordeaux;CHRU de Lille;CHU de Montpellier;AP-HP Hôpital Pitié-Salpétrière;APHP Hôpital Raymond Poincaré";;Supportive Care;;;;;;2022-11-28;Completed;Completed;2019-11-25T00:00:00;Actual;2019.0;2016-03-10T00:00:00;2016-03-21T00:00:00;2016-10-04T00:00:00;Actual;2016.0;Interventional;before_start;;Self-help Program for Hypnotics Withdrawal in Chronic Insomniac Patients: A Randomized Controlled Clinical Trial
;NCT01273259;;;clinical_trials;;2586.0;976.0;Randomized;51.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"CHU de Limoges;CHU de Toulouse;University Hospital, Bordeaux;CHU de Strasbourg";;Treatment;;;;;;2022-11-28;Completed;Completed;2015-06-05T00:00:00;Actual;2015.0;2011-01-07T00:00:00;2011-01-07T00:00:00;2008-05-06T00:00:00;Actual;2008.0;Interventional;during_study;;Study of Dehydroepiandrosterone (DHEA) in Respiratory Pulmonary Hypertension in Adults. Phase 2 Trial
;NCT00241254;;PROMESS;clinical_trials;;2282.0;-72.0;Randomized;138.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"CHU Besançon;Hôpital Gabriel Montpied;Hôpital Pellegrin, Département de neurologie;CHU de POISSY;CH de la Cote Basque;CHU Dijon;(CHU Montpellier), Hôpital de Gui de Chauliac;(CHU Nîmes) Hôpital Caremeau;Centre Hospitalier de Pau;Hôpital La Timone;(CHRU Starsbourg) Hôpital civil;(CHU Lyon) Hôpital neurologique;Hôpital Guillaume et René Laënnec;CH d'Angoulême Girac;(CHU Reims) Hôpital Robert Debré;CHU Caen;(AP HP) Hôpital Tenon;CHU Ponchaillou;CHU Nice Hôpital Pasteur;GHICL Hôpital St. Philibert;CHU Nancy Hôpital central;CHU Limoges;AP HP Henri Mondor;Fondation Rothschild;CHU Lille Hôpital Salengro;(CHR Metz-Thionville) Hôpital Notre Dame de Bon Secours";;Treatment;;10.1371/journal.pone.0168834;;;;2022-11-28;Completed;Completed;2012-03-28T00:00:00;Actual;2012.0;2005-10-17T00:00:00;2005-10-17T00:00:00;2005-12-28T00:00:00;;2005.0;Interventional;before_start;;A Double-blind, Two-arm, Multicenter, Randomized Trial to Evaluate Efficacy of Cyclophosphamide Versus Methylprednisolone in Patients With Recent Secondary Progressive Multiple Sclerosis: P.R.OM.E.S.S Study
;NCT01357486;;PRODIGE 21;clinical_trials;;1976.0;-185.0;Randomized;160.0;Actual;;;;True;;True;False;True;Other;;;University Hospital, Bordeaux;academique;France;"CH de la Région d'Annecy;CHU de Nancy Hôpital Brabois;Hôpitaux Universitaires de Strasbourg, Hôpital Hautepierre;CHU de Nantes Hôpital de l'Hotel Dieu;CH de Béziers;CHU de Bordeaux, Hôpital du Haut Lévèque;CH Départemental Vendée;CHR d'Orléans - Hôpital La Source;Centre René Gauducheau CLCC Nantes Atlantique;Groupe Hospitalier Paris Saint Joseph;CHRU de Tours;Centre Régional de Lutte contre le Cancer Centre Paul Strauss;CH d'Auxerre;CH Gaston Ramon;CH Pays d'Aix;CH Perpignan;Clinique Armoricaine de Radiologie;CH de Bretagne Sud;Hôpitaux Universitaires de Strasbourg Hôpital civil;CH de la Côte Basque;CH d'Abbeville;CH de Meaux;CHU Nîmes;CHU de Bordeaux;AP-HP Hôpital Henri Mondor;AP-HM Hôpital de la Timone;CHU Le Bocage;AP-HP- Hôpital Jean-Verdier;Clinique Mathilde;CH Le Mans;CH Saint-Malo;Centre Eugène Marquis;CH Duchenne;Hôpital privé Jean Mermoz;CH Mont de Marsan";;Treatment;;10.1007/s12072-020-10120-3;;;;2022-11-28;Completed;Completed;2017-04-12T00:00:00;Actual;2017.0;2011-05-13T00:00:00;2011-05-18T00:00:00;2011-11-14T00:00:00;Actual;2011.0;Interventional;before_start;;Phase II Randomized Trial Evaluating the Administration of Sorafenib or Pravastatin or Association Sorafenib-pravastatin or Best Supportive Care for the Palliative Treatment of Hepatocellular Carcinoma in Patient With CHILD B Cirrhosis
;NCT01269697;;LIMPIA;clinical_trials;;731.0;-25.0;Randomized;120.0;Actual;;;;True;;True;False;True;Dietary Supplement;;;University Hospital, Bordeaux;academique;France;"Service Ophtalmologie - Hôpital général CHU de Dijon;Unité Médicale Rétine Neuro-Ophtalmologie - Service d'Ophtalmologie - Hopital Pellegrin";;Prevention;;10.1001/jamaophthalmol.2017.3398;;;;2022-11-28;Completed;Completed;2013-01-28T00:00:00;Actual;2013.0;2011-01-03T00:00:00;2011-01-03T00:00:00;2011-01-28T00:00:00;;2011.0;Interventional;before_start;;Lutein Influence on Macula of Persons Issued From Amd Parents
;NCT01160874;;SOMTDA/H;clinical_trials;;1096.0;-19.0;Non-Randomized;80.0;Actual;;;;True;;True;False;True;Other;;;University Hospital, Bordeaux;academique;France;"Hôpital Charles Perrens;CHU de Bordeaux";;Basic Science;;10.4088/jcp.14m09087;;;;2022-11-28;Completed;Completed;2013-07-28T00:00:00;Actual;2013.0;2010-07-09T00:00:00;2010-07-09T00:00:00;2010-07-28T00:00:00;;2010.0;Interventional;before_start;;Sleepiness and Performances Degradation in Adults Presenting an Attention-Deficit/ Hyperactivity Disorder (ADHD)
;NCT00624728;;GLIO-TEP;clinical_trials;;1369.0;-13.0;Non-Randomized;21.0;Actual;;;;True;;False;False;False;Radiation;;;University Hospital, Bordeaux;academique;France;"Hôpital Pellegrin-tripode , CHU de Bordeaux;Hôpital St André, CHU de Bordeaux";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2011-11-28T00:00:00;Actual;2011.0;2008-02-15T00:00:00;2008-02-15T00:00:00;2008-02-28T00:00:00;;2008.0;Interventional;before_start;;Assessment of 18Fluoro-thymidine PET-CT for the Volume Definition of High-grade Gliomas (GLIO-TEP) : Correlation With Histopathology
;NCT01484821;;CAPARFI;clinical_trials;;1065.0;-6.0;Non-Randomized;65.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;"CHU de Bordeaux - Hôpital Haut-Lévêque;CHU Bordeaux - Hôpital Saint André";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2014-10-28T00:00:00;Actual;2014.0;2011-11-22T00:00:00;2011-11-30T00:00:00;2011-11-28T00:00:00;;2011.0;Interventional;before_start;;
;NCT03349554;;PARAM2A;clinical_trials;;347.0;-148.0;;33.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;Service de neurologie motricité,Hôpital Pellegrin;;Other;;;;;;2022-11-28;Completed;Completed;2019-03-05T00:00:00;Actual;2019.0;2017-10-26T00:00:00;2017-11-16T00:00:00;2018-03-23T00:00:00;Actual;2018.0;Interventional;before_start;;"An Exploratory Study of the Feasibility of the Installation by a Paramedical Staff of a Standardized Meditation Technique ""Body-scan"", in the Management of Anxiety in Hospitalized Parkinsonian Patients"
;NCT01803971;;ACCIO;clinical_trials;;273.0;202.0;;200.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU Bordeaux;;Treatment;;;;;;2022-11-28;Completed;Completed;2013-03-28T00:00:00;Actual;2013.0;2013-01-16T00:00:00;2013-03-01T00:00:00;2012-06-28T00:00:00;;2012.0;Interventional;during_study;;Obtaining Vascular Access (Venous or Intraosseous) During Cardiac Arrest in Out-of-hospital Care: Delays and Failure Risk Factors
;NCT01613989;;NAVEOS;clinical_trials;;938.0;54.0;Randomized;78.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;Unité d'orthopédie-traumatologie, membre supérieur CHU Pellegrin;;Treatment;;;;;;2022-11-28;Completed;Completed;2014-11-06T00:00:00;Actual;2014.0;2012-06-05T00:00:00;2012-06-05T00:00:00;2012-04-12T00:00:00;Actual;2012.0;Interventional;during_study;;Total Hip Prosthesis Assisted by Computer Based on Pre-operative EOS Imaging
;NCT02562079;;VISS;clinical_trials;;1736.0;1006.0;Non-Randomized;350.0;Actual;;;;True;;False;False;False;Biological;;;University Hospital, Bordeaux;academique;France;Service de Rhumatologie - Tripode - Hôpital Pellegrin;;Other;;;;;;2022-11-28;Completed;Completed;2016-12-28T00:00:00;Actual;2016.0;2014-12-29T00:00:00;2015-09-25T00:00:00;2012-03-28T00:00:00;Actual;2012.0;Interventional;during_study;;Vasculopathy, Inflammation and Systemic Sclerosis: The Role of Endothelial Cell Activation and OX40/OX40L in Modulation of T Lymphocyte Activation
;NCT02142764;;IMMUNOSEP;clinical_trials;;457.0;-197.0;Non-Randomized;30.0;Anticipated;;;;True;;False;False;False;Biological;;;University Hospital, Bordeaux;academique;France;Service de Neurologie - Tripode - Hôpital Pellegrin;;;;;;;;2022-11-28;Completed;Completed;2016-02-28T00:00:00;Actual;2016.0;2014-05-15T00:00:00;2014-05-19T00:00:00;2014-11-28T00:00:00;;2014.0;Interventional;before_start;;Preliminary Study for Selective Detection of the CD8+ Myelin Specific T Cell in the Blood of Multiple Sclerosis Patients (MS).
;NCT01918553;;ECLAIR;clinical_trials;;595.0;-731.0;;516.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;Unité Médicale Rétine Neuro-Ophtalmologie - Service d'Ophtalmologie - Hopital Pellegrin;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2017-02-23T00:00:00;Actual;2017.0;2013-07-08T00:00:00;2013-08-05T00:00:00;2015-07-09T00:00:00;Actual;2015.0;Interventional;before_start;;Cohort Study on the Age-related Macular Degeneration: Incidence and Research for Predisposing Factors
;NCT01260402;;EPI-ENDO;clinical_trials;;1610.0;-85.0;Randomized;6.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;Cardiologic Hospital Haut l'évêque;;Treatment;;;;;;2022-11-28;Completed;Completed;2015-07-30T00:00:00;Actual;2015.0;2010-12-08T00:00:00;2010-12-13T00:00:00;2011-03-03T00:00:00;Actual;2011.0;Interventional;before_start;;Randomized Comparison of Endocardial Versus Epicardial - From the Coronary Sinus - Left Ventricular Pacing for Resynchronization in Heart Failure.
;NCT00949806;;SOXIS;clinical_trials;;822.0;-30.0;;27.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Treatment;;10.1016/j.sleep.2012.08.019;;;;2022-11-28;Completed;Completed;2011-11-28T00:00:00;Actual;2011.0;2009-07-29T00:00:00;2009-07-29T00:00:00;2009-08-28T00:00:00;;2009.0;Interventional;before_start;;Phase II Non Comparative, Open Study to Assess the Efficacy and Safety of the Botulinum Toxin Type A in Patients With Restless Legs Syndrome (RLS)
;NCT00896428;;REMODEL'ASTHME;clinical_trials;;1066.0;-235.0;Randomized;31.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;Hôpital Haut-Lévêque - Centre Hospitalier Universitaire de Bordeaux;;Treatment;;10.1164/rccm.201410-1874oc;;;;2022-11-28;Completed;Completed;2012-11-28T00:00:00;Actual;2012.0;2009-05-07T00:00:00;2009-05-08T00:00:00;2009-12-28T00:00:00;;2009.0;Interventional;before_start;;Effects of Gallopamil on Bronchial Smooth Muscle Remodelling in Severe Asthma: a Double Blind Study.
;NCT02186158;;PNEUMO-VITA-C;clinical_trials;;455.0;-239.0;Randomized;9.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux, Hôpital Saint André;;Treatment;;;;;;2022-11-28;Completed;Completed;2016-05-28T00:00:00;Actual;2016.0;2014-07-04T00:00:00;2014-07-04T00:00:00;2015-02-28T00:00:00;;2015.0;Interventional;before_start;;Interest of Ascorbic Acid in the Management of Pneumonia in Elderly People Hospitalized.
;NCT01517789;;VISUOPEV;clinical_trials;;974.0;-8.0;;40.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;CHU Bordeaux - hôpital Pellegrin;;;;;;;;2022-11-28;Completed;Completed;2014-09-28T00:00:00;Actual;2014.0;2012-01-20T00:00:00;2012-01-20T00:00:00;2012-01-28T00:00:00;;2012.0;Interventional;before_start;;Advantage of Using Intraoperative Visual Evoked Potentials to Preserve Visual Function During Surgical Procedures Near the Optical Pathways
;NCT01056952;;;clinical_trials;;730.0;-10.0;Randomized;12.0;Actual;;;;True;;True;False;True;Procedure;;;University Hospital, Bordeaux;academique;France;Pellegrin Hospital, Recovery Unit;;Treatment;;10.4187/respcare.03814;;;;2022-11-28;Completed;Completed;2012-01-28T00:00:00;Actual;2012.0;2010-01-18T00:00:00;2010-01-25T00:00:00;2010-01-28T00:00:00;;2010.0;Interventional;before_start;;Physiologic Effects of High Flow Nasal Therapy in Patients With Acute Hypoxemic Respiratory Failure
;NCT00804804;;SOMVIE;clinical_trials;;792.0;-20.0;Randomized;28.0;Anticipated;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"Genpphass;Uh Purpan;Medes-Imps";;Basic Science;;;;;;2022-11-28;Completed;Completed;2011-02-28T00:00:00;Actual;2011.0;2008-12-08T00:00:00;2008-12-08T00:00:00;2008-12-28T00:00:00;;2008.0;Interventional;before_start;;Aging,Sleep and Cognitive Process
;NCT01335243;;MatriBone;clinical_trials;;1494.0;-52.0;;32.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;Unité d'Orthopédie-Traumatologie rachis II, Pellegrin;;Treatment;;;;;;2022-11-28;Completed;Completed;2015-06-30T00:00:00;Actual;2015.0;2011-04-06T00:00:00;2011-04-12T00:00:00;2011-05-28T00:00:00;;2011.0;Interventional;before_start;;Multicentric, Prospective Study of Efficacy and Safety of Lumbar Interbody Fusion With MatriTMBONE Associated With Autologous Marrow
;NCT01034449;;GRAPA;clinical_trials;;1673.0;-74.0;Non-Randomized;16.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"Service d'Hématologie, Hôpital Hôtel Dieu, CHU de Nantes - 1 Place Alexis Ricordeau;Service d'hématologie et d'Oncologie Clinique - Hôpital Lapeyronie - 371 avenue du Doyen Gaston GIRAUD;Service des maladies du sang - Hôpital Haut-Lévêque - avenue de Magellan";;Treatment;;;;;;2022-11-28;Completed;Completed;2014-09-28T00:00:00;Actual;2014.0;2009-12-16T00:00:00;2009-12-16T00:00:00;2010-02-28T00:00:00;;2010.0;Interventional;before_start;;Transplantation of Ex-vivo Expanded Human Cord Blood Hematopoietic Stem Cells Expanded: Evaluation of Hematopoietic and Immunologic Reconstitution After a Reduced-intensity Conditioning Regimen
