all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT02060578;[{'type': 'org_study_id', 'id': '35RC13_9749_DELI-DEVI', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '13.04.08', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '13.428', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '913434', 'source': 'clinical_trials'}];DELI-DEVI : Determinants of End-of-life Place of Care for Children Suffering From Cancer.;DELI-DEVI;"Cancer is the second cause of over-one-year-old children mortality after accident. Survival rate is more than 70%, but in some cases, curative treatments are not sufficient and palliative support is implemented for those children in end of life.

Pediatric guidelines about the place of end-of-life care are varied. On European scale, home is recommended (IMPaCCT study, 2007). In France, the 2008-2012 palliative care development program recommended home or initial hospital care unit. This program also supports implementation of mobile team rather than specific hospital units.

In Brittany, a pattern of regional palliative care resource team has been implemented since 2005. In oncology, further to the guidelines, end-of-life place of care is often discussed several times for each case. Sometimes occur a lot of returns between home and hospital, psychological difficulties, and difficulties to offer adapted care conditions. Finally, less than 30% of children in palliative care decease at home.

The primary objective is to identify main determinants of the place of palliative care in pediatric oncology.

The secondary objective is to clarify the factors of change comparing to the initial planned place.

Intervention :

Questionnaire completed by the parents Interview with the parents and the psychologist (University Rennes 2)

Number of subjects is : Parents of 68 to 93 children who died from cancer after a palliative phase, that means 136 to 186 parents.

Expected results and perspectives :

Using both quantitative and qualitative methods, expected results are the followings:

Identification of the objective and subjective factors, which influenced the decision of the place of care.
Determination of the factors of change comparing to the initial planned place.

Once identified, main factors could be the ones to pay attention to in order to help for initial decision, better anticipation of change of place and better guidance of palliative care organization wherever, at home or in hospital.

Results would be new information for research on palliative care for children but also for adults.

Finally, this work is part of an improving approach of palliative care, related to the development of open-care hospital networks. We can expect some public health impacts with new arguments to help for complementary recommendations.";2014-01-28T00:00:00;;Completed;2015-07-28T00:00:00;Actual;2014-01-17T00:00:00;2014-02-10T00:00:00;Interventional;;45.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2014.0;2015.0;-11.0;before_start;546.0;academique;True;Completed;['fr'];;[];Other;N/A;;;;;;;;;;
['clinical_trials'];False;NCT03279913;[{'type': 'org_study_id', 'id': '35RC16_8939_NEUROFEEDSTIM', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A00809-44', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '17/051-1', 'source': 'clinical_trials'}];NEUROFEEDSTIM : Therapeutic Use of Neurofeedback in Depression in Association With TMS;NEUROFEEDSTIM;"Neurofeedback is an increasingly researched technique for the treatment of many psychological disorders, such as attention deficit / hyperactivity disorder (AD / HD), depression, or substance abuse. This technique would allow patients to regulate their cortical electroencephalographic activity while receiving a visual or auditory feedback on the cortical electroencephalographic activity. Changes in the electroencephalogram (EEG) would thus be correlated with changes in cortical activity and thus with symptoms.

On the electroencephalographic plane, the depression appears associated with relatively more alpha activity (in ""resting state"", 8-13 Hz) in left than in right frontal cortex. This difference in alpha activity between frontal regions is known as alpha asymmetry in depression. As a reminder, increased alpha activity indicates a decrease in cortical activation. This alpha asymmetry appears to be associated with a decrease in sensitivity to reward.

It is on these bases that the modification of the alpha asymmetry has become one of the most frequent objectives of the studies on the use of neurofeedback in depression.

Transcranial magnetic stimulation (TMS) also offers a non-invasive and painless method of effective cerebral stimulation in psychiatric disorders and especially depression. It received a favorable opinion from the Food & Drug Administration (FDA) in the United States for the treatment of this pathology. This treatment is still under evaluation in France. The results are promising but improvements must be done to increase its effectiveness.

TMS offers stimulation of brain tissue in a localized and non-invasive manner. The principle consists of a brief electric current passing through a coil which generates a transient magnetic field inducing an electric field through conductive fabrics. TMS modifies neuronal activity in target superficial brain structures, but also modulates neuronal circuit activity.

In recent years, the concept of ""state dependency TMS"" has been developed. It suggests that the activation state of neuronal circuits before and after stimulation alters the effect of stimulation. Thus, the efficacy of TMS could be amplified in depression by taking into account the cerebral activity during the stimulation sessions, in particular on the electroencephalographic plane.

However, TMS may also help patients increase their EEG response during Neurofeedback sessions.

The combination of stimulation techniques and brain-machine interfaces such as neurofeedback is still little studied at present.

A study on the combined use of TMS and Neurofeedback by EEG in depression would therefore be an innovative approach and in line with the latest data from the literature.

Design : Prospective, monocentric, non-randomized, non-comparative, unblinded study.";2017-12-18T00:00:00;Actual;Completed;2019-09-07T00:00:00;Actual;2017-09-05T00:00:00;2017-09-11T00:00:00;Interventional;;10.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Centre Hospitalier Guillaume Régnier'];2022-11-28;2017.0;2019.0;-104.0;before_start;628.0;academique;True;Completed;['fr'];;[];Device;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02212483;[{'type': 'org_study_id', 'id': '35RC12_9713_ECENVIR', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2012-A01414-39', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '12/42-875', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '13.424', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '913428', 'source': 'clinical_trials'}];Clinical Effectiveness and Economical Impact of Medical Indoor Environment Counselors Visiting Homes of Asthma Patients (ECENVIR Study);ECENVIR;"Asthma is one of the most prevalent chronic respiratory diseases, with potential lifethreatening impacts. Indeed, asthma is still responsible for about a thousand deceases per year in France, and constitutes a public health problem in our country as in many countries in the world. The economic burden of asthma is also very high, in terms of health care, and indirect costs including lost work and lost school days.

A few international and French studies have shown a positive clinical impact of Medical Indoor Environment Counselors (MIECs) visiting homes of asthma patients, mainly pediatrics. It has been proposed that MIECs could contribute to reduce patient exposure to many allergens and irritants, among them, house dust mite allergens, formaldehyde or molds. Most of the studies that show a significant decrease of hospitalization or visit in an emergency ward for asthma are monocentric and study the eviction of 1 such identified risk factor. By contrast, meta-analysis underline that additional studies are needed to evaluate the effectiveness of these interventions in adults, in a multicentric and controlled manner, with both clinical, environmental and economical endpoints.";2014-09-05T00:00:00;Actual;Completed;2020-03-05T00:00:00;Actual;2014-08-05T00:00:00;2014-08-06T00:00:00;Interventional;;107.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Chauny Hospital', 'Dijon University Hospital', 'Marseille European Hospital', 'Macon Hospital', 'Reims University Hospital', 'Lille UH', 'Chalon', 'Strasbourg UH', 'Aix-en-Provence Hospital', 'Marseille University Hospital', 'Bordeaux University Hospital', 'Vire Hospital', 'Caen University Hospital', 'Grenoble University Hospital', 'Rouen University Hospital', 'Nantes University Hospital'];2022-11-28;2014.0;2020.0;-31.0;before_start;2008.0;academique;True;Completed;['fr'];;[];Other;Randomized;Supportive Care;;;;;;;;;
['clinical_trials'];False;NCT01738516;[{'type': 'org_study_id', 'id': '2012-A01227-36', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC/12-07', 'source': 'clinical_trials'}];Contribution of High Resolution EEG Functional Connectivity Measures to Presurgical Evaluation of Patients With Intractable Epilepsy;conneXion;"Electroencephalography (EEG) with very high spatial resolution (HR-EEG, 256 electrodes) allow for better analysis of local and global activity of the cerebral cortex, as compared with conventional EEG. Since January 2012, the Neurology Department of CHU Rennes is the first clinical service in France equipped with such a system.

Applied to HR-EEG recordings, brain connectivity methods are likely to provide essential information (in the form of ""connectivity graphs"") on cortical networks, either dysfunctional or not, involved in the generation of interictal paroxysms (like spikes or spike-waves) and during seizures.

So far, many methods have been proposed (see for a review: Wendling et al., 2009; Wendling et al., 2010). However, since each method is highly sensitive to the type of model that is assumed for the underlying relationship between distinct brain regions (Ansari-Asl et al., 2006), none of them has yet demonstrated its effectiveness.";2013-02-28T00:00:00;;Completed;2016-08-28T00:00:00;Actual;2012-11-28T00:00:00;2012-11-28T00:00:00;Interventional;;44.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2013.0;2016.0;-92.0;before_start;1277.0;academique;True;Completed;['fr'];;[];Procedure;Non-Randomized;;;;;;;;;;
['clinical_trials'];False;NCT01613638;[{'type': 'org_study_id', 'id': 'PHRC/10-02 - PENEW', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'B110827-40', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '11/22-811', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2010-A01445-34', 'source': 'clinical_trials'}];"Congenital Malformations and Intrauterine Pollutants Exposure (Alcohol, Solvents and Pesticides) in Brittany. Population Based Case-control Study Short Title : Malformations and Environment Acronym : PENEW for ""Pregnancy Environment and Newborn Malformations""";PENEW;"Congenital malformations rate is about 3% in France. There are already 5 registries in France, covering about 16% of French births: Paris Registry, (about 38 000 births /year), Alsace Registry, (about 23 000 births/year), Rhône-Alpes Registry, (about 56 000 births/year), Auvergne Registry, (about 14 000 births/year), and la Réunion Registry. The aim of malformation registries is to carry out epidemiologic surveillance of congenital anomalies. The objectives are mainly to provide essential epidemiologic information on congenital anomalies, to facilitate the early warning of teratogenic exposures, to act as an information and resource centre regarding clusters, to provide data for research related to the causes and prevention of congenital anomalies.

A previous study was carried out in Brittany in 2008-2009, by the perinatal network of Ille et Vilaine, in collaboration with two research teams (Inserm U1085 and Inserm U 936), to record all cases of 4 types of congenital anomalies: congenital heart disease, spina bifida, diaphragmatic hernia and hypospadia. The results showed prevalence rates similar to those observed by Eurocat for spina bifida and diaphragmatic hernia, but a higher prevalence regarding congenital heart diseases and hypospadia. In this study the investigators could not determine whether this was due to a real higher frequency or to a particular exhaustiveness in the recording methodology.

There are hypothesis about the role of intrauterine exposure to pesticides, known as endocrine disruptors, and the risk of congenital genital anomalies. Brittany is an intensive agricultural area, and it is thus worth studying the impact of pesticides exposure on congenital anomalies.

There are also hypothesis on the impact of occupational exposure to solvents on congenital anomalies (Garlantezec 2009), and on the role of alcohol exposure (which concerns about 8% pregnant women in France) on oro-facial clefts and congenital heart diseases.

The Registry of congenital anomalies in Brittany was set up in 2010. The main aim is to study the impact of intra-uterine exposure to solvents, pesticides and alcohol on the risk of congenital malformations diagnosed at births, by measuring the exposure both directly in meconium, and indirectly by questionnaires.

Secondary objectives are to study other risk factors such as medicine intake, pregnancy illness…";2012-10-05T00:00:00;Actual;Completed;2020-12-31T00:00:00;Actual;2012-05-24T00:00:00;2012-06-06T00:00:00;Interventional;;1657.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Polyclinique de Keraudren', 'Saint-Brieuc Hospital', 'Vannes Hospital', 'Ploermel Hospital', 'Brest University Hospital', 'Clinique Océane', 'Lannion Hospital', 'Saint-Grégoire Hospital', 'Rennes University Hospital', 'Quimper Hospital', 'Lorient Hospital'];2022-11-28;2012.0;2020.0;-134.0;before_start;3009.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02822144;[{'type': 'org_study_id', 'id': '35RC15_8957', 'source': 'clinical_trials'}, {'type': 'EudraCT Number', 'id': '2016-000795-25', 'source': 'clinical_trials'}];General Anesthesia Versus Sedation During Intra-arterial Treatment for Stroke;GASS;"In France, the annual incidence rate of acute ischaemic stroke is around 150 000 patients, 65 % of whom keep long-term disability. Several multicentric randomized controlled trials have shown the benefit of a mechanical thrombectomy in the acute phase of ischaemic stroke on functional disability, compared to a medical treatment alone (thrombolysis).

The timeliness of revascularisation is an essential factor of good prognosis. This intra-arterial treatment, associated with thrombolysis if applicable, is the reference treatment of large-vessel occlusion. The stillness of the patient is required to control the safety of the recanalization. Currently, either a general anesthesia or a sedation can be performed.

Several studies have shown a trend to superiority of the sedation but none was conducted with a high level of proof methodology.

The aim of our multicentric randomized controlled trial is to compare sedation and general anesthesia during intra-arterial thrombectomy for an acute ischaemic stroke in the anterior cerebral circulation. The main outcome will be the efficacy on the functional neurological prognosis at 3 months.";2016-09-29T00:00:00;Actual;Completed;2020-08-28T00:00:00;Actual;2016-06-27T00:00:00;2016-06-29T00:00:00;Interventional;;351.0;Actual;"[{'ReferencePMID': '35857365', 'ReferenceType': 'derived', 'ReferenceCitation': 'Tosello R, Riera R, Tosello G, Clezar CN, Amorim JE, Vasconcelos V, Joao BB, Flumignan RL. Type of anaesthesia for acute ischaemic stroke endovascular treatment. Cochrane Database Syst Rev. 2022 Jul 20;7:CD013690. doi: 10.1002/14651858.CD013690.pub2. Review.', 'doi': '10.1002/14651858.cd013690.pub2', 'source': 'clinical_trials'}, {'ReferencePMID': '31154292', 'ReferenceType': 'derived', 'ReferenceCitation': 'Maurice A, Ferré JC, Ronzière T, Devys JM, Subileau A, Laffon M, Laviolle B, Beloeil H; SFAR research network. GASS Trial study protocol: a multicentre, single-blind, randomised clinical trial comparing general anaesthesia and sedation during intra-arterial treatment for stroke. BMJ Open. 2019 Jun 1;9(5):e024249. doi: 10.1136/bmjopen-2018-024249.', 'doi': '10.1136/bmjopen-2018-024249', 'source': 'clinical_trials'}]";1.0;True;No;Rennes University Hospital;['France'];"[""Département d'anesthésie-réanimation - Hôpital de la Cavale Blanche, CHU de Brest"", ""Service d'anesthésie-réanimation 1 - Hôpital Bretonneau, CHU de Tours"", ""Service d'anesthésie-réanimation - Fondation A. de Rothschild"", ""Fédération d'anesthésie-réanimation - Hôpital Pontchaillou, CHU de Rennes""]";2022-11-28;2016.0;2020.0;-94.0;before_start;1429.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;2016-000795-25;10.1002/14651858.cd013690.pub2;;;;;;;
['clinical_trials'];False;NCT02802397;[{'type': 'org_study_id', 'id': '35RC16_9748_AROPE', 'source': 'clinical_trials'}, {'type': 'Registry Identifier', 'id': '2016-A00307-44', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '16/14-1012', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '160295B-22', 'source': 'clinical_trials'}];AROPE : Early Ovarian Reserve Decreased : Impact of Exposure to Persistent Endocrine Disruptors and Organic Solvents;AROPE;"Early ovarian reserve decreased is one of the main causes of infertility for women after 35 years. The relationship between this decreased and exposure to chemicals, including persistent endocrine disruptors or organic solvents, has been little studied. However, several in vivo or in vitro experimental studies suggested that these chemicals may impaired ovarian function.

The main objective is to study the relationship between early ovarian reserve decreased and exposure to persistent organic pollutants.

The secondary objectives are to study the relationship between early ovarian reserve decreased and exposure to organic solvents and heavy metals.

Multicenter case-control study. This project will permit to increase the knowledge concerning the etiology of early decreased ovarian reserve. Considering that exposure of interest are frequent, the results may be important in a public health perspective. If associations are observed in this study, the results may encouraged prevention strategy.";2016-12-06T00:00:00;Actual;Completed;2020-11-27T00:00:00;Actual;2016-05-17T00:00:00;2016-06-15T00:00:00;Interventional;;335.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Cabinet de Gynécologie Malakoff', 'Nantes university hospital', 'Rennes university hospital', 'Brest university hospital', 'Clinique Mutualiste de La Sagesse'];2022-11-28;2016.0;2020.0;-203.0;before_start;1452.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT01282593;[{'type': 'org_study_id', 'id': 'LOC/10-05', 'source': 'clinical_trials'}, {'type': 'Registry Identifier', 'id': '2010-A00622-37', 'source': 'clinical_trials'}, {'type': 'Registry Identifier', 'id': 'B100651-40', 'source': 'clinical_trials'}];Potential Role of CD9 and Implication of Motility Process in Pathogenesis of TEL/ALM1-positive ALL Relapses (LAL TEL/ALM1 and CD9).;LAL TEL/ALM1;Down regulation of CD9 in TEL/AML1-positive ALL is addressed in motility assays to explore its role in B-ALL pathogenesis and its potential implication in relapses (and prognosis).;2010-11-28T00:00:00;Actual;Completed;2018-10-11T00:00:00;Actual;2011-01-24T00:00:00;2011-01-24T00:00:00;Interventional;;51.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2010.0;2018.0;57.0;during_study;2874.0;academique;True;Completed;['fr'];;[];Other;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT04235972;[{'type': 'org_study_id', 'id': '35RC19_8861', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2019-A01553-54', 'source': 'clinical_trials'}];Evaluation of Staple Watson Wrist Arthrodesis;ESWWA;"When the wrist is damaged, for traumatic or degenerative reasons, the cartilage is worn out and the bones rub together: this is osteoarthritis. In order to stop this pain, it may be necessary to block these bones from each other, sacrificing mobility to achieve indolence.

Multiple techniques are described according to the type of osteoarthritis and for each type of osteoarthritis itself, but the principle remains the same. The methods currently commonly proposed are the staple and the screwed plate.

The aim of the study is to evaluate the surgical practice of the Orthopaedics and Traumatology department of the University Hospital of Rennes, and its long-term results, as this type of surgery is intended to be definitive.";2020-08-03T00:00:00;Actual;Completed;2021-01-07T00:00:00;Actual;2019-12-26T00:00:00;2020-01-16T00:00:00;Interventional;;41.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2020.0;2021.0;-221.0;before_start;157.0;academique;True;Completed;['fr'];;[];Other;N/A;Prevention;;;;;;;;;
['clinical_trials'];False;NCT04473742;[{'type': 'org_study_id', 'id': '35RC20_8878_MacFibOsis', 'source': 'clinical_trials'}];Effects of Silica and Asbestos Fibres on the Efferocytosis Capacities of Macrophages;MacFibOsis;Evaluation of the efferocytosis capacities of blood Monocyte Derived Macrophages (MDM) from patients with a history of asbestosis or silica exposure and comparison of these capacities with those of MDM from healthy donors.;2021-03-31T00:00:00;Actual;Completed;2021-12-15T00:00:00;Actual;2020-07-13T00:00:00;2020-07-13T00:00:00;Interventional;;23.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2021.0;2021.0;-261.0;before_start;259.0;academique;True;Completed;['fr'];;[];Biological;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT04404426;[{'type': 'org_study_id', 'id': '35RC20_9815_CACOLAC', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'CPP 1288 HPS1', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2020-A01189-30', 'source': 'clinical_trials'}];CACOLAC : Randomized Trial of Citrulline Administration in the Hospital Patient in Intensive Care for COVID-19 Acute Respiratory Distress Syndrome;CACOLAC;"Respiratory involvement of SARS-CoV2 leads to acute respiratory distress syndrome (ARDS) and significant immunosuppression (lymphopenia) exposing patients to long ventilation duration and late mortality linked to the acquisition of nosocomial infections.

Lymphopenia characteristic of severe forms of ARDS secondary to SARS-CoV2 infection may be linked to expansion of MDSCs and arginine depletion of lymphocytes.

Severe forms of COVID-19 pneumonitis are marked by persistent ARDS with acquisition of nosocomial infections as well as by prolonged lymphocytic dysfunction associated with the emergence of MDSC.

It has been found in intensive care patients hypoargininaemia, associated with the persistence of organ dysfunction (evaluated by the SOFA score), the occurrence of nosocomial infections and mortality. Also, it has been demonstrated that in these patients, the enteral administration of ARG was not deleterious and increased the synthesis of ornithine, suggesting a preferential use of ARG by the arginase route, without significant increase in argininaemia nor effect on immune functions. L-citrulline (CIT), an endogenous precursor of ARG, is an interesting alternative to increase the availability of ARG. Recent data demonstrate that the administration of CIT in intensive care is not deleterious and that it very significantly reduces mortality in an animal model of sepsis, corrects hypoargininemia, with convincing data on immunological parameters such as lymphopenia, which is associated with mortality, organ dysfunction and the occurrence of nosocomial infections. The availability of ARG directly impacts the mitochondrial metabolism of T lymphocytes and their function. The hypothesis is therefore that CIT supplementation is more effective than the administration of ARG to correct hypoargininaemia, decrease lymphocyte dysfunction, correct immunosuppression and organ dysfunction in septic patients admitted to intensive care.

The main objective is to show that, in patients hospitalized in intensive care for ARDS secondary to COVID-19 pneumonia, the group of patients receiving L-citrulline for 7 days, compared to the group receiving placebo, has a score of organ failure decreased on D7 (evaluated by the SOFA score) or by the last known SOFA score if the patient has died or been resuscitated.";2020-11-04T00:00:00;Actual;Completed;2021-05-28T00:00:00;Actual;2020-05-22T00:00:00;2020-05-25T00:00:00;Interventional;;33.0;Actual;[];0.0;False;Undecided;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2020.0;2021.0;-166.0;before_start;205.0;academique;True;Completed;['fr'];;[];Dietary Supplement;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT04373200;[{'type': 'org_study_id', 'id': '35RC20_9795_HARMONICOV', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2020-A01100-39', 'source': 'clinical_trials'}];Human Ab Response & immunoMONItoring of COVID-19 Patients;HARMONICOV;Prospective, mono centric study on COVID-19 patients with or without acute respiratory distress syndrome (ARDS) to analyse the dynamics of the immune response and to search for biomarkers of evolution;2020-05-25T00:00:00;Actual;Completed;2021-03-09T00:00:00;Actual;2020-04-22T00:00:00;2020-04-30T00:00:00;Interventional;;71.0;Actual;"[{'ReferencePMID': '34715884', 'ReferenceType': 'derived', 'ReferenceCitation': 'Hamzeh-Cognasse H, Mansour A, Reizine F, Mismetti P, Gouin-Thibault I, Cognasse F. Platelet-derived sCD40L: specific inflammatory marker for early-stage severe acute respiratory syndrome coronavirus 2 infection. Virol J. 2021 Oct 29;18(1):211. doi: 10.1186/s12985-021-01680-3.', 'doi': '10.1186/s12985-021-01680-3', 'source': 'clinical_trials'}]";1.0;True;Undecided;Rennes University Hospital;['France'];['CHU Rennes'];2022-11-28;2020.0;2021.0;-33.0;before_start;288.0;academique;True;Completed;['fr'];;[];Biological;Non-Randomized;Other;;10.1186/s12985-021-01680-3;;;;;;;
['clinical_trials'];False;NCT04079244;[{'type': 'org_study_id', 'id': '35RC19_30028_ALFA', 'source': 'clinical_trials'}];Analysis of the Link Between Flow State and Preoperative Anxiety in Children Undergoing Playful Distraction - Studying the Benefits of Digital Distractions in an Ambulatory Care Service;ALFA;"This study focuses on preoperative anxiety in children and non-drug methods to reduce anxiety.

During surgery under general anesthesia, children may be anxious because of separation from their parents, fear of anesthesia, or loss of control.

In order to reduce the anxiety of the child, anesthesiologists sometimes use an anxiolytic medicine. This premedication can reduce the anxiety of children. However, side effects are often observed as rebound anxiety after the operation or a delay to discharge from hospital.

In recent years, alternative methods to premedication have been studied to reduce the anxiety of children. For example, video games and cartoons are distraction methods. Studies have shown that using a video game or cartoon during the waiting phases (in the room, when traveling, in the permutation room) reduces the anxiety of children and with the same efficiency as anxiolytic.

In this study, the investigators will evaluate the effectiveness of a tablet game and a cartoon to reduce the anxiety of children.";2019-05-14T00:00:00;Actual;Completed;2019-09-28T00:00:00;Actual;2019-08-30T00:00:00;2019-09-04T00:00:00;Interventional;;100.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire de Rennes'];2022-11-28;2019.0;2019.0;108.0;during_study;137.0;academique;True;Completed;['fr'];;[];Behavioral;Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT03942432;[{'type': 'org_study_id', 'id': '35RC18_8847_EvoHSD', 'source': 'clinical_trials'}];A Prospective, Mono-center, Interventional Study Evaluating the Effect of One Year Initial Care by Hygieno-dietary Advices With or Without Phlebotomy on Glycemia After at Least 5 Years in Patients With Dysmetabolic Iron Overload Syndrome;EvoHSD;A prospective, mono-center, interventional study evaluating the effect of one year initial care by hygieno-dietary advices with or without Phlebotomy on glycemia after at least 5 years in Patients with dysmetabolic iron overload syndrome;2019-06-11T00:00:00;Actual;Completed;2020-12-04T00:00:00;Actual;2019-04-26T00:00:00;2019-05-06T00:00:00;Interventional;;75.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Rennes'];2022-11-28;2019.0;2020.0;-46.0;before_start;542.0;academique;True;Completed;['fr'];;[];Biological;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT03638921;[{'type': 'org_study_id', 'id': '35RC17_8826_NEPHROPAIN Après', 'source': 'clinical_trials'}, {'type': 'EudraCT Number', 'id': '2018-001652-35', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2018/38', 'source': 'clinical_trials'}];35RC17_8826_NEPHROPAIN Phase APRES : Interest of the Equimolar Oxygen Nitride Mixture (MEOPA) in the Treatment of Pain in Patients Presenting to the Emergency Department for Suspected Renal Colic: a Study BEFORE AFTER;NEPHROPAIN;MEOPA (Equimolar Oxygen-Nitrogen Protoxide Mix) is a gas used in emergencies for short-term painful acts. It is often very effective with an analgesic, anxiolytic and muscle relaxant action. It is often combined with other analgesic medicines. It has already been proven in emergency medicine for short-term pain and trauma. It seems that it could be used more particularly for pains of medical origin. A study has already proved its effectiveness in the treatment of migraines in emergencies. The first phase of the NEPHROPAIN study began in 2016 after a favorable opinion from the Regional Ethics Committee. NEPHROPAIN phase AVANT was a prospective non-interventional study on the use of analgesic drugs in nephritic colic in emergencies by Dr. Alexandre Tanneau. This study was conducted at the University Hospital of Rennes and included 60 patients admitted to the emergency department for suspected renal colic. It made it possible to recruit the control group of the NEPHROPAIN study. Its main objective was to describe the suspected population of renal colic in Rennes emergencies, to determine NEPHROPAIN's primary endpoint and the number of NEPHROPAIN needed subjects.;2018-10-01T00:00:00;Actual;Completed;2019-06-01T00:00:00;Actual;2018-08-07T00:00:00;2018-08-17T00:00:00;Interventional;;60.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2018.0;2019.0;-55.0;before_start;243.0;academique;True;Completed;['fr'];;[];Drug;N/A;Treatment;2018-001652-35;;;;;;;;
['clinical_trials'];False;NCT03484052;[{'type': 'org_study_id', 'id': '35RC17_8832_JUVIA', 'source': 'clinical_trials'}];Place of Jugular Ultrasound in the Evaluation of the Volemia by a Clinician Doctor in Routine Care (JUVIA);JUVIA;Interventional study with minimal risks and constraints, prospective, monocentric.;2018-05-15T00:00:00;Actual;Completed;2018-08-23T00:00:00;Actual;2018-03-16T00:00:00;2018-03-29T00:00:00;Interventional;;20.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2018.0;2018.0;-60.0;before_start;100.0;academique;True;Completed;['fr'];;[];Other;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT03818750;[{'type': 'org_study_id', 'id': '35RC18_8845_IMAJ', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2018-A00219-46', 'source': 'clinical_trials'}];Impact of Marketing of Alcohol Products on Young People;IMAJ;Impact of marketing of alcohol products on young people;2018-06-13T00:00:00;Actual;Completed;2019-03-07T00:00:00;Actual;2018-09-05T00:00:00;2019-01-25T00:00:00;Interventional;;78.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2018.0;2019.0;84.0;during_study;267.0;academique;True;Completed;['fr'];;[];Behavioral;N/A;Other;;;;;;;;;
