statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT06442683,,,2023,Efficacy of Simulation-based Neonatal Echocardiography Training: a Randomized Controlled Trial,SimuEchoNeo,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,,2020-003621-36,,2023,"Evaluation de la reperfusion myocardique et de la masse thrombotique endocoronaire après angioplastie primaire pour infarctus du myocarde sous cangrelor en intraveineux en plus du ticagrelor per os comparé au ticagrelor per os seul en cas de réactivité plaquettaire élevée. 
 
 
 Evaluation de la reperfusion myocardique et de la masse thrombotique endocoronaire après angioplastie primaire pour infarctus du myocarde sous cangrelor en intraveineux en plus du ticagrelor per os comparé au ticagrelor per os seul en cas de réactivité plaquettaire élevée.","ERMIT 
 
 
 ERMIT",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT05717283,,,2023,"Follow-up of the Nasal Microbiome and Viral Infections in Newborns Hospitalised in Neonatology in the University Hospital of Caen, France : Metatranscriptomics Approach by Next Generation Sequencing From Nasal Swabs.",NEOBIOME,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT04927949,,,2023,Evaluation of Myocardial Reperfusion and Residual Thrombotic Burden After Primary PCI for STEMI in Patients With High on Ticagrelor Platelet Reactivity Treated by IV Cangrelor Versus Ticagrelor Alone,ERMIT,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05966402,,,2023,"Evaluation of Immersion in Virtual Reality in the Management of Anxiety, Then Pain, of Patients in Interventional Imaging.",IRVARI,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05419258,,,2023,Feasibility and Evaluation Study of the UPLUG Hemodialysis Connection Device,UPLUG-SAFE,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05565989,,,2024,"Alcohol Consumption, Intention Implementation and Mindfulness Meditation (ADUC-Volet 3 "" Prevention "")",ALCOMEDIIT,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,,2018-000263-92,,2025,"Spironolactone and perioperative atrial fibrillation occurrence in cardiac surgery patients: a multicenter randomized, double-blind study 
 
 
 Spironolactone et fibrillation atriale survenant après chirurgie cardiaque : essai multicentrique randomisée en double aveugle","ALDOCURE 
 
 
 ALDOCURE",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2015-005804-27,,,"Essai randomisé, contrôlé, en double aveugle, de l'anakinra contre placebo, en adjonction à la corticothérapie dans l'artérite à cellules géantes. 
 
 
 Essai randomisé, contrôlé, en double aveugle, de l'anakinra contre placebo, en adjonction à la corticothérapie dans l'artérite à cellules géantes.","GiAnT 
 
 
 GiAnT",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2017-000429-10,,,FIVHeMA: Intraventricular fibrinolysis versus external ventricular drainage alone in aneurysmal subarachnoid hemorrhage: a randomized controlled trial.,FIVHEMA,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2019-004884-32,,,"COMPARAISON DU PROFIL PHARMACOCINETIQUE ET DE LA SECURITE DE LA DAPTOMYCINE ADMINISTREE PAR VOIE SOUS-CUTANEE PAR RAPPORT A LA VOIE INTRAVEINEUSE : ETUDE EN CROSS-OVER 
 
 
 COMPARAISON DU PROFIL PHARMACOCINETIQUE ET DE LA SECURITE DE LA DAPTOMYCINE ADMINISTREE PAR VOIE SOUS-CUTANEE PAR RAPPORT A LA VOIE INTRAVEINEUSE : ETUDE EN CROSS-OVER","DAPTOSC 
 
 
 DAPTOSC",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2020-002531-30,,,"ETUDE DE TOLERANCE DE LA N-ACETYLCYSTEINE POUR LA THROMBOLYSE A LA PHASE AIGUË DE L’INFARCTUS CEREBRAL 
 
 
 ETUDE DE TOLERANCE DE LA N-ACETYLCYSTEINE POUR LA THROMBOLYSE A LA PHASE AIGUË DE L’INFARCTUS CEREBRAL",,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02517177,,,,,AUTOCARD,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01211236,,,,Maggot Therapy for Wound Debridement: a Randomized Multicentric Double-blind Trial,MAGGOT,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02510872,,,,,TEPVAD,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02516787,,,,,CORTICOG,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02524535,,,,,IPSI2,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02524600,,,,,IQSCINTIMYOC,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02515812,,,,,ADRECARD,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02510859,,,,,NUQUE2,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02518880,,,,,DYMCO,OTHER
