statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT00731016,,,2013,Treatment of the Hutchinson-Gilford Progeria Syndrome With a Combination of Pravastatin and Zoledronic Acid,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01900457,,,2013,Vestibular and Multisensory Influence on Bodily and Spatial Representations. Behavioral and Electrophysiological Investigations in Vestibular-defective Patients and Healthy Volunteers,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01058161,,,2013,High-Field MRI Characterization of Wrist and Hand Cartilage Abnormalities in Inflammatory and Chronic Rheumatisms,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01177423,,,2013,Efficiency Evaluation of Intradiploic Intra-osseus Anesthesia Versus Inferior Alveolar Nerve Block,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01286714,,,2013,Assessment of Fistula Closure by OTSC Clip After Bariatric Surgery,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01626612,,,2013,De-escalation of Empirical Antimicrobial Therapy Study in Severe Sepsis: A Randomized Clinical Trial (DEA Study),,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00484653,,,2013,Identification and Impact of Vaginal Flora Anomalies Among Pregnant Woman,,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01032564,,,2013,,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01813279,,,2014,Assessment of the Subcutaneous Reinjection of Human Autologous Adipose-derived Stromal Vascular Fraction (Celution® System) in the Hands of Patients Suffering From Systemic Sclerosis,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01626534,,,2014,Evaluation of Ticagrelor Anti Platelet and Pleiotropic Effects in Patients Undergoing Percutaneous Coronary Intervention for an Acute Coronary Syndrome.,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01284803,,,2014,Feasibility and Acceptability of an Educational Intervention to Improve the Management of Depression in Primary Care,,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01901003,,,2014,SEDATIVE PREMEDICATION: EFFICACY ON PATIENT EXPERIENCE,PremedX,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00767962,,,2014,"A Prospective Randomised Study of Efficacy, Safety and Costs of Talc Pleurodesis Under Medical Thoracoscopy and Pleurodesis Under Video-assisted Thoracoscopy Surgery for Recurrent Primary Spontaneous Pneumothorax",,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01865422,,,2014,French Linguistic and Metric Validations of Parent-proxy QOL Chronic Cough Specific Questionnaire (PC-QOL),PC-QOL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01946334,,,2014,Does Body Position Influence Pressure Recording by High-resolution Manometry ?,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01125319,,,2014,Secondary Adult's Hemophagocytic Lymphohistiocytosis and Innate Immunity,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01172015,,,2014,NK-ITP STUDY : NATURAL KILLER CELLS IN IMMUNOLOGIC THROMBOCYTOPENIC PURPURA OF ADULTS.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01687361,,,2014,Can Branched Chain Amino Acids Supplementation Reduce Muscle Damage Induced by Neuromuscular Electrical Stimulation ? A Combined Functional and Metabolic Non-invasive Investigation in Healthy Humans.,,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT01295333,,,2014,"Assessing the Impact of the Early and Systematic Hormonal Replacement After Radio-isotopic Ablation of Graves'hyperthyroïdism on Quality of Life, Efficiency and Tolerance",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01284686,,,2015,Pathophysiology of Neuronal Oscillations Within Subthalamo-cortical Loops in Parkinson's Disease,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02164214,,,2015,DOES ETANERCEPT INFLUENCE TWEAK MODULATION OF INFLAMMATION DURING INFLAMMATORY RHEUMATISMS (PSORIATIC ARTHRITIS AND RHEUMATOID ARTHRITIS)?,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02042664,,,2015,Effect of GLP-1 Receptor (GLP-1R) Agonists on Cardiac Function and on Epicardial Adipose Tissue (EAT) Volume and on Myocardial TG Content in Obese Diabetics,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01964742,,,2015,Analysis of Host Genetic Factors in the Occurrence of Anemia and on the Virological Response to a Peg-interferon/Ribavirin Therapy in HIV-HCV Co-infected Patients,,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT01693796,,,2015,Evaluation of Thyroid Exposure to Radiation Doses During Paediatric Cardiac Catheterisations Performed for Diagnosis or the Treatment of Congenital Heart Disease,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01865435,,,2015,IN UTERO SMOKING AND PREMATURE CELLULAR SENESCENCE,,GENETIC
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01613365,,,2015,"Oropharyngeal and Nasopharyngeal Decontamination With Chlorhexidine Gluconate in the Reduction of the Postoperative Morbidity and Mortality After Major Pulmonary Resections: a Multicentric, Prospective, Randomized, Double-blind, Placebo-controlled Clinical Trial",CHLORHEX,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01687348,,,2015,Lidocaine Pharmacokinetics During Tumescent Infiltrative Anaesthesia for Mastectomy.,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02585739,,,2015,Cluster Headache and SPINK-1 Gene,,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT01954381,,,2015,Impact of Adalimumab Therapy on Brachial Endothelial Function and Large Artery Stiffness in Patients With Rheumatoid Arthritis,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02038426,,,2015,"Ultrasonography Assessment of Peripheral Entheses in Axial Spondyloarthritis and in Healthy Subjects, Athletes or Not.",,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01287728,,,2016,The Value of Bacterial Loads by Real Time PCR in Predicting Recurrence of Abnormal Vaginal Flora After Oral Metronidazole Therapy,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01284673,,,2016,Characterization of the Cord Blood Stem Cell in Situation of Neonatal Asphyxia,NEOCORD,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01999829,,,2016,"Prevention of Atrial Fibrillation Following Valvular Replacement With Cardiopulmonary Bypass: a Prospective, Randomized Clinical Study Comparing Oral Caffeine With Placebo",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02899039,,,2016,Follicular Helper T Cells: Biological Marker and Involvement in the Physiopathology of the IgG4-related Disease,G4-FH,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02885883,,,2016,Non-invasive Quantification of Atrial Fibrosis by MRI in Atrial Fibrillation,QUAFI,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02879344,,,2017,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02352129,,,2017,Prognostic Value of Myocardial Fibrosis Quantified Using CMR in Patient With Dilated Cardiomyopathy,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT00990691,2007-006739-30,,2017,Pilot Study of the Effects of the Desipramine on the Neurovegetative Parameters of the Child With Rett Syndrome,,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01675726,,,2017,QUALITY OF LIFE OF CHILDREN BORN VERY PRETERM AT SCHOOL-AGE,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01697423,,,2017,Comparative Assessment of Intra-articular Knee Injections of Platelet-rich Plasma (PRP) and Hyaluronic Acid in the Treatment of Knee Osteoarthritis,,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02471924,,,2017,Predicting Hypotension Related to Spinal Anesthesia for Caesarean Section With Ultrasonography,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02727868,,,2017,Assessment of the Mutation of Pig-A Gene as Biomarker of Genotoxic Exposure in Humans,PIG-A,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT02608255,,,2017,A Prospective Pilot Study to Evaluate a New Marker of Ischemia in Chest Pain Triage,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02866513,,,2017,Incidence of High Levels of Transpulmonary Pressure During the Use of Airway Pressure Release Ventilation.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02117037,,,2018,Prognostic Value of Biomarkers Associated With Endothelial Progenitor Cells Mobilization in Acute Coronary Syndromes,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02750579,,,2018,Early or Delayed Revascularization for Intermediate and High-risk Non ST-elevation Acute Coronary Syndromes?,,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02520843,,,2018,An Innovative Treatment for Fistula-in-ano in Crohn Disease : Local Micro Reinjection of Autologous Fat and Stromal Vascular Fraction,,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02866578,,,2018,Open Lung Protective Ventilation During Cardiac Surgery With Cardiopulmonary Bypass : a Randomized Controlled Trial,PROVECS,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01599533,,,2018,"Screening for Thoracic Aortic Aneurysm Among a Cohort of Patients With a Degenerative Abdominal Aortic Aneurysm : Prevalence, Description of the Different Thoracic Aortic Phenotypes by Aortic Volumetric Numerized Imaging and Their Relationship With Epidemiologic, Clinical, Biological and Genetic Factors",,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02622464,,,2018,Innovative Treatment for Scarred Vocal Cords by Local Injection of Autologous Stromal Vascular Fraction,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03164122,,,2018,EVALUATION OF AN INNOVATIVE TREATMENT FOR RADIOCARPAL OSTEOARTHRITIS USING INTRA-ARTICULAR INJECTION OF A MIXTURE OF AUTOLOGOUS MICROFAT AND AUTOLOGOUS PLATELET-RICH PLASMA,AMIPREP,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02303925,,,2018,Feasibility of Superior Rectal Artery Embolization for the Treatment of Hemorrhoidal Disease,EMBORRHOID,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02428725,,,2018,Platelet Reactivity Inhibition Following Ticagrelor Loading Dose and One Year Outcome in Patients Undergoing Percutaneous Coronary Intervention for an Acute Coronary Syndrome,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02732769,,,2018,Clinical Evaluation of the Treatment of Intellectual Metastases by Radiosurgery Gamma Knife by Means of a Support System by Mask.,Mask,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02636127,,,2018,Role of Circulating Cytotoxic Lymphocytes in Endothelial Cell Injury in Systemic Sclerosis,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03588468,,,2019,Expanding the Biomarkers in Familial Amyloid Neuropathy: Magnetic Resonance Imaging (MRI) and Motor Unit Estimation by Electrophysiological Study,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02861768,,,2019,Improving the Diagnostic of Tuberculosis,,BIOLOGICAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03592589,,,2019,"Prevention of Atelectasis, Via High Flow Nasal Cannula to Obtain a PEP, During General Anesthesia for MRI by Sevoflurane in Children, Evaluated by Lung MRI and Echography",PREVAT-PED,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02875964,,,2019,Definition of Links Between Non-invasives Methods and Intracerebral EEG With Simultaneous Recordings.,MEG-SEEG,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02892890,,,2019,,EXPRET,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03292120,,,2019,Venous to Arterial Carbon Dioxide Difference (P₍ᵥ-ₐ₎CO₂): Predictor of Septic Patient Prognosis Depending on the ScvO₂,,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02757794,,,2019,Long-term Effects of Visual Spatial Working Memory Training Program Performed at Preschool Age in Very Preterm Infants With Visual Spatial Working Memory Deficit. A Randomized Controlled Trial,EPIREMED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02304029,,,2019,Usefulness of Sodium MRI in the Presurgical Assessment of Drug-resistant Partial Epilepsy,EPISODIUM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03322618,,,2019,Evaluation of the Expression and Functions of the KIR3DL2 Receptor and the Anti-inflammatory Activity of IPH4102 (Monoclonal Antibody IPH4102 Targeting KIR3DL2) in Blood Samples Taken From Patients With Axial Spondyloarthritis and Healthy Volunteers,KIR3DL2,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03218007,,,2019,A 2A Receptor (A2 AR) as a Novel Biomarkers for Physician Decision-making Improvement Evaluation's Patients With Suspected Acute Coronary Syndrome But Negative Troponin.,,BIOLOGICAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02586870,,,2020,Assessment of Renal Artery Fibromuscular Dysplasia: From Diagnosis to Treatment,DysArt,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03640806,,,2020,"QOL Efficacy of Adapted Physical Activity for Patients With Fibromyalgia : Single-center, Prospective, Randomized With Biological and Cerebral Evaluation",,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01987024,,,2020,Advantage of Detection of phIGFBP-1 to Reduce Hospitalization Time for Stable Patients With a Risk of Preterm Labour.,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03979586,,,2020,Intradermal Delivery of Fractional CO2 Laser-assisted Hyaluronic Acid in Facial Skin Remodeling,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04632602,,,2020,Awake Prone Position to Reduce Ventilation Inhomogeneity in COVID-19 Acute Respiratory Failure: a Randomized Cross Over Electrical Impedance Tomography Study,ProneSpontCov,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03118336,,,2020,Impact of Empaglifozine on Cardiac Ectopic Fat,EMPACEF,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03245983,,,2020,"Spirituality, Experience of Disease and Quality of Life in Cancer Patients",SPIQOL,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03418402,,,2020,Post Operative Pain After Laparoscopic Hysterectomy Using Airseal® Versus Standard Insufflation System: A Randomized Prospective Study,AIRSEAL,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02608203,,,2020,"Impact of [68 Ga]-DOTANOC PET-CT on the Management of Gastroenteropancreatic Neuroendocrine Tumors (GEP-NETs): Prospective, Multicentric Study.",GEP-NOC,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03765853,,,2020,Randomized Study on the Evaluation of the Regular Practice of Standardized Postures Stretching Postural® in Secondary Prevention of Low Back Pains During Pregnancy.,GEMALODO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02872441,,,2021,Characterization of Tissular T Follicular Helper Cells in IgG4-RD,TIFOLH4,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02761304,,,2021,Assessment of the Interests of Mesure of Ultrasound Engagement on the Cesarean Rate :Study Eng - Echo Randomized Comparative Prospective Study Multicenter Center Open,eng - echo,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03582852,,,2021,Laparoscopic Sacrocolpexy Versus Lateral Suspension With a Mesh for the Treatment of Pelvic Organ Prolapse : a Randomized Controlled Trial,SUSPENSION,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03961581,,,2021,Effectivness of Distraction by Electric ride-on Cars for Peri Operative Anxiety in Ambulatory Pediatric Surgery: a Randomised Controlled Study,PTIBOLID,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04579276,,,2021,Different Approaches to Thoracic Paravertebral Block: a Monocentric Randomized Study Comparing Ultrasounded-guided Method to Intrathoracic Visual Method,VAP BLOCK,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03659266,,,2021,"Effects of Combined Treatment by Botulinum Toxin A and Robot-Assisted Gait Training (Lokomat®) on Walking Ability in Patients With Chronic Stroke: a Prospective, Controlled, Randomized Study",Lokomat,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04371367,,,2021,"A Double-blind, Randomized Study Versus Placebo of Avdoralimab (IPH5401), an Anti-C5aR Antibody, in Patients With COVID-19 Severe Pneumonia",FORCE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02858609,,,2022,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02816307,,,2022,Etiology of Endocarditis in Negative Blood Cultures,ENDOC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02473315,,,2022,Assessment of Whole Body Cryotherapy in Treatment of Active Axial Spondylarthritis,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02288832,,,2022,"Medico-economic Impact of Screening Atopobium Vaginae and Gardnerella Vaginalis in Molecular Biology by ""Point-of-care"" During Pregnancy",AuTop,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02209142,,,2022,Blood Biomarkers in Major Depression,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02834104,,,2022,Validation of Fibrosis Quantification Using T1 Mapping Against Histology as Reference and Comparison With Fibrosis Biomarkers,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02868450,,,2022,,WHIPPLE,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03043014,,,2022,Cervical Preparation of Abortions Under Paracervical Block in the First Trimester: A Randomized Clinical Trial,BPCEN,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03660215,,,2022,Interventional Trial in Primary Care of Medico-social Mediation on the Prevention of the Return to Emergencies Among People in a Precarious Social Situation,M2PRUSSE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02822807,,,2022,Q Fever and Auto-immunity,Q Fever,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02000011,,,2022,"Interest of a Geriatric Intervention Plan Associated to a Comprehensive Geriatric Assessment on Autonomy, Quality of Life and Survival of Patients Aged 70 Years Old and More Surgically Treated for a Resectable Cancer (Thoracic, Digestive or Urologic). Randomized Multicentric Study",epigac,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02859779,,,2022,Needs Assessment of Mediterranean Adolescents With Type 1 Diabetes About Therapeutic Education Sessions: A Qualitative Study,BADET,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04694313,,,2022,Evaluation of Optical Pumping Magnetometer Sensors for MagnetoEncephaloGraphy Imaging,OPM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02827175,,,2022,Evaluation of the Effectiveness of a Diagnostic Kit in the Etiological Diagnosis of Fevers of the Traveler,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02819232,,,2022,Microbiological Diagnosis of Infectious Keratitis to Pathogenic Fastidious Germs,Keratite,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02819206,,,2022,Microbiological Diagnosis of Infectious Uveitis to Pathogenic Fastidious Germs,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02828085,,,2022,Improvement of the Etiological Diagnosis of the Pericarditis,PERICARDITE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02839642,,,2022,"RIVA-PSP: Efficacy of Rivastigmine on Motor, Cognitive and Behavioural Impairment in Progressive Supranuclear Palsy: A Randomised Double Blind Placebo-controlled Clinical Trial",RIVA-PSP,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02555007,,,2022,Phase IA/IB of Metronomic Chemotherapy Based on Adaptative Bio-mathematical Model of Oral Vinorelbine in Patients With Non Small Cell Lung Cancer or Malignant Pleural Mesothelioma,NVB Metro,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02858687,,,2022,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02848703,,,2022,"Study "" COFLORES "":Imaging of Coronary Reserve Without Tracers",,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02858661,,,2022,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02851771,,,2022,Improving the Diagnosis of Pneumonia in Emergency Rooms,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02819128,,,2022,Investigation of Endemic and Emerging Diseases in Populations of Homeless Households in Marseille.,SDF,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01957228,,,2022,Causative Diagnosis on Prosthetic Joint Infections: Establishment of a Comprehensive Diagnostic Strategy,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02868411,,,2022,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03628261,,,2022,Is EMG-based Serious Games Effective in Improving Gait in Children With Cerebral Palsy ? Interest of Electromyography Feedback (EMG),SERIOUS GAME,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02866201,,,2022,,DIAVOY,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02868346,,,2022,,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02038348,,,2022,Interest of the 18F-DOPA-PET Imaging in Metastatic Melanoma Treated With B-RAF Inhibitors: a Pilot Study,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03974958,,,2022,Circulating microRNAs and Degenerative Abdominal Aorta Aneurysm: Diagnostic Specificity and Prognostic Value in Clinical Practice,ACTA-miRNA,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT03179644,,,2022,Study of Variations of Pleural and Esophageal Pressures Under Mechanical Ventilation After Lung Transplantation,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01678469,,,2022,"Lipophilic Micronutrients, Adipokines and Gestational Diabetes Mellitus",2011-23,OTHER
