statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02018874,,,2016,"A Phase Ib, Open-label, Dose Escalation Study of the Safety, Tolerability and Efficacy of LY2780301 (a p70/AKT Inhibitor) in Combination With Gemcitabine in Patients With Advanced or Metastatic Cancer",INPAKT,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2009-012430-70,,2016,Etude de phase II multicentrique étudiant l’efficacité de la doxorubicine associée à de la trabectedine (Yondelis)  en première ligne dans le traitement des patients présentant un léiomyosarcome métastatique (utérin ou des tissus mous) et/ou en rechute inopérable,LMS02,
⬛,4,4: pas de résultats postés ni publiés,NCT01706016,,,2016,"Local Treatment by Thermic Destruction of Primitive Breast Cancer. Phase II: Feasibility and Effectiveness, Standardization of Procedures.",LASERBREAST1,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02008734,,,2016,Randomized Short-term Pre-surgical Study to Assess the Effects of PD 0332991 in Early Breast Cancer Patients,POP,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02040064,,,2016,"Phase I, Open-label, Safety, Tolerability and Preliminary Efficacy Study of Tremelimumab in Combination With Gefitinib in EGFR Mutant NSCLC Patients",GEFTREM,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01834950,,,2017,Identification of Early Markers of Response and Resistance to Trastuzumab in Patients With Localized Human Epidermal Growth Factor Receptor-2(HER-2)-Positive Breast Cancer Candidates for Breast Conserving Surgery,HERBIN,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01626638,,,2017,Clinical Evaluation of Confocal Microscopy in Head and Neck Cancer,MEC ORL,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01464086,,,2017,,LIFSCREEN,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01211938,,,2017,Randomized Phase 2 Trial Evaluating the Acute Toxicity of Two Protocols of Reirradiation After Surgery in an Irradiated Area for Carcinoma of the Upper Aerodigestive Tract - Single-fraction Radiotherapy With Concomitant 5FU and Hydrea Administered Every Other Week - Continuous Hyperfractionated Radiotherapy With Concomitant Cetuximab,JANORL2,RADIATION
⬛,4,4: pas de résultats postés ni publiés,,2009-017000-83,,2018,Essai de phase II évaluant l’effet curatif de la pravastatine chez des patients présentant une fibrose cutanée et sous-cutanée radio-induite établie,PravaCUR,
⬛,4,4: pas de résultats postés ni publiés,NCT02488369,,,2018,Study on the Diagnostic Qualities of the Positron Emission Tomography Coupled to the Scanner (PET / CT) in the Assessment of Response to Non-Hodgkin's Lymphoma Therapy in Children and Adolescents,TEP-LYMPHOME,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02523612,,,2018,Prospective National Multicentre Study to Validate a Model of Surgical Deescalation in Atypicals Breast Lesions,NOMAT01,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02831530,,,2018,Randomized Short-term Pre-surgical Study to Assess the Effects of Abemaciclib (LY2835219) in Early Breast Cancer Patients,ABC-POP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02672527,,,2018,A Randomized Phase III Trial Comparing Trabectedin (Yondelis®) to the Best Supportive Care in Patients With Advanced Soft Tissue Sarcoma,TSAR,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02390934,,,2019,Single Arm Phase II Trial Evaluating the Efficacy of Radium 223 in Radioactive Iodine Refractory Bone Metastases From Differentiated Thyroid Cancer,RAD-THYR,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT03212651,,,2019,A Phase II Study Evaluating Neoadjuvant Pembrolizumab Monotherapy in Patients With Muscle-Invasive Bladder Cancer to Explore in Vivo the Mechanisms of Action of Pembrolizumab,PANDORE,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02994225,,,2019,Axillary Reverse Mapping Using Near-infrared Imaging in Invasive Breast Cancer: Predictors of Nodal Positivity,ARMONIC,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01268202,,,2019,Curative Efficacy of Pravastatine in Patients Presented Delayed Cutaneous and Subcutaneous Radio-induced Fibrosis,PRAVACUR,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01540058,,,2019,A Randomised Phase III Trial Comparing a Strategy Based on Molecular Analysis to the Empiric Strategy in Patients With Carcinoma of an Unknown Primary (CUP),GEFCAPI04,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03981666,,,2019,Systematic Self-screening of Insomnia and Proposition of a Video-Based Cognitive Behavioral Therapy for Insomnia in Adults Cancer Patients and Survivors: A Pilot Study,SLEEP-4-ALL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01856296,,,2019,WINTHER: A Study to Select Rational Therapeutics Based on the Analysis of Matched Tumor and Normal Biopsies in Subjects With Advanced Malignancies,WINTHER,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02902874,,,2020,Study of the Biological Mechanisms Associated With the Immunogenicity in Anaplastic Large Cell Lymphoma ( ALCL ) ALK +,Immuno ALCL,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00006455,,,2020,International Protocol for the Treatment of Childhood Anaplastic Large Cell Lymphoma,ALCL 99,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01884623,,,2021,Multicentric Randomized Phase III Trial Comparing Methotrexate and Cetuximab in First-line Treatment of Recurrent and/or Metastatic Squamous Cell Head and Neck Cancer in Elderly Unfit Patients According to Geriatric Evaluation,ELAN-UNFIT,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02997358,,,2021,Randomised Phase III Multicentric Study Comparing Efficacy of Doxorubicin With Trabectedin Followed by Trabectedin in Non-progressive Patients Versus Doxorubicine Alone as First-line Therapy in Patients With Metastatic or Unresectable Leiomyosarcoma (Uterine or Soft Tissue),LMS04,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01371201,,,2021,First International Randomized Study in Malignant Progressive Pheochromocytoma and Paraganglioma (PPGL),FIRSTMAPPP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02857569,,,2022,A Randomized Phase I/II Trial Evaluating the Safety & Efficacy of Intra-Tumoral Ipilimumab in Combination With Intra-venous Nivolumab in Patients With Metastatic Melanoma,NIVIPIT,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02994576,,,2023,A Single-arm Phase 2 Study of Atezolizumab as Induction Therapy in Stage IB-IIIA Non N2 Resectable and Untreated Non-small Cell Lung Cancer (NSCLC),PRINCEPS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04775121,,,2023,Classical Monocyte Kinetics in Chronic Myelomonocytic Leukemia,MONOLIFE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03596281,,,2023,An Open-label Phase 1 of Pembrolizumab in Combination with Bevacizumab and Pegylated Liposomal Doxorubicin in Patients with Platinum Resistant Epithelial Ovarian Cancer,PEMBOV,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02494973,,,2024,Postoperative Hepatic Arterial Chemotherapy in High-risk Patients as Adjuvant Treatment After Resection of Colorectal Liver Metastases - A Randomized Phase II/III Trial,PACHA-01,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04267146,,,2024,Phase I-II Study of Nivolumab in Combination With Temozolomide and Radiotherapy in Children and Adolescents With Newly Diagnosed High-grade Glioma,NIVOGLIO,RADIATION
⬛,4,4: pas de résultats postés ni publiés,,2018-002688-24,,2024,Phase I-II study of nivolumab in combination with temozolomide and radiotherapy in children and adolescents with newly diagnosed high-grade glioma,NIVOGLIO,
⬛,4,4: pas de résultats postés ni publiés,NCT00407433,,,,Phase 2 Single-Arm Studies of Gemcitabine in Combination With Oxaliplatin Refractory and Relapsed Pediatric Solid Tumors,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00412503,,,,Phase 1 Study of Temozolomide Associated With Topotecan in Refractory or Relapsed Malignant Tumors in Children and Adolescents,,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00002823,,,,A LARGE-SCALE TRIAL EVALUATING ADJUVANT CHEMOTHERAPY AFTER CURATIVE RESECTION OF NON-SMALL CELL LUNG CANCER,,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT00162708,,,,A Randomized Trial Evaluating a Very Intense Radiotherapy-Chemotherapy Regimen Versus a Very Accelerated Radiotherapy in Advanced Head and Neck Squamous Cell Carcinoma,,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00180908,,,,"SFOP-OS94: Multicentric Randomised Phase III Trial Comparing Efficacy of Preoperative High-Dose Methotrexate Plus Doxorubicin to Efficacy of High-Dose Methotrexate Plus Etoposide and Ifosfamide, in Children and Adolescents Osteosarcoma",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00180856,,,,A Phase II Study of Radiofrequency Ablation of Lung Tumors,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00544349,,,,Phase II Study Evaluating the Effectiveness of the Association of Chemotherapy LV5FU2 Simplified and Cetuximab With Intra-arterial Hepatic Chemotherapy Using Oxaliplatin in Patients With Colorectal Cancer and Nonresectable Hepatic Metastases,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT00180869,,,,A Randomized Study of Unmodified Versus Leuko-Reduced Allogeneic Red Blood Cells Transfusion During Surgery in Cancer Patients,,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00418327,,,,"Phase I Studies of TarcevaTM (Erlotinib Hydrochloride, OSI-774) as Single Agent in Children With Refractory and Relapsed Malignant Brain Tumors and in Combination With Irradiation in Newly Diagnosed Brain Stem Glioma",,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2017-001606-14,,,"A study of patient preference between ODM-201 and Enzalutamide in men with metastatic castrate-resistant prostate cancer 
 
 
 Etude de préférence des patients entre l’ODM-201 et l’Enzalutamide chez des hommes atteints d’un cancer de la prostate métastatique résistant à la castration",ODENZA Preference,
⬛,4,4: pas de résultats postés ni publiés,,2018-001744-62,,,"A multicenter, open label, phase II basket trial exploring the efficacy and safety of the combination of rucaparib (PARP inhibitor) and atezolizumab (anti-PD-L1 antibody) in patients with DNA repair-deficient or platinum-sensitive solid tumors 
 
 
 Etude de phase II multi-cohorte multicentrique  évaluant  l’efficacité et la sécurité d’emploi de la combinaison  rucaparib (inhibiteur de PARP) et atezolizumab (anticorps anti-PD-L1) chez des patients dont la tumeur présente un défaut de réparation de l’ADN ou est sensible aux sels de platine",ARIANES,
⬛,4,4: pas de résultats postés ni publiés,,2019-002507-18,,,"Efficacy and feasibility of pasireotide to reduce clinically relevant digestive leakage after complete cytoreductive surgery (CRS) plus Hyperthermic Intra-Peritoneal Chemotherapy (HIPEC) for peritoneal carcinomatosis – a phase II randomized multicentric trial 
 
 
 Evaluation de la faisabilité et de l’efficacité d’un traitement par pasireotide dans la réduction du taux de fistules digestives sévères après chirurgie de cytoréduction complète suivie de  chimio-hyperthermie intra-péritonéale pour carcinose péritonéale – Essai de phase 2 randomisé multicentrique.",PASIREOCHIP,
⬛,4,4: pas de résultats postés ni publiés,,2017-000742-21,,,Efficacy of a selective MEK (trametinib) and BRAFV600E (dabrafenib) inhibitors associated with radioactive iodine (RAI) for the treatment of refractory metastatic differentiated thyroid cancer with RAS or BRAFV600E mutation,MERAIODE,
⬛,4,4: pas de résultats postés ni publiés,,2010-019224-31,,,INTERGROUP TRIAL FOR CHILDREN OR ADOLESCENTS WITH B-CELL NHL OR B-AL: EVALUATION OF RITUXIMAB EFFICACY AND SAFETY IN HIGH RISK PATIENTS,Inter-B-NHL ritux 2010,
