statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT00841724,,,2012,"Phase II Study of a Reduced-toxicity "" Submyeloablative "" Conditioning Regimen Prior to Allogeneic Stem Cell Transplantation in Patients With Hematological Malignancies",ITT 08-01,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01745653,,,2013,"Monocentric, Randomized, Single Blinded Study Designed to Evaluate the Effect of Low Level Laser Therapy on Pain Occurring After Insertion of an Orthodontic Device : the ""Quadhelix""",Ortholaser,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01309334,,,2013,Pharmacoeconomic and Clinical Prospective Comparison of PET-scan and MRI in Patients With de Novo Multiple Myeloma Less Than 65 Years of Age Treated According to IFM/DFCI 2009 Clinical Trial.,IMAJEM,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00561379,,,2013,Frontline Therapy of Diffuse Large B Cell Lymphoma of the Adult ( 18 to 60 Years Old): Randomization Between High Dose Chemotherapy With Rituximab and CHOP 14 -Rituximab. Multicentric Randomized Prospective Trial.,,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00863148,,,2013,"A Phase II Open-label, Multicenter, Non Randomized Study Evaluating the Efficacy and the Safety of Clofarabine in Combination With IV Busulfan and Thymoglobulin (CBT) as a Reduced Intensity Conditioning Regimen Prior to Allogeneic Stem Cell Transplantation in Adult Patients With High-risk AML, MDS or ALL.",Cloric,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00435864,,,2013,"Pilot, Multicenter and Prospective Study of the Natural Killer Index From Hematopoietic Stem Cell Graft at a Genotypic, Phenotypic and Functional Level",,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01747109,,,2013,"A Prospective, Multicenter, Randomized, Controlled, Parallel-group, Open Label Trial Evaluating Benefits of Nasal High Flow Therapy (HFT) in Preoxygenation Before Tracheal Intubation in Acute Hypoxemic Respiratory Failure",PREOXYFLOW,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00422006,,,2013,Study of the Role of PCSK9 and FXR in the Physiopathology of the Joint Dyslipidemia Associated to the Human Immunoresistance,,BEHAVIORAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01785238,,,2013,Renal Prognosis of Former Preterm Infants 3 to 10 Years After Neonatal Acute Renal Failure,IRENEO,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01240772,,,2014,Cost-effectiveness of New Surgical Treatments for Haemorrhoidal Disease - Randomized Controlled Trial Comparing Transanal Doppler-guided Arterial Ligation With Mucopexy and Stapled Haemorrhoidopexy (Longo's Technique),LIGALONGO,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01135641,,,2014,"Phase II Study of First Line Treatment of Chronic Graft Versus Host Disease With the Association of Ciclosporine, Corticosteroids and Rituximab",R-GVHD,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01832844,,,2014,"Effects of Scan Control for Presumed Difficult Epidural Infiltrations: a Monocentric, Prospective, Randomized, Controlled, Simple Blind Trial",ECHORACHIS,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01485705,,,2014,"Frequency, Consequences and Determinants of Sub-optimal Care in the Initial Care of Severe Bacterial Infections of the Child",Diabact,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01810146,,,2014,Characterization of the Digestive Functions and the Enteric Nervous System in Obesity. Investigations of Relationships With Metabolism Disorders(EnteroNeurObesity),,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01279694,2010-019462-92,,2014,Phase I/II Trial of Carfilzomib Plus Melphalan and Prednisone in Elderly Untreated Patients With Multiple Myeloma.,CARMYSAP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01761357,,,2014,Impact of Burden of Comorbidities on Health Related Quality of Life Six Months After Transcatheter Aortic Valve Implantation in Patients Aged 75 Years and Older.,TAVIQUAL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01042301,,,2014,Profiling of Original Cellular and Humoral Biomarkers of Type 1 Diabetes,Lymphoscreen,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01496040,,,2014,Prospective Monocentric Open Label Non Randomized Uncontrolled Phase I/II Clinical Gene Therapy Protocol for the Treatment of Retinal Dystrophy Caused by Defects in RPE65,RPE65,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01188174,,,2014,Clofarabine/Ara-C Treatment Combined With Reduced-intensity Conditioning Allogeneic Stem Cell Transplantation for Acute Myeloid Leukemia in Primary Treatment Failure,setric,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01480856,,,2014,Evaluation of the Efficacy of Cobedding in Daily Weight Gain of Neonate Twins,Cobedding,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01426295,,,2014,Pharmaco-economic Cost-effective Prospective Randomized Trial Evaluating the Open Interest Caphosol ® Mouthwashes in the Prevention and Treatment of Severe Oral Mucositis in Patients Receiving High-dose Chemotherapy in Hematology,Caphosol,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01617252,,,2015,High Flow Nasal Oxygen Therapy for Hypoxemy After Cardiac Surgery,Optiflow,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01546272,,,2015,Medico-economic Evaluation of Subcutaneous Automatic Resorbable Staples Device,S2CARA,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02907450,,,2015,,TolTwiCare,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01353651,,,2015,Endovascular Versus Open Repair of the Common Femoral Artery: a Randomized Trial (TECCO),TECCO,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01485679,,,2015,Evaluation of 18 Fluoro-deoxy-glucose Positrons Emission Tomography Combined With Computed Tomography (18-FDG TEP-CT ) in the Diagnosis of the Degeneration of Intraductal Papillary Mucinous Tumor of the Pancreas,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01745679,,,2015,"Therapeutic Monitoring of Ceftriaxone, Prescribed at High Doses, in the Treatment of Meningitis and Others Neurological Infections.",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01541280,,,2015,Pre-emptive Azacitidine and Donor Lymphocyte Infusions Following Allogeneic Hematopoietic Stem Cell Transplantation for High Risk Acute Myeloid Leukemia and Myelodysplastic Syndrome,VIDAZA-DLI,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01386034,,,2015,"Effects of Oral Citrulline on Protein Metabolism in Patients With Intestinal Failure : a Prospective, Randomized, Double-blind, Cross-over Study",CITRUGRELE 2,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02198612,,,2015,"FREEDOM: ""Pilot Study of the Feasibility and Safety of Resuming Early Walking After Manual Compression in Patients Treated for Peripheral Artery Disease by Endovascular Technique Involving Retrograde Femoral Puncture""",FREEDOM,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02018952,,,2015,"Ultrasonography Assessment of Septic Arthritis on Native Joint: a Descriptive, Exploratory, Prospective, Multicentric Trial",SEPT'ECHO,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01948115,,,2015,Prospective Randomized Controlled Trial to Evaluate the Efficacy and Safety of an Equimolar Mixture of Oxygen and Nitrous Oxide in External Cephalic Version (ECV) in Singleton Pregnancy in Breech Presentation at Term,MEOREV,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02067767,2013-003197-27,,2015,Phase 2 Multicentric Open-label Study of Switch From Abacavir/Lamivudine Fixed Dose Combination Plus Nevirapine to Abacavir/Lamivudine/Dolutegravir in Virologically Suppressed HIV-1 Infected Adults,SWAD,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01971658,2013-003174-27,,2015,"A PHASE III STUDY OF VELCADE (BORTEZOMIB) THALIDOMIDE DEXAMETHASONE (VTD) VERSUS VELCADE (BORTEZOMIB) CYCLOPHOSPHAMIDE DEXAMETHASONE (VCD) AS AN INDUCTION TREATMENT PRIOR TO AUTOLOGOUS STEM CELL TRANSPLANTATION IN PATIENTS WITH NEWLY DIAGNOSED MULTIPLE MYELOMA.""",IFM2013-04,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01537380,,,2015,"Tissue and Plasma Pharmacokinetics of Cefazolin in Antibiotic Prophylaxis in Bariatric Surgery, an Open Label, Prospective, Single Center Trial",Cefasleeve,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01890668,,,2016,Efficacy Assessment of Early Osteopathic Manipulative Treatment (OMT) in the Management of Suboptimal Breastfeeding Behaviour in Healthy Newborns. A Prospective Monocentric Randomized Double-blinded Study.,NEOSTEO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02819258,,,2016,Monocentric Study and Prognostic of Treatments Endodontics of Teeth With Periapical Pathology Realized CSERD (Nantes University Hospital),,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01219816,,,2016,"Phase II, Multicenter, Open Label, Prospective to Evaluate Efficacy and Tolerance of a Chemoimmunotherapy With HyperCVAD or Vincristine/Dexamethasone Plus the Anti-CD22 Monovlonal Antobody Epratuzumab for the Treatment of Adult Relapsed/Refractory CD22+ B-Acute Lymphoblastic Leukaemia Patients : CHEPRALL Study, a GRAALL Study.",CHEPRALL,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01888458,,,2016,Antifungal Prophylaxis With Micafungin After Cord Blood Allogeneic Stem Cell Transplantation,MycaCOORD,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01851135,,,2016,Neuropsychological Impairment and Quality of Life in Neurofibromatosis Type 1,NF1-QDV,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01147315,,,2016,10 Patients Bicentric Prospective Study of Hybrid Bone Substitution With Calcium-phosphate Ceramic Biomaterial and Autologous Bone Marrow for Mandibular Osteoradionecrosis (ORN) Treatment,ORN,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01207674,,,2016,Transversal Multiaxial Evaluation and 5-year Follow-up of a Cohort of French Gamblers.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01747096,,,2016,"Diagnostic, Prospective, Comparative, Multicentric Study of the PET / CT With 68Ga-DOTANOC Versus Conventional Imaging Procedures (octréoscan ® Scintigraphy and CT / MRI) in the Assessment of in Gastroenteropancreatic Neuroendocrine Tumors",68-DOTANOC-GEP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01566656,,,2016,Allogeneic Hematopoietic Stem Cell Transplantation Using a Non-myeloablative Preparative Regimen of Total Lymphoid Irradiation and Anti-thymocyte Globulin for Older Patients With Relapsed Lymphoid Malignancies,TLI-ATG,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT00860639,2007-001209-64,,2016,Randomized Open Phase III Trial Testing Efficacy of Gemtuzumab Ozogamycin (MYLOTARG) Associated to Intensive Chemotherapy for Patients Aged Between 18-60 Years and Presenting an Acute Myeloid Leukemia (AML) With Intermediate Risk,LAM2006IR,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02262182,,,2016,Evaluation of the Interest of Positive Expiratory Pressure (PEP) Delivery by EzPAP® Device Associated With Respiratory Physiotherapy in the Treatment of Postoperative Pulmonary Atelectasis in Patients After Cardiac Surgery,PEPKIN,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01967524,,,2016,Multicenter Randomized Double-blind Study Evaluating the Effects of Botulinum Toxin A Associated With ropivacaïne Versus ropivacaïne Alone in the Treatment of the Myofascial Pelviperineal Pain,MYOTOX,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01879046,,,2016,Regenerative Medicine of Articular Cartilage: Characterization and Comparison of Chondrogenic Potential and Immunomodulatory Adult Mesenchymal Stem Cells,ARTHROSTEM,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01748409,,,2016,Physiopathological Study of Autonomic Failure in Parkinson's Disease : a Monocentric Study,SYNAPark,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01730638,,,2016,Pharmacokinetic and Imaging Optimization Study of Pretargeted Immuno-PET Using the Anti-CEA x Anti-HSG TF2 Bispecific Antibody and 68Ga-IMP-288 Peptide in Patients With Recurrences of Medullary Thyroid Carcinoma.,iTEP-CMT,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01710930,,,2017,"Interest of TARC Serum Marker for Follow-up of Patients With Allergic Broncho-Pulmonary Aspergillosis (ABPA), Excluding Cystic Fibrosis",,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01572181,,,2017,Phase 2 Study of a Reduced-toxicity Myeloablative Conditionning Regimen Using Fludarabine and Full Doses of iv Busulfan in Pediatric Patients Not Eligible for Standard Myeloablative Conditioning Regimens,FB4-PEDIA,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01432509,,,2017,DiabeNord: A 5-year Prospective Follow-up Cohort Study in Pre-diabetic Subjects for the Identification of New Biomarkers,DiabeNord,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02581150,,,2017,Cost-utility Analysis of the Outpatient Hospitalization Versus Conventional Hospitalization in Endovascular Treatment of Occlusive Arterial Disease,AMBUVASC,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02587247,,,2017,"Apport de l'Immuno-TEP préciblée Avec l'Anticorps bispécifique Anti-ACE x Anti-HSG TF2 et le Peptide IMP-288 marqué au Gallium-68 Pour l'Imagerie Des Patients Potentiellement Candidats à Une Chirurgie d'exérèse et/ou Thermoablation Locale d'Une ou Plusieurs métastases, au Diagnostic ou Lors de la Rechute de Cancers Colo-rectaux (CCR) Exprimant l'antigène Carcino-embryonnaire (ACE): Comparaison au Bilan Conventionnel",iTEP Colon,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02403856,,,2017,Efficacy and Tolerance of Ultrasound-guided Needling and Lavage of Calcific Tendinitis of the Rotator Cuff Performed With or Without Subacromial Corticosteroid Injection: A Double Blind Controlled Study,CALCECHO,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01733199,,,2017,"Behavioural Addictions Occurring During a Dopaminergic Treatment Prescribe Under Parkinson's Disease: Study of the Psychopathological, Neurological, Pharmacokinetic and Genetic Profiles.",PARKADD,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02381639,,,2017,Impairment of Central Coherence in Restrictive Anorexia Nervosa: Single-center and Case-control Study,CoCA,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT01730612,,,2017,Pilot Study for Optimization of Immuno-PET Pretargeted With Anti-CEA Bispecific Antibody X Anti-HSG TF2 and the Peptide IMP-288 Radiolabeled With Gallium-68 -Pharmacokinetic and Imaging for Patients With a Recurrence of HER2 Negative Breast Carcinoma Expressing CEA,iTEPsein,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02538939,,,2017,Efficacy and Tolerance of Sodium Thiosulfate Injection After Ultrasound-guided Percutaneous Irrigation of Calcific Tendinopathy of the Rotator Cuff,THIOCAL,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03210857,,,2017,"Effect of Voluntary Neck Extension in the Occurrence of an Increase in the Pulsatility Index of Right Internal Carotid Artery in the Amateur Diver, Performing an Apnoea of Two Minutes or More: a Prospective, Monocentric, Open Interventional Study",APNECK,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01723644,,,2017,CLINPCT Study: Clinical Reassessment Versus Procalcitonin-guided Algorithm in Order to Reduce Antibiotic Consumption in Community-acquired Pneumonia,CLINPCT,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02236260,,,2017,Evaluation of the Benefit Provided by the Addition of Acupunctural Analgesia With Electrostimulation to Conventional Local Anesthesia Compared to Conventional Local Anesthesia Alone in Surgery of Deep Brain Stimulation for Movement Disorders.,ACUplus,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02700321,,,2017,"A Prospective , Multicenter , Randomized, Controlled, Parallel-group , Open-label Trial Evaluating Benefits of High Flow Nasal Cannula (HFNC) Oxygen for Preoxygenation During Intubation in Non Severely Hypoxemic Patients",PROTRACH,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03106441,,,2018,"PREOPTI-POOP: Preoxygenation Optimisation in Obese Patients: High-flow Nasal Cannula Oxygen Versus Non-invasive Ventilation : A Single-centre Randomized Controlled Study. """,PREOPTI-POOP,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02244450,,,2018,Evaluation of the Clinical Utility and Cost Effectiveness Ratio of Generalized Neonatal Screening for Severe Combined Immunodeficiencies (SCID) by Quantification of TRECs on Guthrie Cards,DEPISTREC,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03220555,,,2018,"Efficacy of a Cold, Vibration, and Distraction Based Medical Device on the Prevention of Health Care Induced Pediatric Pain: a Comparative, Controlled, Randomized and Multicentric Study",DOLVAX,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02078141,,,2018,"Monocentric, Prospective, Uncontrolled Pilot Study of Extra Cardiomyocytary Fixation Profile in 18F-fluorodeoxyglucose (FDG) Positron Emission Tomography in Patients With Dilated Cardiomyopathy.",,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01300143,,,2018,Association of Conformational High-dose Radiotherapy and of Hyperselective Transarterial Chemoembolization in the Treatment of Hepatocellular Carcinoma,TACERTE,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02252055,,,2018,A Phase I/II Monocentric Trial of Cellular Immunotherapy Based on Autologous Tolerogenic Dendritic Cells (ATDCs) Administration in Patients With Renal Insufficiency Receiving as First Transplantation a Kidney Transplant From a Living-donor.,ONEatDC,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02023970,,,2018,"TRANSLINK: A Prospective, Multi-center, Multi-national, Non Randomized, Open, Study to Defining the Role of Xeno-directed and Immune Events (SVD) in Patients Receiving Animal-derived Bioprosthetic Heart Valves.",TRANSLINK,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01610531,,,2018,COPARIME: Pilot Study of a Target Detection of Malignant Melanoma,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02181439,,,2018,"Single-center, Controlled, Randomized and Double-blind Study Evaluating the Laser Diode Effect on the Kinetics of Orthodontic Tooth Movement.",CINELASER,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01541176,,,2018,"Impact of the Absence of Steroids on the Evolution of Renal Function and on the Progression of Graft Fibrosis, Quantified by Numerical Method, in Patients With Renal Transplant",Astronef,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02719496,,,2018,"Prove of Concept Study, to Evaluate the Efficacy, Safety, and Tolerability of IBEROGAST in the Treatment of Bowel Troubles in Patients With Parkinson's Disease",PHYTOPARK,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02911207,,,2018,"Evaluation of Emotion Management Skill Strengthening in Chronically Ill Patients, Benefiting From Creative and Physical Activities",EvAd,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03387254,,,2018,"Virtual Reality and Brain Stimulation, an Experiential Approach",REVISTIM-X,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02707354,,,2018,Early Detection of Mucosal Abnormalities in Graft-versus-host Disease,E-mage,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01964911,2013-002727-42,,2018,"Monocentric Prospective Study, in Order to Assess Analgesia Provided by Continuous Sciatic Nerve Block, in Patients With Hypertensive Leg Ulcer.",ANGIOCATH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03137511,,,2018,"Optimizing Access to Care Through New Technologies: a Randomized Study Evaluating the Impact of Telephone Contact and the Sending by the General Practitioner of Suspicious Lesions Melanoma Photographs Taken With a Smartphone, on the Time Limit to the Consultation With a Dermatologist",OASE Melanome,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01682265,,,2018,"Stretta In Reflux Uncontrolled by Intake of Inhibitors of Protons Pump (IPP).- The SIRUP Trial- Multicentric, Randomized, Double Blind, Prospective Study",SIRUP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02624271,,,2019,Non Invasive Diagnosis of Gastric Precancerous Lesions by GastroPanel Blood Test in Patients With Increased Gastric Cancer Risk : a French Multicenter Study,GASTRO-PRA,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01630278,2011-003063-30,,2019,Impact of Early Targeted Ibuprofene Treatment of Patent Ductus Arteriosus (PDA) on Long Term Neurodevelopmental Outcome in Very Premature Infants (TRIOCAPI),TRIOCAPI,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03192033,,,2019,STEP: Proglide® Versus Femoseal®: A Randomized Controlled Trial to Compare the Efficacy of Arterial Closure Devices Following Endovascular Peripheral Arterial Procedures,STEP,DEVICE
