statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00383734,,,2010,"Randomized, Comparative, Multicenter, Patient-blinded Trial of the Safety and Efficacy of Intradermal Injections of Polylactic Acid (Newfill TM) Versus Polyacrylamid Gel (Eutrophill) in the Treatment of Facial Lipoatrophy in HIV-infected Patients ANRS 132 SMILE",,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT00647205,,,2010,Evaluation of 2 Interferon γ Assays (QuantiFERON TB Gold In-Tube® and T-SPOT.TB®) in the Diagnosis of Latent Tuberculosis in HIV-infected Patients.ANRS EP 40 QUANTI SPOT,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01039220,,,2010,Incidence of H1N1v Influenza-like Illness and Risk Factors for Serious Influenza Forms in HIV Infected Patients,ANRS 2H,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT01008813,,,2010,A Randomized Phase II Trial to Evaluate the Immunogenicity and Safety of an Adjuvanted A(H1N1)v Influenza Vaccine and a Non-adjuvanted A(H1N1)v Influenza Vaccine in HIV-infected Patients (ANRS 151 Hifluvac),,BIOLOGICAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00536627,,,2010,"Randomised, Opened, Multicentre Phase I/II Trial in Patients With Chronic Hepatitis B With HBV VL < 12 IU/ml and Under Treatment With NRTI, Which Evaluated Efficacy and Tolerance of Vaccination With Naked DNA on Viral Replication After Analogs' Treatment Interruption. ANRS HB02 VAC-ADN",VAC-ADN,BIOLOGICAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2009-016226-13,,2010,Etude de phase II randomisée évaluant l'immunogénicité et la tolérance du vaccin antigrippal A(H1N1)v adjuvanté comparativement au vaccin antigrippal A(H1N1)v non adjuvanté chez des patients infectés par le VIH (ANRS 151 HIFLUVAC),HIFLUVAC,DRUG (presumed)
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00657397,,,2011,Initialization of Methadone in Primary Care; a Randomized Intervention Research for Preventing HCV Transmission Practices. ANRS Methaville,Methaville,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2006-005962-38,,2011,"Essai randomisé de non-infériorité comparant la capacité à maintenir le succès virologique d’une stratégie de traitement simplifié par une monothérapie d’inhibiteur de protéase boosté, le darunavir/r (TMC114/r), par rapport au maintien d’une trithérapie comportant 2 inhibiteurs nucléosidiques de la transcriptase inverse (INTI) associés au darunavir/r (TMC114/r) chez des patients infectés par le VIH-1 en succès immunovirologique.",MONOI,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2009-011171-76,,2011,Etude pilote évaluant l’intérêt d’une intensification par maraviroc (Celsentri®) chez des patients infectés par le VIH-1 présentant une restauration immunitaire insuffisante malgré une charge virale contrôlée par un traitement anti-rétroviral.,MARIMUNO,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00421551,,,2011,"A Randomized Multicenter Study With Non-inferiority Hypothesis, Comparing the Availability to Maintain a Complete Viral Suppression by a Monotherapy of Darunavir/r to a NRTI Containing Regimen Including Darunavir/r, in HIV-1 Infected Patients With Previous Prolonged Complete Viral Suppression. ANRS 136 MONOI",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01164462,,,2011,,DRAG,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT00944541,,,2011,Pilot Study Evaluating Maraviroc (Celsentri®)Intensification Benefit in HIV Infected Patients Presenting Insufficient Immune Restoration Despite Controlled Viral Load With Antiretroviral Treatment. ANRS 145 MARIMUNO,145 MARIMUNO,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00822315,,,2012,"Phase II Open-label Randomized Multicenter Trial to Compare the Efficacy and Safety of Two Different Doses of Raltegravir and Efavirenz, All in Combination With Tenofovir and Lamivudine, in Naive HIV-1-infected Patients Receiving Rifampin for Active Tuberculosis",,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00820118,,,2012,"ARNS 141 TIPI : A Pilot Trial to Assess the Ability of an Intermittent Antiretroviral Therapy in Maintaining an Immunological Stability in Antiretroviral naïve HIV Infected Adults, With CD4 Count Above 500/mm3",TIPI,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01413152,,,2012,EVALUATION DU RISQUE RESIDUEL DE TRANSMISSION DU VIH CHEZ DES HSH TRAITES AYANT UNE CHARGE VIRALE PLASMATIQUE INDETECTABLE,EP 49 EVARIST,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00424814,,,2012,Prevention of HIV1 Mother to Child Transmission Without Nucleoside Analogue Reverse Transcriptase Inhibitors in the Pre-partum Phase. A Multicenter Randomised Phase II/III Open Label Study With a Group of 100 Pregnant Women Receiving Lopinavir/Ritonavir and a Group of 50 Receiving Lopinavir/Ritonavir Plus Zidovudine and Lamivudine. ANRS 135 Primeva,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00480792,,,2012,"Open-label, Randomized, and Multicentric Phase III Clinical Trial Comparing Three Strategies of Vaccination Against the Virus of Hepatitis B in HIV-1-infected Patients With CD4-positive T-lymphocytes Counts Above 200 permm3 ANRS HB 03 VIHVAC-B",VIHVAC-B,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00901524,,,2012,"ANRS HC20 Pilot Study, Multicenter, Assessing the Effectiveness of an Optimized Anti HCV (360μg/Week Induction of PegIFN-alpha2a + 18mg/kg/j of RBV for 6 Months and Then Depending on the Virological Response to S12, Elongation up S72 to the Dual Anti HCV, With Accompanying Measures) on Sustained Virological Response in Patients With HCV Genotype 1 and 4 Non Responders and Co-infected With HIV.",ETOC,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2008-000859-10,,2012,"Etude pilote, multicentrique, évaluant l’efficacité d’un traitement anti VHC optimisé (induction par 360µg/S de PegIFN-alpha 2a + 18mg/kg/j de RBV pendant 6 mois puis en fonction de la réponse virologique à S12, allongement jusqu'à S72 de la bithérapie anti VHC, avec mesures d'accompagnement) sur la réponse virologique soutenue chez des patients VHC de génotype 1 et 4, non répondeurs et co-infectés par le VIH.",ETOC,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT00391638,,,2012,Pilot Study on Efficacy and Tolerance of Peg-interferon Alpha-2a (Pegasys) Added to Tenofovir DF and Emtricitabine (Truvada) in AGHBe Positive HBV-HIV Co-infected Patients. ANRS HB 01 EMVIPEG.,HB01EMVIPEG,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01065207,,,2012,ANRS HIV CONTROLLERS NATIONAL OBSERVATORY,ANRS CO18,BIOLOGICAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2009-015121-37,,2013,Etude multicentrique randomisée ouverte comparant la réduction virale et la tolérance de l’association IFN alpha-2b XL + ribavirine versus IFN peg alpha-2b + ribavirine chez des patients atteints d’hépatite chronique C de génotype 1,COAT-IFN,DRUG (presumed)
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01226446,,,2013,Multicenter Open and Prospective Trial Assessing the Efficacy of Vitamin D Supplementation in Addition to Pegylated Interferon Plus Ribavirin in Null-Responders Patients With Chronic Viral Hepatitis C Genotype 1 or 4,ANRS VITAVIC,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00670839,,,2013,"Open-label, Randomized, and Multicenter Phase III Clinical Trial Comparing Immunogenicity of Double-dose (40 µg at S0, S4 and S24), Versus Standard Dose Vaccination (20 µg at S0, S4 and S24), Against Hepatitis B Virus in HIV-1-infected Patients Without Any Previous Immune Response After Primary Immunization Plus One Single Boost",B-BOOST,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01332955,,,2013,Pilot Study of PegInterferon-Ribavirin-Telaprevir Efficacy and Tolerability in HIV-HCV Coinfected Patients Who Had Previously Failed a PegInterferon-Ribavirin Regimen. (ANRS HC26 TelapreVIH),TelapreVIH,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01066962,2009-015113-44,,2013,An Open-label Randomised Two-year Trial Comparing Two First-line Regimens in HIV-infected Antiretroviral naïve Subjects: Darunavir/r + Tenofovir/Emtricitabine vs. Darunavir/r + Raltegravir (ANRS 143/NEAT 001),ANRS 143,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01033760,,,2013,Optimisation of Primary HIV1 Infection Treatment (ANRS 147 OPTIPRIM),,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT00323804,2005-002937-11,,2013,"Randomized, Double-blind, Placebo-controlled Multicenter Study Evaluating the Interest of a Long-term (3 Years) Treatment With Peginterferon Alfa-2b and Ribavirin on Liver Fibrosis in Non-responder Chronic Hepatitis C Patients.",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT00116454,,,2013,A Randomized and Multicenter Trial for Hepatocellular Carcinoma Adjuvant Treatment by Lipiocis,Lipiocis,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01022476,,,2013,"A Pilot Study of Pharmacokinetics, Tolerance and Efficacy of Raltegravir Combined to Two Fully Active Molecules Among Nucleosi(ti)de Analogs and Enfuvirtide Before and After Liver Transplant in HIV Infected Patients With End Stage Liver Disease (ANRS 148 LIVERAL)",LIVERAL,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2009-014616-36,,2013,"Etude pilote de la pharmacocinétique, de la tolérance et de l’efficacité du raltégravir associé à deux molécules actives parmi les analogues nucléosi(ti)diques et l’enfuvirtide, avant et après transplantation hépatique chez des patients VIH+ en insuffisance hépatique sévère.",LIVERAL,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT00265642,,,2013,Study of the Effects of a Sartan on Hepatic Fibrosis Progression in Chronic Viral Hepatitis C,Fibrosar,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00946595,,,2014,A Study Comparing Efficacy and Tolerance of Two Maintenance Strategies : a Monotherapy With Lopinavir/Ritonavir or a Single-tablet Triple Therapy by Efavirenz/Emtricitabin/Tenofovir in HIV-1 Infected Patients With HIV RNA Below 50 cp/mL,ANRS 140 DREAM,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01207986,,,2014,Early Lung Cancer Diagnosis in HIV Infected Population With an Important Smoking History With Low Dose CT: a Pilot Study,EP48 HIV CHEST,RADIATION
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01725542,2012-002589-11,,2014,"Pilot Study to Assess the Efficacy and Tolerance to a QUadruple Therapy With Asunaprevir , Daclatasvir, Ribavirin and Pegylated Interferon Alpha-2a, in HIV-HCV Genotype 1 or 4 Coinfected Patients Previously Null Responders to a Standard Pegylated Interferon -Ribavirin Regimen",QUADRIH,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00918307,,,2014,Comparison of the Efficacy and Safety of Varenicline Versus Placebo for Smoking Cessation Among HIV-infected Patients. A Randomized Double Blind Controlled Trial,Inter-ACTIV,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01335529,,,2014,"Pilot Study to Assess the Efficacy and Safety of Boceprevir, in Combination With Peg-Interferon Alfa and Ribavirin, in Patients With HCV/HIV Co-infection Who Have Failed to a Previous Therapy With Peg-Interferon/Ribavirin",BocepreVIH,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01463956,,,2015,Pilot Study on the Efficacy of Pegylated Interferon-Ribavirin-Boceprevir Triple Therapy in Patients Infected With Genotype 1 HCV With Cirrhosis and Awaiting Liver Transplantation (ANRS HC 29 BOCEPRETRANSPLANT),,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02125500,2013-002607-33,,2015,Pilot Study to Assess Efficacy and Safety of Sofosbuvir/Ledipasvir (GS-5885) Fixed-dose Combination in NS3/4A Protease Inhibitor-experienced Subjects With HCV Genotype 1 Infection and HIV Co-infection,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01952587,,,2015,Frequency and Functional Impact of the c.32A>T Genetic Polymorphism of TLR7 in Women Infected With HIV-1 : the ANRS EP53 Study,X LIBRIS,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01127204,,,2015,"Randomized Phase 3 Trial to Evaluate Two Simplified Antiretroviral Treatment Strategies in HIV Infected Children, Treated by Antiretroviral Triple Therapy Before One Year of Age, in Virological Success in Africa (Burkina Faso, Côte d'Ivoire, Rwanda)",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02107365,,,2015,"Pilot Study to Assess Efficacy and Safety of a Quadruple Therapy With Asunaprevir, Daclatasvir, Ribavirin and Pegylated Interferon Alpha-2a in HCV Genotype 4-infected Patients Non-responders to Pegylated Interferon-Ribavirin Regimen",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01453192,,,2015,"National, Multicenter, Phase III Prospective Trial About Clinical and Immunological Follow-up After Renal Transplantation in HIV-1 Infected Patients With End Stage Chronic Renal Insufficiency",ANRS153TREVE,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01605890,,,2015,"ANRS 159 VIH-2 : Trial Evaluating a First Line Combination Therapy With Raltegravir, Emtricitabine and Tenofovir in HIV-2 Infected Patients",VIH-2,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02038842,,,2016,Phase I/II Open-label Randomized Multicenter Trial to Assess Immunogenicity and Safety of 4 Prime-boost Combinations of HIV Vaccine Candidates (MVA HIV-B/ LIPO-5; LIPO-5/MVA HIV-B; GTU®-MultiHIV B / LIPO-5; GTU®-MultiHIV B/MVA HIV-B) in Healthy Volunteers at Low Risk of HIV Infection,VRI01,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02157311,2014-000146-29,,2016,"Evaluation of the Capacity of a Weekly Strategy of 4 Consecutive Days on Treatment Followed by 3 Days Off Treatment, in HIV-1 Infected Patients With Undetectable Viral Load for at Least 12 Months, to Maintain a Virological Success With This Intermittent Maintenance Therapy After a Successful Continuous Induction Therapy.",ANRS162-4D,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02093754,,,2016,Assessing the Severity of Metabolic-related Liver Injuries in Aging HIV-monoinfected Patients: a European Multicentre Study,ANRS ECHAM,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01899196,,,2016,EPICARDIAL ADIPOSE TISSUE AND CORONARY RISK IN HIV-INFECTED PATIENTS,ANRS EP 52,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01473472,,,2016,On Demand Antiretroviral Pre-exposure Prophylaxis for HIV Infection in Men Who Have Sex With Men,IPERGAY,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02384967,,,2016,"Phase II Trial Assessing the Efficacy of a Reduced Dose Strategy of Darunavir to 400 mg/d in HIV-1 Infected Patients Virologically Suppressed Under a Once Daily Regimen Including Darunavir 800 mg/d and Two Nucleoside Reverse Transcriptase Inhibitors (NRTI), to Maintain the Viral Load Lower Than 50 Copies / mL at 48 Weeks of Treatment",DARULIGHT,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01348308,,,2016,"Optimized Phase III Trial of Immuno-stimulation With Maraviroc, a CCR5 (Chemokine Receptor 5) Antagonist, Combined With Anti Retroviral Therapy in Advanced, Late Diagnosed HIV-1 Infected Patients With an AIDS-defining Event and/or CD4 (Cluster of Differentiation 4) Counts Below 200 Cells/mm³. ANRS 146 OPTIMAL",OPTIMAL,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02099474,2013-004571-12,,2017,Evaluation of the Pharmacokinetic Properties and the Tolerance of Raltegravir During the Third Trimester of Pregnancy,ANRS 160 RalFE,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01492985,,,2017,Evaluation of a Therapeutic Immunization Strategy Associating a DNA Vaccine (GTU-MultiHIV B) Followed by a Lipopeptide Vaccine (LIPO-5) in the Control of Viral Replication Following Antiretroviral Treatment Interruption in HIV-1 Infected Patients With a CD4 Cell Count ≥ 600/mm3,,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02592174,,,2017,"Prevalence, Characteristics and Risk Factors of HIV-Associated Neurocognitive Disorders in Subjects Between the Ages of 55 and 70 Years: An Exposed/Unexposed Cross Sectional Study",HAND55-70,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02527096,2015-001492-44,,2017,A Pilot Trial Evaluating Maintenance Therapy With Lamivudine(Epivir®) and Dolutegravir(Tivicay®) in Human Immunodeficiency Virus 1 (HIV-1) Infected Patients Virologically Suppressed With Triple HAART - ANRS 167 Lamidol,,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01426243,,,2017,The Yellow Fever Vaccine Immunity in HIV Infected Patients : Development of New Assays for Virological and Immunological Monitoring in HIV Infected Patient,EP46 NOVAA,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02273765,,,2018,"Phase III Open-label Randomized Multicenter Trial to Assess the Non-inferiority of Raltegravir Compared With EFavirenz, Both in Combination With LAmivudine and TEnofovir, in ART-naïve HIV-1-infected Patients Receiving Rifampin for Active TuBerculosis",REFLATE TB2,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01895920,,,2018,,TRANSBioHIV,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01269632,,,2018,Long Term Evaluation of Young Adults Born to HIV-infected Mothers. A Cohort of Young Adults Infected With HIV Since Birth or During Childhood,CO19 COVERTE,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02212379,,,2018,Dual Therapy Combining Raltegravir With Etravirine Maintains a High Level of Viral Suppression Over 96 Weeks in Long-term Experienced HIV-infected Individuals Over 45 Years on a PI-based Regimen: Results From the Phase II ANRS 163 ETRAL Study,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01942655,,,2018,ANRS RF002 Intestipax : Interleukin-23 (IL-23)/Interleukin-12 (IL-12) Imbalance and T Lymphocyte Polarization in HIV Infection,INTESTIPAX,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02987530,2016-001683-11,,2020,"Phase III Multicenter Randomized Trial Evaluating in Patients At the Time of the Primary HIV-1 Infection, the Impact on the Viral Reservoir of a Combination Including Tenofovir/emtricitabine and Dolutegravir or Tenofovir/emtricitabine and Darunavir/cobicistat",OPTIPRIM-2,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02738502,,,2020,An Open-label Phase II Pilot Study of Prevention of Perinatal Transmission of HIV-1 Without Nucleoside Reverse Transcriptase Inhibitors,MONOGEST,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02906137,,,2020,Altered Homing of T Lymphocytes to the Gut and Poor Immune Reconstitution of the Intestinal Mucosa in Treated HIV-infected Individuals,GALT,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04008927,,,2021,Towards Ending HCV Infection Among Active Drug Users: a Community-based Intervention in Montpellier.,ICONE,DIAGNOSTIC_TEST
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02626286,,,2021,Prevention of HIV Infection in Men Who Have Sex With Men in Sub-Saharan Africa: Feasibility and Interest of a Quarterly Preventive Global Care (CohMSM),CohMSM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03671291,,,2021,National Survey on Missed Opportunities to Pre-exposure Prophylaxis for Prevention of Human Immunodeficiency Virus-infection.,,BEHAVIORAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03459157,,,2021,Access to Pre-exposure Prophylaxis for Men Who Have Sex With Men: Acceptability and Feasibility in Community-based Clinics in West Africa (CohMSM-PrEP),CohMSM-PrEP,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03870438,,,2022,Prevention of Mother-to-child Transmission of HIV-1: Programme Evaluation and Innovative Responsive Intervention Integrated in the Expanded Programme of Immunization. PROMISE-EPI Study,PROMISE-EPI,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02287961,,,2022,Natural History of Anal Human Papillomavirus Infection and Associated Disease in HIV-infected Men Who Have Sex With Men: Towards an Evidence Base for the Prevention of Anal Cancer.,APACHES,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05311865,,,2022,Transmission of Covid-19 During Clubbing Events in Closed Places,ITOC,OTHER
