statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00112658,,,2010,Randomized Phase II/III Trial Comparing Folririnox Association [Oxaliplatin / Irinotecan / LV5FU2] Versus Gemcitabine in First Line of Chemotherapy in Metastatics Pancreas Cancers Patients,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00002883,,,2010,A PROSPECTIVE RANDOMISED TRIAL OF INDUCTION CHEMOTHERAPY WITH 5-FU CONTINUOUS IV INFUSION AND CISPLATIN VERSUS SURGERY IN RESECTABLE ADENOCARCINOMA OF THE LOW THIRD OF THE ESOPHAGUS AND CARDIOESOPHAGEAL JUNCTION,,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00003627,,,2011,"Phase III Randomized Study of Radiotherapy With or Without Cisplatin and Fluorouracil for Locally Advanced, Nonresectable Squamous Cell Cancer of the Oropharynx or Hypopharynx",,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00423696,2005-000070-43,,2011,"Phase II Randomized Study of First-Line Therapy Comprising Bevacizumab and Irinotecan Hydrochloride, Leucovorin Calcium, and Fluorouracil (FOLFIRI) Versus Bevacizumab and Irinotecan Hydrochloride and Capecitabine (XELIRI) in Patients With Unresectable Metastatic Colorectal Cancer [ACCORD]",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT00424203,,,2011,"Multicenter Pilot Clinical Study of Adjuvant Chemotherapy for Subjects Over 70 Years: Impact on the Independence and Quality of Life of the Administration of Anthracycline-Based Chemotherapy in Adjuvant Setting for Patients Presenting With Immediately Operable Breast Cancer, Hormone Receptor Negative (RH-), and Lymph Node Positive (pN+) or pN0 But of Scarff-Bloom-Richardson* Grade III and ≥ 2cm [GERICO]",,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT00104702,,,2011,Radio-Surgical Treatment of Breast Cancer of Women Aged Over 70: Phase II Trial of Feasibility and Reproducibility of a Concentrated and Focalized Radiotherapy,GERICO03,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00112697,,,2012,Randomized Phase II Trial Evaluating [Radiotherapy-Docetaxel-5 Fluorouracil] Association Versus [Radiotherapy-Docetaxel-Cisplatin] Association in Non Resecables First Line of Chemotherapy in Metastatics Pancreas Cancers Patients,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00217607,,,2012,Multicentric Phase II Study Evaluating the Efficacy and Toxicity of Weekly Paclitaxel in Locally Advanced or Metastatic Soft Tissue Angiosarcomas That Cannot be Treated by Surgery,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT00513058,2005-005167-28,,2012,Phase I Study Evaluating the Combination of Lapatinib + Vinorelbine in Patients With Locally Advanced or Metastatic Breast Cancer Overexpressing HER2,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00227669,,,2012,Randomized Phase II Study Evaluating the Efficacy of Gemcitabine Versus the Gemcitabine/Docetaxel Combination as Second Line Treatment in Metastatic or Relapsed and Inoperable Uterine or Soft Tissue Leiomyosarcomas,,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00861094,,,2012,Phase II-III Study Comparing Radiochemotherapy With the FOLFOX Regimen Versus Radiochemotherapy With 5FU-cisplatin (Herskovic Regimen) in First Line Treatment of Patients With Inoperable Oesophageal Cancer.,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00055679,,,2013,"Phase III Randomized Study Of Adjuvant Fluourouracil, Epirubicin And Cyclophosphamide, In Women With Stage I Breast Cancer",,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00227747,,,2013,Randomized Phase III Trial Comparing in a Preoperative Schedule the Result of Two Concurrent Chemoradiation Schemes (45 Gy + Capecitabine vs 50 Gy + Capecitabine - Oxaliplatin) on the Rate of Sterilization of the Operative Specimen in Resectable Rectal Carcinomas T3-4 No-2 Mo,,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT00534274,2005-005166-37,,2013,Study of Positron Emission Tomography With 3'-Deoxy-3'-[18F] Fluoro-thymidine ([18F]-FLT) for the Evaluation of Response to Neoadjuvant Chemotherapy for Cancers of the Breast,,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01262469,2009-015981-73,,2013,PHASE II STUDY Evaluating the Toxicity and Activity of the Combination Lapatinib + Capecitabine in Elderly Patients Aged 70 and Over With Metastatic Breast Cancer Over Expressing HER2,GERICO09,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00541008,,,2013,Phase II of Sunitinib (SUTENT®) in First Line for Patients With Locally Advanced or Metastatic Papillary Renal Cell Carcinoma - SUPAP,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT00003650,,,2013,Phase III Study of Combination Chemotherapy in Children With T Cell and Pre-B Cell Non-Hodgkin's Lymphoma,,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01165385,,,2014,An Open Label Dose Escalation and Pharmacokinetic Phase I Study With Pazopanib in Combination With Cisplatin (CDDP) Every Three Weeks in Patients With Advanced Solid Tumors,PACIFIK,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01620242,2011-004712-32,,2014,"A PHASE II, OPEN-LABEL, MULTICENTER TRIAL OF CABAZITAXEL IN PATIENTS WITH RECURRENT OR METASTATIC HEAD AND NECK CANCER AFTER FAILURE OF CISPLATIN, CETUXIMAB AND TAXANES.",ORL03,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00967031,2008-001084-10,,2014,A Multicenter Phase II Clinical Trial Assessing the Efficacy of the Combination of Lapatinib and Capecitabine in Patients With Non Pretreated Brain Metastasis From HER2 Positive Breast Cancer,LANDSCAPE,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00104715,,,2015,Randomized Phase III Trial Comparing an Association of Hormonal Treatment and Docetaxel Versus the Hormonal Treatment Alone in Metastatic Prostate Cancers,,PROCEDURE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00104741,,,2015,Multicentre Randomized Trial Assessing the Efficacy of a Short Neoadjuvant and Concomitant Hormone Therapy to an Exclusive Curative Cornformational Radiotherapy of Locolized Prostate Cancer With Intermediate Prognosis,,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00003607,,,2015,"Phase III Randomized Study of Radiotherapy to the Prostate With or Without Radiotherapy to the Pelvis in Patients With Stage I, II, or III Adenocarcinoma of the Prostate",,RADIATION
⬛,4,4 : pas de résultats postés ni publiés,NCT00056095,,,2016,Phase II Trial in Intrafamilial Allogeneic Cell Transplant in Patients With Metastatic Kidney Cancer,,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01313377,2008-004560-39,,2016,Phase III Multicenter Randomized Study Comparing the Effect of Adjuvant Chemotherapy for Six Months With Gemcitabine-Oxaliplatin 85 mg/m2 (GEMOX 85) to Observation in Patients Who Underwent Surgery for Cancer of the Bile Ducts,PRODIGE 12,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02818725,2009-011882-10,,2017,"Intensified Methotrexate, Vinblastine, Doxorubicin and Cisplatin +/-Panitumumab as First-line Treatment of Advanced Urothelial Carcinoma in Patients Without Harvey Nor Kirsten Rat Sarcoma Viral Oncogene Homolog Mutations. Phase II Study",GETUG-AFU19,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01442649,2009-012942-22,,2017,"Phase II, Multicentric Randomized Trial, Evaluating the Efficacy of Fluoropyrimidine-based Standard Chemotherapy, Associated to Either Cetuximab or Bevacizumab, in KRAS Wild-type Metastatic Colorectal Cancer Patients With Progressive Disease After Receiving First-line Treatment With Bevacizumab",,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01919879,2012-000167-25,,2017,A Multicentric Randomized Phase II Trial Evaluating Dual Targeting of EGFR Using the Combination of Cetuximab and Afatinib Versus Cetuximab Alone in Patients With Chemotherapy Refractory wtKRAS Metastatic Colorectal Cancer,UCGI 25,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01254513,,,2017,"Randomized Phase II Study Evaluating the Feasibility of a Chemotherapy With Docetaxel-Prednisone in a Weekly Schedule or Every 3 Weeks, for Castration-resistant Metastatic Prostate Cancer Elderly Patients (>=75), ""Vulnerable"" or ""Frail"" , as Defined by the Criteria of the International Society of Geriatric Oncology (SIOG)",GERICO10,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01443065,2009-012797-12,,2018,MEGA (Met or EGFR Inhibition in Gastroesophageal Adenocarcinoma): FOLFOX Alone or in Combination With AMG 102 or Panitumumab as First-line Treatment in Patients With Advanced Gastroesophageal Adenocarcinoma FNCLCC-FFCD-AGEO PRODIGE 17-ACCORD 20 Randomized Phase II Trial,MEGA,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01842321,2012-002525-29,,2018,A Phase II Trial Evaluating the Activity of Abiraterone Acetate Plus Prednisone in Patients With a Molecular Apocrine HER2-negative Locally Advanced or Metastatic Breast Cancer,AMA,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00629616,2006-006409-10,,2018,A Randomized Multicenter Phase II Study Identifying Hormone Sensitivity Profiles and Evaluating the Efficacy of Anastrozole and Fulvestrant in the Neo-adjuvant Treatment of Operable Breast Cancer in Postmenopausal Women.,NIMFEA,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00010244,,,2018,"Conformational, Curative Ratiotherapy For Prostate Cancer (NO, N-): Phase III Multicenter Study Of The Contribution To Survival Without Clinical Or Biological Change With A Dose Variation Of 15% (80 Gy VS 70 Gy)",,RADIATION
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02505048,2015-000580-14,,2019,"A Single Arm, Open-label, Phase II Study to Assess the Efficacy of Rucaparib in Metastatic Breast Cancer Patients With a BRCAness Genomic Signature",RUBY,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01442662,2011-001308-36,,2019,Phase II Multicenter Study to Determine the Efficacy of Gemcitabine With Pazopanib as Second Line Treatment in Patients With Metastatic or Relapsed Uterine or Soft Tissue Leiomyosarcomas,LMS03,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02393820,2012-004408-36,,2019,Phase II Study of Pazopanib in Patients With Progressive Recurrent and/or Metastatic Salivary Gland Carcinoma,PACSA-ORL02,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00820547,2008-001807-53,,2019,Phase II Study Evaluating the Efficacy and Tolerance of Bevacizumab (Avastin) in HER2- Inflammatory Breast Cancer,Beverly1,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00630032,2006-006494-24,,2020,"Randomized, Open Label, Multicentric Phase III Evaluating the Benefit of a Sequential Regimen Associating FEC 100 and Ixabepilone in Adjuvant Treatment of Non Metastatic, Poor Prognosis Breast Cancer Defined as Triple-negative Tumor [HER2 Negative - ER Negative - PR Negative] or [HER2 Negative and PR Negative] Tumor; in Node Positive or Node Negative Patients.",TavIx,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02997995,2016-000764-42,,2020,A Phase II Trial Testing Durvalumab Combined With Endocrine Therapy in Patients With ER+/Her2- Breast Cancer Eligible for Neoadjuvant Endocrine Therapy And Who Present CD8+ T Cell Infiltration After 4-6 Weeks Exposure to Immune-Attractant,ULTIMATE,PROCEDURE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02400567,2014-002560-33,,2020,"Open-label, Randomized, Multicenter, International, Parallel Exploratory Phase II Study, Comparing 3 FEC-3 Docetaxel Chemotherapy to Letrozole + Palbociclib Combination as Neoadjuvant Treatment of Stage II-IIIA PAM 50 ROR-defined Low or Intermediate Risk Luminal Breast Cancer, in Postmenopausal Women",NeoPAL,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02363751,2013-001179-19,,2020,Prospective Phase II Study of Gemcitabine Plus Platinum Salt in Combination With Bevacizumab (Avastin®) for Metastatic Collecting Duct Carcinoma,BEVABEL,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2015-004117-24,,2021,A Phase II Safety Trial of Nivolumab in Patients with Metastatic Renal Cell Carcinoma Who Have Progressed During or After Prior Systemic Anti-Angiogenic Regimen,NIVOREN,DRUG (presumed)
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01442935,2009-012813-22,,2021,"Phase II Multicentric Randomized Trial, Evaluating the Best Protocol of Chemotherapy, Associated With Targeted Therapy According to the Tumor KRAS Status, in Metastatic Colorectal Cancer (CCRM) Patients With Initially Non-resectable Hepatic Metastases",METHEP 2,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03164655,2016-001493-15,,2021,A Randomized Phase II Study Comparing Treatment Intensification With CIAH Plus Systemic Chemotherapy to Systemic Chemotherapy Alone in Patients With Liver-only Colorectal Metastases Considered Still Non Resectable After at Least Two Months of Systemic Induction Chemotherapy,SULTAN,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT03101046,2016-002429-12,,2021,Personalized Treatment of Metastatic Castrate Resistant Prostate Cancer Patients According to Circulating Tumor Cells Kinetic During Chemotherapy: A GETUG-AFU 28 Study,TACTIK,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01526135,2011-002026-52,,2021,"Multicentric Randomized Phase III Trial Comparing Adjuvant Chemotherapy With Gemcitabine Versus 5-fluorouracil, Leucovorin, Irinotecan and Oxaliplatin (mFolfirinox) in Patients With Resected Pancreatic Adenocarcinoma",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02404935,2012-005139-99,,2021,Randomized Phase II Study of First-line FOLFIRI Plus Cetuximab for 8 Cycles Followed by Either Single-agent Cetuximab as Maintenance Therapy or Observation in Patients With Wild-type KRAS and NRAS Metastatic Colorectal Cancer,TIME,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03132038,2016-001794-32,,2021,"A Phase II, Multicenter, Non Randomized, Open Label Study of Nivolumab In Recurrent and/or Metastatic Salivary Gland Carcinoma of the Head and Neck",NISCAHN,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01415674,2010-024046-29,,2021,Multi-centric Randomized Phase II Study of Pre-operative Afatinib (BIBW2992) Aiming at Identifying Predictive and Pharmacodynamic Biomarkers of Biological Activity and Efficacy in Untreated Non-metastatic Head and Neck Squamous Cell Carcinoma Patients,PREDICTOR,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03013335,,,2021,A Phase II Safety Trial of Nivolumab in Patients With Metastatic Renal Cell Carcinoma Who Have Progresses During or After Prior Systemic Anti-angiogenic Regimen,NIVOREN,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03383679,2017-002284-18,2024-516638-36-00,2022,A Randomized Phase 2 Study in Patients With Triple-negative Androgen Receptor Positive Locally Recurrent (Unresectable) or Metastatic Breast Cancer Treated With Darolutamide or Capecitabine,START,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02754011,,,2022,"Dose-escalation, Phase I Multicentric Trial, Evaluating the Combination of Ribociclib and Capecitabine in Locally Advanced or Metastatic Breast Cancer HER2 Negative in Patients Previously Treated With Anthracyclines and Taxanes",GEP14-LEECAP,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2017-000154-19,,2022,A phase II randomized trial comparing alpelisib and fulvestrant versus chemotherapy as maintenance therapy in patients with PIK3CA mutated advanced breast cancer,SAFIR PI3K,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT01780220,2011-004831-30,,2022,Safety and Efficacy of Radiotherapy Combined With a 6-month LH-RH Agonist and Abiraterone Hormone Therapy Treatment in Biochemically-relapsing Prostate Cancer Following Surgery,CARLHA,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02551237,,,2022,A Phase III Study Evaluating Two Neoadjuvant Treatments Radiochemotherapy (5 Weeks - 50Gy+Capecitabine) and Radiotherapy (1week - 25Gy) in Patient Over 75 With Locally Advanced Rectal Carcinoma,NACRE,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00055731,,,2022,Phase III Randomized Study Of Adjuvant Hormonal Therapy With And Without Docetaxel And Estramustine In Patients With Advanced Prostate Cancer Or With A High Risk Of Relapse,,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02701907,,,2022,Low Level of Genomic Alteration to Predict Exceptional and Unexpected Response to Targeted Therapies in Patients With Solid Tumors,EXPRESS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03226756,2017-000424-10,,2022,A Safety Study of Nivolumab in Patients With Recurrent and/or Metastatic Platinum-refractory Squamous Cell Carcinoma of the Head and Neck (SCCHN),TopNIVO,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03943667,2018-002886-21,,2022,A Phase III Randomized Study Evaluating Gemcitabine and Paclitaxel Versus Gemcitabine Alone After FOLFIRINOX Failure or Intolerance in Metastatic Pancreatic Ductal Adenocarcinoma,GEMPAX,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02444390,,,2022,Identification of the Molecular Alterations Associated With Resistance to Endocrine Therapy and Impacting Treatment With mTOR Inhibitor of HR+ Metastatic Breast Cancer in Post-menopausal Women,SAFIR-TOR,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT03012581,2016-002257-37,,2023,Secured Access to Nivolumab for Adult Patients With Selected Rare Cancer Types,AcSé,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02034981,2013-000885-13,,2023,AcSé CRIZOTINIB : Secured Access to Crizotinib for Patients With Tumors Harboring a Genomic Alteration on One of the Biological Targets of the Drug.,AcSé,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03012620,2016-002260-14,,2023,Secured Access to Pembrolizumab for Patients With Selected Rare Cancer Types,AcSé,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02539537,2014-003510-82,,2023,A Randomized Phase III Trial Comparing Chemotherapy With Folfirinox to Gemcitabine in Locally Advanced Pancreatic Carcinoma,NEOPAN,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00673335,2007-000687-24,,2023,Prevention of Breast Cancer by Letrozole in Post-menopausal Women Carrying a BRCA1/BRCA2 Mutation,LIBER,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT00104676,2005-001072-13,,2023,A Risk-Adapted Strategy of the Use of Dose-Dense Chemotherapy in Patients With Poor-Prognosis Disseminated Non-Seminomatous Germ Cell Tumors,,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02117167,2013-001653-27,,2023,Intergroup Trial UNICANCER UC 0105-1305/ IFCT 1301: SAFIR02_Lung - Evaluation of the Efficacy of High Throughput Genome Analysis as a Therapeutic Decision Tool for Patients With Metastatic Non-small Cell Lung Cancer,SAFIR02_Lung,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02339532,,,2024,"Neoadjuvant Phase II Trial Combining [3 FEC 100 Followed by 3 Docetaxel Associated With Trastuzumab Plus Pertuzumab] or [6 Docetaxel, Carboplatin Associated With Trastuzumab Plus Pertuzumab] According to TOP2A Status in Patients With T1c Operable, HER2-positive Breast Cancer",NeoTOP,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03518606,2017-001857-14,2024-518151-29-00,2024,A Phase I/II Basket Trial Evaluating a Combination of Metronomic Oral Vinorelbine Plus Anti-PD-L1/Anti-CTLA4 ImmunothErapy in Patients With Advanced Solid Tumour,MOVIE,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03838263,2018-000626-60,,2024,"A Multicenter, Randomized, Open Label, Phase II Study Evaluating the Feasibility and Tolerance of Nivolumab Neoadjuvant Immunotherapy in High Risk HPV Driven Oropharynx Cancer",IMMUNEBOOST,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2013-001800-13,,2024,"Neoadjuvant phase II trial combining [3 FEC 100 followed by 3 docetaxel associated with trastuzumab plus pertuzumab] or [6 docetaxel, carboplatin associated with trastuzumab plus pertuzumab] according to TOP2A status in patients with T1c operable, HER2-positive breast cancer. Identification of pathological Complete Response (pCR) predictive factors.",GEP13-NEOTOP,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT04357873,2019-003839-33,2023-510320-71-00,2024,Phase II Basket Trial Evaluating the Efficacy of a Combination of Pembrolizumab and Vorinostat in Patients With Recurrent and/or Metastatic Squamous Cell Carcinoma,PEVOsq,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2012-000142-35,,,A prospective randomised phase III study of androgen deprivation therapy with or without local  radiotherapy with or without abiraterone acetate and prednisone in patient with metastatic hormone-naïve prostate cancer.,,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2019-004899-19,,,"Adjuvant PalbOciclib + LetrOzole combination for hormone receptor positive / HER2-negative, Intermediate Risk breast cancer",APOLON,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00769405,,,,Phase III Study Evaluating the Use of Systemic Chemotherapy and Chemohyperthemia Intraperitoneal Preoperatively (CHIP) and After Maximum Resection of Peritoneal Carcinomatosis Originating With Colorectal Cancer,,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT00423475,,,,Phase III Randomized Study of Adjuvant Radiotherapy With Versus Without Concurrent Goserelin in Patients Who Have Undergone Surgery for Recurrent or Refractory Prostate Cancer,,PROCEDURE
