statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT01604694,,,2013,"Ultrasound-guided Transversus Abdominis Plane Block for Analgesia After Abdominoplasty: Randomized- Controlled- Trial Double Blind Monocentric Study, Against Placebo",TAPlastie,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01803971,,,2013,Obtaining Vascular Access (Venous or Intraosseous) During Cardiac Arrest in Out-of-hospital Care: Delays and Failure Risk Factors,ACCIO,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01849536,,,2013,Corneal Biomechanics and Continuous IOP Monitoring Using Soft Contact Lenses in Glaucomatous Patients,BIOLENS,DEVICE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01269697,,,2013,Lutein Influence on Macula of Persons Issued From Amd Parents,LIMPIA,DIETARY_SUPPLEMENT
⬛,4,4 : pas de résultats postés ni publiés,NCT00869882,,,2013,Comparison of 2 Surgical Approaches in the Treatment of Degenerative Spondylolysthesis: Posterolateral Fusion With Instrumentation (GPLI) Plus or Minus Transforaminal Lumbar Interbody Fusion (TLIF),SPONGIT,PROCEDURE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01160874,,,2013,Sleepiness and Performances Degradation in Adults Presenting an Attention-Deficit/ Hyperactivity Disorder (ADHD),SOMTDA/H,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01555827,,,2014,Retinal Neurodegenerative Signs in Alzheimer's Diseases,SIGNAL,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01517789,,,2014,Advantage of Using Intraoperative Visual Evoked Potentials to Preserve Visual Function During Surgical Procedures Near the Optical Pathways,VISUOPEV,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01619644,,,2014,Rubinstein-Taybi Syndrome: Functional Imaging and Therapeutic Trial,RUBIVAL,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01270646,,,2014,Study of the Role of Intraventricular Electrical Activation in the Treatment of Congestive Heart Failure by Cardiac Resynchronization Therapy: Invasive Evaluation and Validation of Non-Invasive Strategy Using CardioInsight ®,CARTO-CRT,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02056912,,,2014,Identification of a New Gene Involved in Hereditary Lipodystrophy - LIPOGENE,LIPOGENE,GENETIC
⬛,4,4 : pas de résultats postés ni publiés,NCT00906672,,,2014,,INTEGRA®,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01421927,,,2014,Safety of a Maintenance Therapy With Lenalidomide After Reduced-intensity Allogeneic Stem Cell Transplantation for Chemosensitive Relapsed Multiple Myeloma,REVALLO,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01613989,,,2014,Total Hip Prosthesis Assisted by Computer Based on Pre-operative EOS Imaging,NAVEOS,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01235052,,,2014,Prognostic Evaluation of Fluor 18 Labelled FLUROMISONIDAZOLE (18F-FMISO) Positon Emission Tomography-Computed Tomography (PET-CT) in Head and Neck Squamous Cell Carcinomas,MISORL,RADIATION
⬛,4,4 : pas de résultats postés ni publiés,NCT01034449,,,2014,Transplantation of Ex-vivo Expanded Human Cord Blood Hematopoietic Stem Cells Expanded: Evaluation of Hematopoietic and Immunologic Reconstitution After a Reduced-intensity Conditioning Regimen,GRAPA,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01365858,,,2014,Effectiveness of Virtual Reality-based Cognitive Training in Daily Living in Stroke Patients Using Virtual Action Planning Supermarket (VAP-S),VAPS REHAB,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01234415,,,2014,"Multicentric Pilot, Clinical Study of a Bone Substitute Safety and Efficacy in the Multi Traumatized Nasal Septum Reconstruction",NASEPT,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02113254,,,2014,Study of Modification of the Density of the Macular Pigment by the Consumption of Corn With Strong Content in Zeaxanthine,MAIS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01844440,,,2014,Diagnostic of Transient Lower Esophageal Sphincter Relaxation With Combined Impedance and High Resolution Manometry in Patients With GERD.,HRM RTSIO,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01344512,,,2014,"Population Pharmacokinetics Of Ceftazidime, Ciprofloxacin And Voriconazole In Paediatric Young Patients (< 12 Years Old)",PHARMA-A,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01484821,,,2014,,CAPARFI,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01582919,,,2015,STUDY OF IMAGING MARKERS IN THE VERY EARLY STAGES OF DEMENTIA AMONG RETIRED RURAL FARM IN THE GIRONDE AND PARTICIPATING IN THE AMI COHORT EPIDEMIOLOGY: A LONGITUDINAL STUDY.,AMIMAGE 2,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02806466,,,2015,Risk Factors for Early Remodelling in Severe Asthma in Children,P'tit-ASTHME,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01556035,,,2015,A Multicentre Prospective Phase II Single Arm Trial Evaluating the Benefit of Therapy With Lenalidomide (Revlimid®) in Relapsed or Refractory Primary-cutaneous Large B-cell Lymphoma (Leg-type) After First Line Treatment by Chemotherapy Plus Rituximab for the French Study Group of Cutaneous Lymphoma (GFELC),REV-LEG,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01260402,,,2015,Randomized Comparison of Endocardial Versus Epicardial - From the Coronary Sinus - Left Ventricular Pacing for Resynchronization in Heart Failure.,EPI-ENDO,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01275521,2010-022255-37,,2015,"Study of the Effectiveness and the Tolerance of Intraprostatic A-botulinic Toxin Injection, in the Treatment of Symptomatic Benign Prostate Hypertrophy.",PROTOX,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01629303,,,2015,Efficacy of Sacral Nerve Modulation in Severe Refractory Constipation,CONSTIMOD,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01273259,,,2015,Study of Dehydroepiandrosterone (DHEA) in Respiratory Pulmonary Hypertension in Adults. Phase 2 Trial,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01335243,,,2015,"Multicentric, Prospective Study of Efficacy and Safety of Lumbar Interbody Fusion With MatriTMBONE Associated With Autologous Marrow",MatriBone,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02246829,,,2015,Assessment of Early Changes in SD-OCT After Initiation of a Treatment by Intravitreal Aflibercept (EYLEA®) (2mg) Over a 12-week Period for Patients Suffering From Neovascular Age-related Macular Degeneration (AMD) French SD OCT in wAMD,START,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01845935,,,2015,Cryoablation of Venous Vascular Malformations Located in Soft Tissues,CRYOMAV,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01928238,,,2015,Physiologic Effects of Noninvasive Neurally Adjusted Ventilatory Assist (NAVA) Versus Noninvasive Pressure Support Ventilation in Patients at Risk for Respiratory Distress Needed Preventive Used of Noninvasive Ventilation After Extubation.,NAVA-VNI,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02812511,,,2015,"Pathophysiology Analysis of ""Costello Syndrome"" on Cellular Models",COSTELLO,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01064193,,,2015,"Influence of Local Biopsy of the Endometrium Prior to Controlled Ovarian Stimulation for IVF or ICSI Procedure on the Rates of Embryo Implantation, Clinical Pregnancy and Live Birth in ART",NIDABRECHE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01334073,,,2015,Phase I Study of the Combination of Axitinib (AX) Plus Everolimus (EV) in Patients With Malignant Advanced Solid Tumors,EVAX,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01269567,,,2015,Randomized Trial Comparing Drainage Versus no Drainage Following Rectal Excision With Low Anastomosis for Rectal Cancer,GRECCAR 5,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01650454,,,2015,,SCOAL,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01212926,,,2015,Early Detection of Anthracycline Cardiotoxicity by Echocardiographic Analysis of Myocardial Deformation in 2D Strain,CA2D,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01854970,,,2015,Benefit of Pharyngeal and Oesophageal pH-impedance of Patients With High Suspicion of Laryngopharyngeal Reflux,PHARO,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01066559,,,2015,Multicentric Randomized Trial of the Impact of Hemodialysis With Polymethylmetacrylate Membrane on the Improvement of Humoral Immune Response in the Hemodialyzed Patients: Application to Hepatitis B Vaccination and Correlation to sCD40 Clearing,HEPADIAL,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02505386,,,2016,Pharmacokinetics of Ertapenem Following Subcutaneous or Intravenous Infusion in Patients Aged Over 75 (PHACINERTA),PHACINERTA,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01254474,,,2016,Evaluation of Depolarization and Repolarisation Activity During Cardiac Arrhythmia Using a Novel Monophasic Action Potential Catheter,EvaMAP,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01432067,,,2016,,CAPADOGE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01931228,,,2016,Contribution of Mechanical Insufflation-Exsufflation in Preventing Respiratory Failure Post Extubation in Patient With Critical Care Neuromyopathy,NEUROMIE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02591303,,,2016,Stress and Insomnia: Investigating a Bidirectional Relation,StresSleep,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02100800,,,2016,Assessment of Emphysema in COPD Patients Using 1.5T MR Imaging With Ultrashort Echo Time (UTE) Pulse Sequences,EMPHYREM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01807884,,,2016,Comparison of Two Strategies of Oropharyngeal and Tracheal Suctioning in Mechanically Ventilated Patients: a Pilot Trial,AMYLASPI,PROCEDURE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01865357,,,2016,"Prospective Longitudinal 1-year Study of the Correlation Between Cognitive Functioning in Patients With Clinically Isolated Syndrome Suggestive of Multiple Sclerosis and Disconnection in the Brain Assessed by MRI:""SCI-COG"" Study",SCI-COG,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT01817088,,,2016,Sub-thalamic Nucleus Stimulation in Parkinson Disease: Comparison of a Two-steps Electrophysiological Approach Under Local and General Anesthesia and a One-step Approach Under General Anesthesia,PARKEO,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01687192,,,2016,"Multicenter Clinical Trial Evaluating the Immunological Response of Vaccination Against Infection by Human Papillomavirus (HPV) 6, 11, 16, 18 in Girls Receiving Immunosuppressive Therapy.",PRIMAVERA,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02562079,,,2016,"Vasculopathy, Inflammation and Systemic Sclerosis: The Role of Endothelial Cell Activation and OX40/OX40L in Modulation of T Lymphocyte Activation",VISS,BIOLOGICAL
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT03103230,,,2016,Recherche de Marqueurs Pronostiques électro-physiologiques précoces Chez l'Aphasique après un Accident Vasculaire cérébral.APHA-TMS,APHA-TMS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02563431,,,2016,Early Phase of Multi-disciplinary Prevention Program of Shoulder Pain Post-stroke,4P-ED,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02142764,,,2016,Preliminary Study for Selective Detection of the CD8+ Myelin Specific T Cell in the Blood of Multiple Sclerosis Patients (MS).,IMMUNOSEP,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT01207856,,,2016,Randomised Controlled Clinical Trial of Cognitive Rehabilitation in Multiple Sclerosis and Assessment by Neuroimaging,REACTIV,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02590809,,,2016,,Light-CARMIDO,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT01252823,,,2016,Identification and Prevention of Sudden Cardiac Death Causes in Hemodialysis Patients,RYTHMODIAL,DEVICE
