statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT02522338,2010-022272-31,,2013,Measurement of Glomerular Filtration Rate (GFR) in HIV Patients: Single-center Study Comparing the Accuracy of Estimators of GFR Versus Iohexol Plasma Clearance,HIVOL,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02551354,,,2013,Estimation of Pain During Epidural Analgesia During Labor - a Monocentric Study,PERIDANS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02549378,,,2013,Study of the Impact of Changes in Carbonemia on Microcirculation in Patients - A Monocentric Study,,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT00922857,,,2013,Influence of Muscular Atrophy on Biological and Functional Benefit of Respiratory Rehabilitation in Patients With Chronic Respiratory Failure,INSPIRE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02531048,,,2013,Normative Values Laser Nociceptive Evoked Potentials Depending on the Age,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02533518,,,2013,Ultra-Violet Fluorescence Bronchial Cancer Location,UVFBCL,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02046720,,,2013,The Influence of Age on Bispectral Index Associated With Propofol-induced Sedation,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT01732978,,,2014,Are Parents Privileged Listeners Their Baby ?,BABIES_CRY,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02547246,,,2014,"Transcranial Magnetic Stimulation, Embodied Cognition and Bulimic Craving",,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02528591,,,2014,Prospective Single-center Study Evaluating the Central Blood Pressure in Renal Transplantation,PACT,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02526966,,,2014,Multicenter Study Evaluating the Performance of the Assay of Anti-hinge Region Antibodies in the Diagnosis of Progressive Forms of IgA Nephropathy,NIGA-RA,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT00674531,,,2014,Detection of Enterovirus RNA by RT-PCR in Atheromatous Lesions,ATH-ENTE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02522819,,,2014,Feasibility Evaluation of Continuous Positive Airway Pressure (CPAP) in the Treatment of Obstructive Sleep Apnea Synchrone in the Acute Phase of Stroke,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01694914,,,2014,Comparative Study of Two Corneal Graft Storage Media: New Animal Compound Free Medium Versus Reference Medium,,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02374281,2013-005043-86,,2015,Autonomic Nervous System Reactivity of the Newborn After a Nociceptive Stress: Interest of Sucrose and Non-nutritive Sucking : A Controlled Randomized Single-center Study.,BBSUCROSE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02431819,,,2015,Single Center Prospective Study Evaluating the Safety of Progressive Compressive Stockings for the Treatment of Venous Insufficiency in Patients With Peripheral Arterial Disease,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02528578,,,2015,Modulation of Painful Perception,MODOU,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02257164,2014-002062-77,,2015,Anesthesic Techniques for Surgery of the Anterior Cruciate Ligament of the Knee in Ambulatory Surgery. Randomized Pilot Monocentric Trial,CLICA,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT03280810,,,2015,Effects of a Psycho-corporal Training on Postural and Cognitive Dual-task Performances in Patients With Schizophrenia,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02524210,2013-004932-31,,2015,Effect of Inhibitors of the Proton Pump on Intestinal Transporters and Their Impact on the Pharmacokinetics of Dabigatran - Mechanistic and Clinical Approach -BIPP Study,BIPP,DRUG
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT03267979,,,2015,Assessing Pain in the Postoperative Period by Automatically Measuring the Variation Coefficient of Pupillary Diameter: PREVANS Study,PREVANS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01982214,,,2015,Effects of Whole Body Vibration (WBV) on Musculoskeletal System of Aged Women,VIBROS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02425839,,,2015,"Assessment of Correlation Between Changes of Shear Wave Elastography and Surface Electromyogram of the Masseter, in Rest and Maximal Voluntary Contraction",EVEREST,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02552524,,,2015,Study of the Effect of an Active rTMS Session in Pathological Gamblers: Impact on Craving and Severity of These Behaviors,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT01116570,,,2015,"Exercise and Myopathies. Physical Training Introduction in Lifestyle of Facioscapulohumeral Dystrophy Patients: Functional, Tissue and Quality of Life Benefits.",FSHD1,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02538796,,,2016,The Embodied Cognition: Exploratory Study of Automatic and Controlled Processes in Anorexia Nervosa. A Monocentric Study,,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02252497,2013-000791-15,,2016,Tranexamic Acid in Total Hip Arthroplasty: Single Preoperative Administration vs Perioperative Administration. A Randomized Control Trial.,PORTO,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02386787,,,2016,Ultrasound Assessment of Gastric Content for Semi Emergency Surgery,ECHO-GAST,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02524041,,,2016,Association Between Serum Periostin Levels and Cortical Porosity in Patients With Secondary Hyperparathyroidism,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02670993,,,2016,Support by Singing Sessions on Physical and Moral Pain : Assessment of Its Effectiveness in Alzheimer's Disease. Multicenter Study LACME,LACME,BEHAVIORAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02279108,2014-004005-32,,2016,"Comparative, Prospective, Randomized Study Assessing The Interest of Indocyanine Green Fluorescence Imaging With Radioisotope Method For Sentinel Lymph Node Biopsy in Patients With Breast Cancer",FLUOTECH,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02657512,2015-001839-21,,2016,Effect of Activated Charcoal on Rivaroxaban Pharmacokinetics in Healthy Subjects : RICHAR Study,RICHAR,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02571088,,,2016,"Evaluation of a Training Program for Homozygous Sickle Cell Disease Patients: Benefits on Physical Ability and Skeletal Muscle. An Interventional Pilot, Multicentric, Prospective, Longitudinal Study",EXDRE,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02355314,,,2016,Doppler-based Renal Resistive Index in Assessing Renal Dysfunction Reversibility in ICU Patients,R2D2,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02524301,,,2016,Evaluation of Brain Opioid Receptor Activity in Anorexia Nervosa : a PET [11C]Diprenorphine Study,,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02524223,,,2016,Prevalence of HPV Transmission During Medically Assisted Procreation Procedures,AMPAMAVIR,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02549274,,,2016,Effectiveness of Active Home Exercises for Patients With Chronic Neck Pain: a Prospective Comparative Randomized Clinical Trial,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02544516,,,2016,"Study on the Links Between Perception and Action in Schizophrenia, ""Upside Down, Give me the Handle""",,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02668224,,,2016,"Chronic Effects of Tendon Vibrations on the Neuromechanical Muscular Properties : Pilot Study, Interventional, Prospective, Longitudinal.",NEUROVIB,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02526927,,,2017,Monocentric Study Evaluating Bone Microarchitecture by High Resolution Quantitative Computerized Tomography (HR-pQCT) in Young Adults and Adolescents Who Developed Anorexia Nervosa (AN) in Peri or Prepubertal Period.,AMOS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02595112,,,2017,Study of Staphylococcus Aureus Colonization of the Posterior Nasal Cavity in Patients Undergoing Otorhinolaryngologic Surgery. A Monocentric Study,SREENSTAPH2,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02260414,2014-000946-31,,2017,"Effects of Injection Tinzaparin Prophylactic Dose (4,500 IU Anti-Xa) on Thrombin Generation in Patients With Multiple Myeloma, Lymphoma Patients and Patients Hospitalized for an Acute Medical Condition.",METRO B,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02502474,,,2017,Study of the Colonic Carriage of Staphylococcus Aureus in a Prospective Cohort of Patients Undergoing Endoscopic Screening for Digestive Cancer in the University Hospital of Saint-Etienne.,ColoStaph,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02562495,,,2017,Interest of the Ultrasound to Evaluate the Quadriceps Muscle Wasting in Critical Ill Patients.,ECHOSCAN,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02595125,,,2017,"Comparative Study, Prospective, Randomized , Assessing the Reduction of Pain Felt During Installation Intra- Uterine Device by Direct Technique. A Monocentric Study",DIRECTE,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02463890,,,2017,Effect of Exercise Training on Obstructive Sleep Apnea Syndrome Severity,EXESAS,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02960932,,,2017,Reproducibility Inter-session of the Measurement Elastography of the Passive Stiffness of Medial Beams of Gastrocnemius Muscle of the Hemiplegic Cerebral Child.,ELASTOREPRO,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02895438,,,2017,Does Non Coeliac Gluten Sensitivity (NCGS) Exist in Children? A Double-Blind Randomized Placebo-Controlled Trial,,DIETARY_SUPPLEMENT
⬛,4,4 : pas de résultats postés ni publiés,NCT02112695,2013-004733-32,,2017,Opioid System Cerebral Activity in Endurance Sportswomen - Addiction or Denutrition ? [11C]Diprenorphine PET Study,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02531061,,,2017,Impact of the Persistence of Inflammation at Doppler Ultrasound Level on the Structural Evolution of Erosion in Rheumatoid Arthritis Treated With Biotherapy,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03324048,,,2018,A Single Mindfulness Meditation Session in Preoperative Anxiety : Effects on the Autonomous Nervous System,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02386969,,,2018,Long-term Efficacy of Repetitive Transcranial Magnetic Stimulation on the Primary Motor Cortex (M1) in Central Neuropathic Pain,,DEVICE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT03714269,,,2018,Acute Effects of a Passive Stretching Session on the Mechanical Properties of Medial Gastrocnemius Muscle in Children With Cerebral Palsy,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02559999,,,2018,Objective Markers of Pain Perception in Humans: a Study in Healthy Subjects,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02475486,,,2018,Role of the Sympathetic Nervous System (ANS) Dysregulation in the Persistence of Fatigue in Rheumatoid Arthritis Patients Treated With Anti-TNF (Tumor Necrosis Factor) - a Monocentric Cross-sectional Study,ANSRA,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03690804,,,2018,Assessment of Autonomic Co-regulation Between Newborn and Parent During Kangaroo Care Sessions in Neonatal Intensive Care Units,Co-PAP,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03079232,,,2018,In Vivo Imaging Innovation : Optical Coherence Microscopy in Dermato-oncology,GALAXY,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03249857,,,2018,Study of Sensorimotor Compatibility Effects in Bipolar Affective Disorder.,,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT03190486,,,2018,Perception of Baby's Painful Cry: Investigation in fMRI to Neuronal Activity Related to Empathy in Adults,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02667678,2015-001455-68,,2018,5 Years Follow-up Evaluation of Deterioration Kidney Biomarkers of HIV Patients : HIVOL 2 Study.,HIVOL2,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02920723,,,2018,Follow-up of the Patients Included in the EXESAS Study : Analysis of the Profit of the Physical Activity for the Control Group and of the Preservation of a Regular Physical Activity for the Group Initially Trained,FOLLOW_EXESAS,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT03307434,,,2018,PREVATHLE: To Evaluate the Effectiveness of an Injury Prevention Program in Athletics,PREVATHLE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03145454,,,2018,Objective Markers of Pain Perception in Pediatric Emergency,TAMALOU,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02596984,2014-000789-22,,2018,Evaluation of the Pharmacokinetics of Caspofungin in ICU Patients,CaspoKin,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02506504,,,2019,Prevention of Post-exercise Muscle Fatigue Using a Non Invasive Ventilation and Effect on Exercise Training in Severe Patients With COPD. QUADRIVEND Study,QUADRIVEND,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT04025138,,,2019,Fatigability Compared Men and Women Induced According to the Distance Traveled on an Ultra-marathon in the Mountains,UTMB_2019,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02834260,2016-001168-12,,2019,"Immunosuppression During Penetrating Keratoplasty, Using a Subconjunctival Implant Releasing Dexamethasone: Tolerance and Safety Pilot Study",IDEXACOR,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02668237,,,2019,Impact on Anti-infectious Treatments of the Early Molecular Detection Technique Coupled With Urinary Test of Infectious Agents Responsible of Community-acquired Pneumonia of Children at Pediatric Emergencies,OptiPAC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03549546,,,2019,Expression of the Inhibitory Receptors on Lymphocytes T Cells After Lung Cancer Surgery.,POIR,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02655172,,,2019,"Study on the Links Between Action and Perception in Schizophrenia, "" Have a Good Grasp of the World """,GRASP,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03586505,,,2019,Tolerance to Light for Patients Suffering From Keratitis,EBLOUI,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03526211,,,2019,Study of Feasibility and Safety of Functional Electrical Stimulation (FES) Cycling in Intensive Care Unit Patients,FES Cycling,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02522806,,,2019,Endometrial Local Injury Before First IVF : Evaluation of Pregnancy Rate,BEONE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT03445871,2017-004348-39,,2020,Association Between Methotrexate Erythrocyte Polyglutamate Concentration and Clinical Response in Rheumatoid Arthritis Patients Treated With Subcutaneous Injectable Methotrexate,POLYGLU,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT03126045,,,2020,SPPLAASH Study : a Randomized Study Aiming at Evaluating the Incidence of Post Lumbar Puncture Headache (PLPH) With the Use of Atraumatic Needles in Hematology,SPPLAASH,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03643328,,,2020,Ex Vivo Evaluation of Immunity Activation Face to Staphylococcus Aureus Antigens and Adjuvants of a Vaccine Candidate in Cells From Haemodialysis Patients,ANTISTAPH,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02591030,2015-002282-35,,2020,"Randomised Phase II/III Study, Assessing the Safety and Efficacy of Modified Folfirinox Versus Gemcis in Locally Advanced, Unresectable and/or Metastatic Bile Duct Tumours",AMEBICA,DRUG
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02929004,,,2020,Chronic Effects of Local Vibration on Neuromuscular Reconditioning After Anterior Cruciate Ligament Reconstruction,VIB_LCA,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02386774,,,2020,"Innovative Imaging of the Conjunctiva, Cornea, and Ocular Adnexa : Study of a Handheld in Vivo Confocal Microscope and of a Fluorescent in Vivo Confocal Microscope",INNOV-EYE,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04093037,,,2020,"Analysis of the Diagnostic Performance of LacryDiag, a New ""All-in-one"" Non-contact Analyzer of the Ocular Surface in the Dry Eye. Study LACRYMOSA",LACRYMOSA,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT03172390,,,2020,In Vivo Evaluation of Growth and Risk of Rupture of Dilated Ascending Aorta Using 4D Cardiac Magnetic Resonance,,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03342339,,,2020,Influence of Emotions on Decision-making in Parkinson's Disease,,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02672566,2016-000424-25,,2020,Low-molecular-weight Heparin in Constituted Vascular Intrauterine Growth Restriction. Randomized Multicenter Trial,GROWTH,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02675179,,,2021,EOS® Versus Spiral CT Technique for Achieving a Pelvimetry in Suites of Obstructed Labor: Comparative Single-center Prospective Study - PELVIC-EOS.,PELVI-EOS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03317613,2017-002476-11,,2021,Clinical Trial Assessing the Efficacy of Capsaicin Patch (Qutenza®) in Cancer Patients With Neuropathic Pain,CAPSONCO,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02668250,,,2021,"The OPTI-AGED Study : Influence of a Multi-parametric Optimization Strategy for General Anesthesia on Postoperative Morbidity and Mortality in Elderly Patients. A Randomized, Multicentre, Prospective Controlled Study",OPTI-AGED,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02494648,,,2021,Effects of Inspiratory Muscles Strengthening Among Coronary Patients on the Sleep Apnea Obstructive Syndrome (SAOS),RICAOS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02657304,,,2021,Effect of Early Education and Information of Sleep Apnea on the Observance of CPAP Treatment,CoachSAS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03182166,2016-004245-85,,2021,Pharmacokinetic and Pharmacodynamic Study of Golimumab in Ulcerative Colitis (UC) Patients With Loss of Response (LOR) Followed by Dose Optimization,GOLILOR,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT02853045,2014-001404-22,,2021,Comparison of Blood Pressure Control Achieved in Antihypertensive or Generic Drugs in Moderate to Severe Hypertensive Patients,PRINGEN,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02665845,2015-002671-21,,2021,Combination Corticosteroids+5-aminosalicylic Acids Compared to Corticosteroids Alone in the Treatment of Moderate-severe Active Ulcerative Colitis: A Protocol of a Multi-center Prospective Randomized Investigator Blinded Trial.,COMBOMESA,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04511858,,,2021,Difference in Central Fatigue During Two Ultra-endurance Practices: Running vs. Cycling,FAT-CENTR,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04859023,,,2021,Comparison of Strategies Based on RT-PCR or Antigenic Test for the Screening of SARS-CoV-2 Infection in General Population Using Self-samples (COVID-19).,AutoCoV,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT03866785,,,2021,Physical Activity Experiment on Male Prostate Cancer Patients : Feasibility Multicenter Study of an Innovative Follow-up by Peers,ACTI_PAIR,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03731247,,,2021,In Vivo Imaging Innovation : Optical Coherence Microscopy in Dermato-oncology,OCTAV,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02666339,,,2021,"Mélisses Garden: Effect of the Mediation by Care-garden on Anxious State in Adult Patients Hospitalized in Psychiatry (Prospective, Monocentric, Controlled, Randomized, Open in Two Parallel Groups Study)",JDM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03736733,,,2021,"Relevance of an Adapted and Supervised Physical Activity Program in Fibromyalgia Patients. The FIMOUV 1 Study. Interventional, Controlled, Randomized, Open Study of an Original Outpatient Management.",FIMOUV 1,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01841242,2012-000803-33,,2021,Comparison of Alcoholic Chlorhexidine 2% Versus Alcoholic Povidone Iodine for Infections Prevention With Cardiac Resynchronization Therapy Device Implantation,CHLOVIS,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04102410,,,2022,Assessing Force-velocity Profile: an Innovative Approach to Optimize Cardiac Rehabilitation in Coronary Patients,CITIUS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04857710,,,2022,Chronic Effects of Wide-pulse Neuromuscular Electrostimulation on Neuromuscular and Functional Properties in Healthy Subjects,ELECTRO-WP,DEVICE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03240341,,,2022,Influence of PARAmedical Interventions on Patient ACTivation in the Cancer Care Pathway,PARACT,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02359513,2015-000365-31,,2022,"Evaluation of the Efficacy of Serotoninergic Antidepressants in Bulimia Nervosa, According to Brain Serotonin Profile Determined by Positron Emission Tomography With [18F] MPPF - a Multicenter Study",,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03801122,2018-004756-38,,2022,Study of Thromboelastography During Tranexamic Acid Treatment in Preventing Bleeding in Patients With Haematological Malignancies Presenting Severe Thrombocytopenia (TTRAP-bleeding),TTRAP-Bleeding,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04767776,2019-004425-25,,2022,Non Inferiority Study of a Reduced Dose of Activated Charcoal on Rivaroxaban Pharmacokinetics.,RICHAR2,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04117308,,,2022,Analysis of the Use of the Fetal Movement Counting for Prolonged Pregnancy: Prospective Randomized Study.,COMPTAMAF,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT04034719,,,2022,Benefit of Scarf Support on Skin-to-skin Time and Portage in Neonatology and at Home(PAPSE),PAPSE,OTHER
