statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01910038,,,2016,Evaluation of Tocilizumab as an add-on Therapy to Corticoids in Giant Cell Arteritis: Proof of Concept Study.,HORTOCI,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02806882,,,2016,Open and Exploratory Trial to Investigate the Pharmacokinetic of Ceftaroline in Patients With CSF Device,Ceftaroline,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01618981,,,2016,LEft Atrial Pacing in Diastolic Heart Failure,LEAD,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02443818,,,2016,Non-randomised Open Label Pilot Study of Sirolimus Therapy for Segmental Overgrowth Due to PIK3CA- Related Overgrowth,PROMISE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01904929,,,2016,Evaluation of the Psychometric Properties of the 400m-walk-test at a Self-selected Speed (400m WT) for Stable Coronary Patients,TML 400 m,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2014-005320-10,,2016,Non-randomised Open Label Pilot Study of Sirolimus Therapy for Segmental Overgrowth Due to PIK3CA- Related Overgrowth,PROMISE,
⬛,4,4: pas de résultats postés ni publiés,NCT01610258,,,2016,Contribution of the Study of Maternal Plasmatic Regulator T Cells and Th17 for the Diagnosis of Acute Chorioanmionitis Among Women Hospitalized for Premature Rupture of Fetal Membranes (PPROM) Between 24 and 34 Gestation Weeks,ICAR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03227887,,,2016,Evaluation of the Link Between the Characteristics of Oral Physiology and Formation of the Food Bolus During the Consumption of Cereal Products in Elderly People Via a Modelling Approach.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02856009,,,2016,Impact of Nutritional Status and Frailty on the Prognosis of Patients Over 75 Years Old Who Suffered a Stroke,INFRA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01762683,,,2016,Study of Role of Mononuclear Cells of Maternal Peripheric Blood in Human Myometrial Primar Cell Lines Differentiation Toward a Contratyl Phenotype: Influence of Preconceptional Obesity,ObeDi,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02028949,,,2016,LIDA-B: Treatment of Cirrhosis-related Hepatocellular Carcinoma With the Intrahepatic Arterial Injection of an Emulsion of Lipiodol and Idarubicin (Zavedos®): Phase I Study,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02851602,,,2016,Phospholipid and Sphingolipid Composition of High-density Lipoproteins (HDL) in Obese Non-diabetic Patients With Metabolic Syndrome,SPHINGO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02862899,,,2016,Use of a Heating Cable to Obtain Hyperthermia During Intraperitoneal Chemotherapy,CHIPOFIL,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02851394,,,2016,"Evaluation Of The Efficacy Of A Bolus Infiltration Of The Anaesthetic Tramadol Associated With Continuous Local Anaesthesia Administered Via A Wound Catheter Following Heart Surgery Via Sternotomy At Dijon Chu Single-Centre, Double-Blind, Randomized, Controlled Clinical Trial",ATLAS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02656654,,,2017,Pilot Study to Evaluate the Efficacy of and the Tolerance to a Body Bandage to Maintain Fluid Balance in Patients With Severe Sepsis or in Septic Shock in an ICU,COCOON,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03201328,,,2017,"Prospective, Single Centre Cohort Study on the Impact of Binaural Audition on Postural Performance and Orientation in Healthy Subjects and Patients With Cochlear Implants.",AUDIPIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02851433,,,2017,Evaluate the Protective Effect of Conditioning With Sevoflurane Versus Propofol on the Myocardium in Scheduled Aortic Valve Replacement Surgery,SUPRA,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01907581,,,2017,"Impact of Socio-economic Vulnerability on Initial Severity and Prognosis in Patients Admitted to an ICU. Prospective, Multi-centre Cohort Study",IVOIRE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02851524,,,2017,Proof of Concept Study Concerning Vestibular Stimulation Using a New Method of Dynamic Posturography.,POSTURODYN,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02730832,,,2017,Validation of Scale to Evaluate the Perception of Oral Health in Patients With Schizophrenia,QUALITY,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03215420,,,2018,Diagnostic Agreement of Electrophysiological Audiovestibular Examinations With Magnetic Resonance Imaging (MRI) of the Inner Ear in Revealing Endolymphatic Hydrops (EH) in Patients With Certain or Probable Meniere's Disease (MD),MRI Meniere,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT01798173,,,2018,"CIRCE: Environmental, Metabolic and Nutritional Factors of Hepatocellular Carcinoma in Cirrhotic Patients",CIRCE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02826083,,,2018,"Randomized, Double-blind Study to Evaluate the Effects of XXS on Oxidative Stress in Patients With Mild or Moderate Hyperlipidemia and on Lipoprotein Kinetics",XXS SYMPA,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT02171897,,,2018,Comparison of Functional Recovery After Pertrochanter Fracture Treated With Either Total Hip Replacement or Centromedullary Nailing,PAVO,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02862860,,,2018,Influence of Glycaemic Variability on Oxidative Stress and High-density Lipoprotein (HDL) Function in Type-1 Diabetes,Holter Gly,BIOLOGICAL
🟥,3,3: résultats postés ou publiés après les 36 mois,,2012-002817-20,,2018,Etude préliminaire visant à étudier l’effet de la rTMS et des antidépresseurs ISRS sur l’expression leucocytaire des gènes C-FOS et DUSP1 des patients traités pour un état dépressif,TMSFOS,
⬛,4,4: pas de résultats postés ni publiés,NCT03215446,,,2018,Evaluation of Total (Pre and Post) Conditioning on Rhabdomyolysis of Sedation With Sevoflurane Versus Propofol in Vascular Surgery With Clamping,PHAR,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03864016,,,2019,"Ability of Pupillometry to Reduce Sufentanil Consumption in Planned Cardiac Surgery: Randomized, Controlled, Single-center Clinical Superiority Trial",PUCCAR,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02824107,,,2019,INEqualities in Health Psychosocial Determinants of Neuro and Cardio-V@scuLar Disease: Identification of Novel Levers for Secondary Prevention,INEV@L,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03830580,,,2019,Benefit of Singing in the Care of Premature Children Undergoing Screening for Retinopathy of Prematurity in the Neonatology and Neonatal Resuscitation Unit of the Dijon University Hospital,Voix Chantée,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03491423,,,2019,"Short and Fast Step Test: Feasibility, Validity and Tolerance of a Functional Evaluation Test of Lactic Anaerobic Capacities in Patients With Coronary Artery Disease",CORANAE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02851420,,,2019,Interest of Spectroscopy in the Diagnosis of Cancerous and Precancerous Lesions of the Upper Airways (UA): Pilot Study,SpectrORL1,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02156245,,,2019,"Evaluation of the Effects of Eccentric Training on a Cycle Ergometer, Versus Conventional Concentric Training",ENERGETIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03317093,,,2019,Open and Exploratory Trial to Investigate the Pharmacokinetic of Ceftobiprole Medocaril in Patients With CSF Device,BASILE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02859506,,,2019,Eating Behaviour and Gustatory Sensitivity Before and After Liver Transplant in Cirrhotic Patients,GREFFE,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02857192,,,2019,Study of Phenotypic and Functional Characteristics of Regulatory T Lymphocytes in Giant Cell Arteritis (Horton's Disease),ACG et TREG,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2016-003917-83,,2019,Open and exploratory trial to investigate the pharmacokinetic of ceftobiprole medocaril  in patients with CSF device,,
⬛,4,4: pas de résultats postés ni publiés,NCT01904799,,,2019,,Casper,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01766596,,,2019,Study the Signs of Ocular Degeneration in a Population Cohort (Dijon 3C Montrachet Cohort): Seek Correlations Between Signs of Neurological and Vascular Degeneration and Signs of Ocular Aging,3C,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02859753,,,2020,Prospective Randomized Controlled Study Comparing Response and Recurrence Rates Following Percutaneous Microwave Coagulation Therapy (MCT) Versus Percutaneous Radiofrequency Ablation (RFA) in Patients With Chronic Liver Disease and Hepatocellular Carcinoma,Thermoablation,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02856074,,,2020,Prognosis After Revascularization Therapy in the Dijon Ischemic Stroke Evaluation Study,PARADISE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04888143,,,2020,Optimization of Cochlear Implant Fitting in Patients With Functional Contralateral Hearing Using an Evolutionary Algorithm.,Algo Fréq,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02402855,,,2020,"Impact of Conditional Financial Support on Pregnancy Outcomes in Pregnant Women With Low Incomes: Pragmatic Randomized Cluster Trial, With Parallel Arms",,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03951519,,,2020,Effect of Oral Water on the Quality of Volume Expansion in Resuscitation Patients: Pilot Study (The Water Study),WATER,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02505126,,,2021,A Randomized Double-blind Clinical Trial on the Efficacy of Transcranial Direct Current Stimulation (tDCS) in Reducing Alcohol Consumption in Non-abstinent Patients With Alcohol Use Disorder,REDSTIM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03269058,,,2021,Effects of Dapagliflozin on Lipoprotein Kinetics in Patients With Type 2 Diabetes,Cinétique DAPA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03280875,,,2021,"Personalisation of Exercise by Muscle Modulation, Step 1: Construction and Validation of an Algorithm for Personalisation for Pedalling Exercises",EXOMODE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04860414,,,2021,"Prospective Monocentric Study of Taste in Patients With Minor or Major Cognitive Disorders Such as Alzheimer's, Through the Analysis of Gustatory Evoked Potentials",MAPEG,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03288727,,,2021,Incidental Findings Produced by Diagnostic HTS: From the Needs of Patients to Organisational Considerations,FIND,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03097276,,,2021,Management of Patients With High C-reactive Protein After Scheduled Resection of Colorectal Cancer: Pilot Study,GESPACE,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT04820959,,,2022,Validation of New Therapeutic Targets to Prevent Collagen Accumulation During Cardiac Fibrosis: Procollagen C-proteinase Enhancers,CARDIACTIV,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02816099,,,2022,Study of the Influence of Glycaemic Balance on the Ability of Apolipoprotein C1 to Inhibit Cholesterol Ester Transfer Protein (CETP) in Type-1 Diabetes Patients,ApoC1,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03334526,,,2022,Corticospinal and Neuromuscular Plasticity Induced by Real and Imaginary Contractions.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04591743,,,2022,"Effectiveness of Transcranial Magnetic Stimulation (TMS) in Smoking Cessation, Combining Withdrawal Stimulation Followed by Maintenance Stimulation to Prevent Relapse: Single-center, Randomized, Controlled, Blinded Pilot Study",TabacStim2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03818269,,,2022,Study of Subcutaneous Interstitial Pressure During Sepsis,PISEP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02085772,,,2023,Is Impaired Activation and Migration of Circulating Leukocytes Associated With Overdue Birth in Obese Women?,LOST,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT05032521,,,2023,Treatment of Hyperlactatemia in Acute Circulatory Failure Based on Analysis of CO2: a Prospective Randomized Superiority Study (The LACTEL Study),LACTEL,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT05739448,,,2023,Impact of an Intervention Combining Fortified Meals and Physical Activity in the Prevention of Undernutrition in Seniors : a Randomized Controlled Trial,FORTIPHY,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04886180,,,2023,Evaluation of Oxiris Membrane as a Treatment for Ischemia-reperfusion Syndrome in Cardiogenic Shock Treated With Extracorporeal Life Support (ECMO/ECLS): A Randomized Pilot Study ECMORIX,ECMORIX,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03498001,,,2023,Effects of GLP-1 Agonists on CArdiac Steatosis Evaluated by Magnetic Resonance Imaging,LICAS-MR,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03773198,,,2023,Effectiveness of Energy Resonance by Skin Stimulation in the Management of Anxious Patients Who Require Scheduled Orthopaedic Surgery,ERESCAO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03711448,,,2024,Ustekinumab for the Treatment of Relapse of Refractory Giant Cell Arteritis,ULTRA,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04886453,,,2024,"Evaluation of Non-opioid Balanced General Anesthesia in Cardiac Surgery With Extracorporeal Circulation: a Randomized, Controlled, Multicenter Superiority Trial",OFACAR,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03480191,,,2024,Adjunction of Daptomycin for the Treatment of Pneumococcal Meningitis: AddaMAP Study,AddaMAP,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04312178,,,2024,"Combined Incentive Actions, Focusing on Primary Care, to Improve Cervical Cancer Screening in Women Residing in Socio-economically Disadvantaged and Untracked Geographical Areas: a Hybrid Efficacy and Implementation Trial",RESISTE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02557451,,,,Subretinal Haematoma in AMD: Randomized Controlled Study of 2 Therapeutic Approaches in the Antiangiogenic Era,STAR,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02814747,,,,Preferences and Representations Concerning High-throughput Sequencing Technologies in Medical Genetics. The Case of Development Anomalies.,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01358747,2010-022844-19,,,Randomized Phase III Study of a Treatment Driven by Early PET Response Compared to a Treatment Not Monitored by Early PET in Patients With Ann Arbor Stage III-IV or High Risk IIB Hodgkin Lymphoma,AHL 2011,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01950754,,,,Study of the Effect of a Cognitive Task on Static Balance in Depressive Elderly Subjects According to the Double Task Principle,DOUBLE TACHE,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT01884883,,,,Evaluation of a Distraction-rotation Knee Unloader Brace in Patients With Medial Knee Osteoarthritis.,ORFEVRE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02855970,,,,Development and Validation of a French Quality Of Life Scale Specific to Patients Who Have Suffered a Stroke,QUALI STROKE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02080793,,,,STUDY OF PREFERENCES IN MEN FACED WITH THE DIFFERENT TREATMENT OPTIONS FOR LOCALIZED PROSTRATE CANCER WITH A GOOD OR INTERMEDIATE PROGNOSIS,CALIPSO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02046707,,,,Evaluation of the Effects of Eccentric Muscle Training Versus Conventional Concentric Training in Chronic Heart Failure,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02055664,,,,"THE TAP BLOCK TECHNIQUE VIA THE ANTERIOR APPROACH IN ELECTIVE SURGERY OF THE SPINE: Prospective, Randomised, Double Blind Trial, Comparing TAP BLOCK With Continuous Infiltration of Ropivacaine Versus Placebo",TAPBloc Rachis,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02042508,,,,Evaluation of a Hybrid Prototype Strategy (Electrostimulation of Lower Limb Muscles Associated With Voluntary Strengthening of the Upper Limbs) in Reconditioning to Effort in Patients With Chronic Paraplegia.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02860299,,,,Evaluation of Systemic Leakage When a Heparin or Citrate Lock is Injected and Biological and Clinical Repercussions: Ancillary Study of the VERROU-REA Randomized Controlled Trial,VERROU HEMOST,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02866474,,,,Efficacy of the Implementation of a Food and Nutritional Support Strategy Adapted to Dependent Elderly Subjects: Controlled Trial.,RENES+,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT02765685,,,,Randomized Controlled Trial in Internal Compartment Knee Osteoarthritis: ODRA Made-to-measure Hinged Knee Brace Versus Usual Care.,ERGONOMIE,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01950975,,,,Screening for Chromosomal Microarrangements by CGH-array in Developmental Anomalies of the Skin Suggestive of Mosaicism. National Multicentre Descriptive Study.,MOSAÏQUE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02870010,,,,Chemoembolization of Non-resectable Non-metastatic Hepatocellular Carcinoma Using Embolization Microspheres (DC Bead™) Loaded With Idarubicin (Zavedos®): Phase 1 Study,IDASPHERE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02862886,,,,Study of the Effect of Beta-3 Adrenergic Receptor Agonists on Oxidative Stress and Signalling Pathways Implicated in Remodelling of the Uteroplacental Space: Experimental in Vitro Approach on Myometrial Tissue Explants,STRESSOX,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02820662,,,,Study of the Implication of Omega-3 Polyunsaturated Fatty Acids in Retinopathy of Prematurity in Newborns,OMEGAROP,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02856191,,,,Prospective Study on the Frequency of de Novo Atrial Fibrillation in Septic Shock in Medical Intensive Care,FACS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02860260,,,,Kinetics of Plasma and Serum Levels of Brain-Derived Neurotrophic Factor (BDNF) in Patients With Ischemic Stroke: Effect of Intravenous Fibrinolysis With Rt-PA,BDNF,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02812810,,,,"Evaluation of the Efficacy of Low-frequency rTMS on Craving in Smoking Dependence: Single-centre Randomized, Controlled Blinded Pilot Study",rTMS TABAC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01903694,,,,,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01950962,,,,ROLE OF PHOSPHOLIPID TRANSFER PROTEINS (PLTP) ON ENDOTOXEMIA CAUSED BY BUCCAL INFLAMMATION,TOXIB,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02851680,,,,Prospective Study on the Interest of ß 1-3 D Glucan Assays in Screening for the Onset of Invasive Aspergillosis in Neutropenic Patients With Acute Leukaemia.,BETA GLUCAN,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2021-000066-16,,,"ÉVALUATION D’UNE ANESTHÉSIE GÉNÉRALE BALANCÉE NON OPIOÏDE EN CHIRURGIE CARDIAQUE AVEC CIRCULATION EXTRA-CORPORELLE : ESSAI CLINIQUE RANDOMISÉ, CONTRÔLE, MULTICENTRIQUE DE SUPÉRIORITÉ",OFACAR,
