statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT01331876,,,2012,Evaluation and Comparison of Cerebral Activities Modifications Associated With Two Different Cognitive and Behavioral Therapies for Obsessive Compulsive Disorder Patients,TOC TOC,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT00820820,,,2012,Immunotherapy of Atopic Dermatitis in Adult Patients by Anti-measles Vaccination IDA (Immunothérapie de la Dermatite Atopique)Protocol,IDA-Adult,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01531036,,,2012,Imagerie 3D d'élasticité du Sein Par échographie Ultrarapide au Cours d'un Traitement Par chimiothérapie néoadjuvante.,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01359774,,,2012,31Phosphorus-Magnetic Resonance Spectroscopy and Huntington Disease,PRO-MH,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01552044,,,2013,Evaluation de la Spironolactone Dans le Traitement Des choriorétinites séreuses Centrales Non résolutives à Trois Mois,,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01555450,,,2013,The Patient Navigator to Reduce Social Inequalities. A French Interventional Trial in Public Health,PRADO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01493934,,,2013,"Development of a Fast Measurement Technique of Insulin Resistance in Human, With 123-6-deoxy-6 Iodo-D-glucose, a New Tracer of Glucose Transport",GLUCIMAG,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01882062,,,2013,,TRIHEP2,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01579435,,,2013,Thérapeutique expérimentale du Tremblement Essentiel Par la Stimulation Trans-crânienne Par Courant Direct (tDCS) du Cortex cérébelleux et du Cortex Moteur. Etude Exploratoire.,ELECTRE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01094899,,,2014,Study of Abnormal Structure and Bone Density at the Feet of Diabetic Patients,,RADIATION
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01432821,,,2014,"Dopaminergic Reactivity In Idiopathic Generalized Epilepsy: A ""Proof Of Concept"" Clinical, Pharmacological And Neurophysiological Study",BYE BYE DOPA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02113943,,,2014,"Etude Comparative Monocentrique, randomisée, en Cross-over, en Double Aveugle, Contre Placebo, de l'Action du Citalopram Sur Les paramètres Cognitifs de la Motivation",MBBCitalopram,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01495897,,,2014,"Adaptation Sensorimotrice, Cervelet et Mouvements Anormaux: Projet d'étude Oculomotrice",MOUVADOC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02078076,,,2015,IRM Cardiaque en Respiration Libre Pour Des Patients Atteints de Dystrophinopathie sévère,,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01089387,,,2015,Intracavernous Bone Marrow Stem-cell Injection for Post Prostatectomy Erectile Dysfunction,INSTIN,BIOLOGICAL
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01490489,,,2015,EG-VEGF (Endocrine Gland-derived Vascular Endothelial Growth Factor) in Normal and Pathological Pregnancies: Potential Marker of Pre-eclampsia and / or Intrauterine Growth Restriction,EGEVE,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01688453,,,2015,Reduction of Inequalities in Overweight and Obesity Management Care Access Among High School Adolescents,PRALIMAP-INES,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03109067,,,2015,"Influence of TaqIB (rs708272) Polymorphism in Cholesteryl Ester Transfer Protein (CETP) Gene on Functionality of HDL Particles, in the Pathway of Reverse Transport of Fasting and Post-prandial Cholesterol.",HDL-PP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02976298,,,2015,Rôle du Cervelet et de l'Aire Motrice supplémentaire Dans le contrôle Postural au Cours de la Marche Chez l'Homme,CERESMARCHE,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01696708,,,2015,"Study of the Brain Energy Profile Evolution, Using 31Phosphorus-Nuclear Magnetic Resonance Spectroscopy, at Different Stages of Huntington Disease",PRO-MH2,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02014727,,,2015,"Safety and Immunogenicity of Recombinant Pichia Pastoris AMA1-DiCo Candidate Malaria Vaccine With GLA-SE and Alhydrogel ® as Adjuvant in Healthy Malaria Non-Exposed European and Malaria Exposed African Adults:a Staggered Phase Ia/Ib, Randomised, Double-blind, Multi-Centre Trial",AMA1-DiCo,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01508494,,,2016,Evaluation de l'efficacité de la Galantamine Versus Placebo associée à Une Revalidation Neuropsychologique Chez Des Patients présentant un Trouble Cognitif après un Premier Infarctus cérébral : étude en Neuroimagerie Fonctionnelle,COGICRehab,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02126384,,,2016,"Analysis of the Response of Healthy Adults to a 23-valent Pneumococcal Polysaccharide Vaccine to Identify the B Cell Subsets Responsible for the Production of IgM, IgG2 and IgA Anti-pneumococcal Capsular Polysaccharides",PNEUMOVACB,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02073630,,,2016,Contribution du Cervelet Dans l'Adaptation Sensori-motrice Via Les Oscillations Gamma : le Cas de la Dystonie,GAMMA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02073604,,,2016,Rôle de la SMA Dans la préparation Des Mouvements Uni et Bi-manuels: le Paradigme Des Mouvements en Miroir,MOMIC2,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02267304,,,2016,"Etude Comparative Monocentrique, randomisée, en Cross Over, en Double Aveugle, Contre Placebo, de l'Action de la Morphine et de la Naloxone Dans un modèle Cognitif de Gestion Des Efforts Physiques",MBBAnalgesic,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01569399,,,2016,Evaluation de l'efficacité thérapeutique de la Stimulation magnétique transcrânienne répétée Sur le Traitement du Craving à l'Alcool et la prévention de la Rechute Alcoolique à 6 Mois Chez Les Sujets dépendants et Des Facteurs génétiques déterminant la réponse thérapeutique,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02082171,,,2016,Multidomain Intervention to Prevent Disability in Elders,MINDED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01842477,,,2016,Evaluation of Efficacy and Safety of Autologous MSCs Combined to Biomaterials to Enhance Bone Healing in Patients With Delayed Consolidation After Long Bone Fracture Requiring Graft Apposition or Alternative Orthobiologics,OrthoCT1,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02101398,,,2016,Etude de l'Effet de Stimulations transcrâniennes en Courant Continu (tDCS) Sur Les Performances en dénomination Chez le Sujet Aphasique à Moins d'un an de Son Accident Vasculaire cérébral : Comparaison de 5 Configurations de Stimulation,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02172677,,,2016,ETUDE D'IMAGERIE PAR RESONANCE MAGNETIQUE FONCTIONNELLE CHEZ LE SUJET SAIN DES RELATIONS ENTRE MEMOIRE COLLECTIVE ET INDIVIDUELLE,MULTIBRAIN_1,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02428816,,,2016,Evaluation and Validation of a Multimodal MRI Neuroimaging Method: Application to Differential Diagnosis and Disease Progression in Parkinsonian Syndromes,MultiPAMS,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02542800,,,2017,ETUDE D'IMAGERIE PAR RESONANCE MAGNETIQUE FONCTIONNELLE CHEZ LE SUJET SAIN DES RELATIONS ENTRE MEMOIRE COLLECTIVE ET INDIVIDUELLE,MULTIBRAIN_2,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT00445575,,,2017,Effect of Risedronate on Bone Morbidity in Fibrous Dysplasia of Bone,PROFIDYS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02978924,,,2017,Trans-spinal Direct Current Stimulation in Primary Orthostatic Tremor,STOP,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02408354,,,2017,"""Etude Pilote, Comparative, Monocentrique, randomisée, en Cross Over, en Double Aveugle, Contre Placebo, Testant l'efficacité de l'Huile triheptanoïne Dans Les Hémiplégies Alternantes de l'Enfant"" HEMIHEP",HEMIHEP,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02469350,,,2017,Feasibility and Acceptability Study of Serious Game Rehabilitation Program in Parkinson's Disease Patients With Resistant Gait and Balance Disorders,PARKGAME,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02650427,,,2018,A Pilot Study to Evaluate the Safety of a 3 Weeks Sitagliptin Treatment in HCC Patients Undergoing Liver Resection,HCC-DPPIV,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02314208,,,2018,Therapeutic Metabolic Intervention in Patients With Spastic Paraplegia SPG5,SPA-M,DIETARY_SUPPLEMENT
🟥,3,3: résultats postés ou publiés après les 36 mois,,2013-002996-16,,2018,"ANRS SHS155 STIMAGO: Pilote study to evaluate the benefits and the risks of methylphenidate for the treatment of cocain dependence. 
 
 
 
 ANRS SHS155 STIMAGO : Etude pilote pour l’évaluation des bénéfices et des risques du méthylphénidate pour la prise en charge de la dépendance à la cocaïne.","ANRS SHS155 STIMAGO 
 
 
 ANRS SHS155 STIMAGO",
⬛,4,4: pas de résultats postés ni publiés,NCT02051413,,,2018,Beta-arrestins and Response to Venlafaxine in Major Depressive Disorder,DEPARRESTCLIN,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03446430,,,2018,Validation of Laser Doppler Vibrometer (LDV) for Measurement of Arterial Stiffness in Hypertensive Patients,CARDIS-PWV,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02481453,,,2018,"Étude de l'Effet de la Rapamycine Sur la Force Musculaire et la réponse Immunitaire au Cours de la Myosite à Inclusions: étude RAPAMI""",RAPAMI,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03005652,,,2018,A Multicenter Randomized Superiority Study To Compare The Effects Of An 8-Weeks Mindfulness-based Intervention Versus Health Education Programme On Mental Health And Wellbeing In Individuals With Subjective Cognitive Decline,SCD-WELL,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02960698,,,2018,"Identifying the Neural Correlates of Cognitive Impulsivity in Patients With Tourette Syndrome. ""COGIT"".",COGIT,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02052271,,,2018,Thérapeutique expérimentale du Tremblement Essentiel Par la Stimulation Transcranienne Par Courant Direct (tDCS) du Cortex Cerebelleux,ELECTRE2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02656407,,,2018,Doppler Ultrasonore Ultrasensible Peropératoire du Cerveau - Vers Une Aide Temps Reel à la Cartographie Corticale Fonctionnelle,FUSIMAGINE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02346409,,,2018,Cerebello-thalamo-cortical Coupling in Essential Tremor: Effects of High Frequency tACS of the Cerebellum,CERESTIM,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02542891,,,2018,E-Compared: Comparative Effectiveness Research on Internet Based Depression Treatment- French Trial,E-COMPARED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02102737,,,2018,Comparaison d'Une Nouvelle Technique de Mesure de l'insulinorésistance Par Scintigraphie Avec la Technique de référence : Utilisation du 6-DIG Comme Marqueur du Transport du Glucose.,GLUCIMAG2,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,,2014-005112-42,,2019,"A comparative phase2 study assessing the efficacy of triheptanoin, an anaplerotic therapy in Huntington's Disease (TRIHEP 3)",,
⬛,4,4: pas de résultats postés ni publiés,NCT03193099,,,2019,Decoding Presymptomatic White Matter Changes in Huntington Disease,Win-HD,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02014883,,,2019,Phase II Open Label Study Using Triheptanoin in Patients With Glucose Type 1 Transporter Deficiency GLUT1-DS,GLUT-HEP,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02658253,,,2019,"Phase Ia/Ib, Randomized, Double Blinded, Dose Escalation Trial to Evaluate the Safety and Immunogenicity in Healthy European and Burkinabe Adults of a Placental Malaria Vaccine Candidate (PRIMVAC) Formulated With Alhydrogel ® or GLA-SE",PRIMALVAC,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01880151,,,2019,NEw approacheS for The dIagnosis of AlzeiMer's diseAse Through neuroElectrical Changes in the Brain,ESTIMATE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02833961,,,2019,DIFFUSION SPECTROSCOPY AND IMAGING IN ACUTE STROKE,ISIS,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02453061,,,2019,"A Comparative Phase 2 Study Assessing the Efficacy of Triheptanoin, an Anaplerotic Therapy in Huntington's Disease",TRIHEP3,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02567071,,,2019,Retablissement Du Microbiote Naturel Apres Naissance Par Cesarienne,RESTORE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03047967,,,2019,Effets du Tabagisme in Utero Sur la fonctionnalité de l'épithelium Respiratoire et Sur la Fonction Ventilatoire du Nouveau-né.,,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03150290,,,2019,Energy Expenditure and Brown Adipose Tissue in Amyotrophic Lateral Sclerosis,BATALS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02721745,,,2020,Cause and Consequence of Neural Fatigue,Fatstim,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02081066,,,2020,Relationship Between Endogenous CETP Activity and Atherosclerosis Distribution in Patients With High Cardiovascular Risk,CETP-ATHERO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02931097,,,2020,"Effects of Deep Brain Stimulation of the Mesencephalic Locomotor Region on Gait and Balance Disorders in Parkinson's Disease Patients : a Randomized, Double-blind, Cross-over Study",GAITPARK,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05090956,,,2020,Mise au Point de Protocoles RMN Sur l'Imageur Philips 3T installé Sur le Site du Pavillon Baudot du CHU Purpan à Toulouse,(MISAP),OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04808986,,,2021,Séroprévalence Des IgG dirigés Contre le SARS-CoV-2 Chez Les Professionnels de santé en Soins Primaires et Leurs Contacts au Sein Des ménages,COVID-SeroPRIM,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04780191,,,2021,Investigation of Treatment Using the MyoRegulator® Device in Patients With Spasticity in the Lower Limb Due to Stroke,SPAST,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02236832,,,2021,Organisation du Cortex préfrontal ventrolatéral Pour l'Analogie: Approche Bimodale Chez le Sujet Sain et Chez le Patient Ayant un Syndrome Frontal.,ANALOG,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02027233,,,2022,Efficiency in Population of Influenza Vaccination for Flu Prevention of the Hospitalized Adults,FLUVAC EV-03,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04265742,,,2022,Microbiota and Bone Fragility: Study of the Relation Between Gut Microbiota and Bone Microarchitecture (Microbone),MICROBONE,RADIATION
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04945655,,,2023,Impact of a School- and Primary Care-based Multicomponent Intervention on HPV Vaccination Acceptability Among French Adolescents: a Cluster Randomized Controlled Trial,PrevHPV,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04484740,,,2023,Penetration of the Innovative Antibiotic Gepotidacin Into Prostate and Tonsillar Tissue.,AB-Direct,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04315948,,,2023,"Multi-centre, Adaptive, Randomized Trial of the Safety and Efficacy of Treatments of COVID-19 in Hospitalized Adults",DisCoVeRy,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04272970,,,2024,Characterization of New Candidate Genes in Cases of Human Inherited Thrombocytopenia (CATCH). Molecular Etiologies in Cases of Thrombocytopenia,CATCH,DIAGNOSTIC_TEST
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03272230,,,2024,"Assessment of Apathy in a Real-life Situation, With a Video and Sensors-based System in Healthy Subject and Patient With Cerebral Disease",ECOCAPTURE,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT05711693,,,2024,Integrated Silicon Photonics for Cardiovascular Disease Monitoring InSiDe-CC Clinical Validation of the Diagnostic Device (LDV) for the Measurement of Heart-carotid Pulse Wave Velocity (PWV) by Magnetic Resonance Imaging (MRI),InSide-CC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT06431984,,,2024,Kit de Pharmacologie Spatial - Analyse de l'Utilisation Des Dried Blood Spot Pour le Dosage de la caféine Chez Des Volontaires Sains en microgravité au Cours Des Vols Paraboliques,PSK,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04396288,,,2024,Characterization of Intra-osseous Vascular Response With Ultrasound Imaging on Healthy Volunteers,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04921930,,,2024,Evaluation of the Effect of Artesunate in Friedreich Ataxia (FA) Phase I-II Efficacy-Toxicity of Artesunate in Friedreich Ataxia,ARTEMIS,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2021-000509-26,,,"A phase II trial assessing immunogenicity and safety of COVID-19 mRNA Vaccine BNT162b2 in adult volunteers with no history of SARS CoV-2 infection administered with two doses of vaccine (D1-D29) and in adult volunteers with documented history of SARS CoV-2 infection (of more than 6 months) administered with only one dose of vaccine 
 
 
 Essai de phase II évaluant l'immunogénicité et la sécurité du vaccin à ARNm COVID-19 BNT162b2 chez des participants adultes sans antécédents d'infection par le SARS CoV-2, administrés avec deux doses de vaccin (J1-J29) et chez des participants adultes ayant des antécédents documentés d'infection par le SRAS CoV-2 (de plus de 6 mois), administrés avec une seule dose de vaccin.",NA,
⬛,4,4: pas de résultats postés ni publiés,,2017-000040-17,,,"Randomized, open-label and multicentric trial evaluating the non-inferiority of antiretroviral treatment taken 4 consecutive days per week versus continuous therapy 7/7 days per week in HIV-1 infected patients with controlled viral load under antiretroviral therapy 
 
 
 Essai multicentrique, en ouvert, randomisé en 2 groupes parallèles, évaluant la non-infériorité d’un traitement de maintenance à 4 jours consécutifs sur 7 versus la poursuite du traitement antirétroviral en continu, chez des patients en succès thérapeutique sous ARV.","QUATUOR 
 
 
 QUATUOR",
🟥,3,3: résultats postés ou publiés après les 36 mois,,2007-007267-25,,,Immunothérapie par vaccination anti-rougeoleuse chez l'adulte atteint de dermatite atopique,Protocole IDA,
⬛,4,4: pas de résultats postés ni publiés,,2019-002829-29,,,"Combined Prevention of Sexually Transmitted Infections (STIs) in Men Who Have Sex with Men using oral TDF/FTC for HIV Pre-Exposure Prophylaxis (PrEP) 
 
 
 Prévention combinée des infections sexuellement transmissibles (IST) chez les hommes ayant des rapports sexuels avec des hommes utilisant le TDF/FTC par voie orale pour la prophylaxie préexposition au VIH (PrEP)",Doxyvac,
