statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT02432976,,,2017,Impact of Intravenous Exenatide Versus Insulin on Quality of Life in Cardiac Surgery Patients: an Ancillary Study of the ExSTRESS Phase II/III Clinical Trial,ExeQOL,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02116270,,,2017,Accelerated Immunosenescence and Chronic Kidney Disease,IRIS,BIOLOGICAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02573298,,,2017,Cryotherapy and Doppler in Inflammatory Rheumatic Diseases,CDRI,DEVICE
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02843789,,,2017,Evolution of Adipokines and Body Composition in Rheumatoid Arthritis Patients Receiving Tocilizumab Therapy,ADIPRAT,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02151214,,,2017,"Prospective, Multicenter, Randomized Controlled Study Evaluating the Efficacy of Parenteral Nutrition on the Quality of Life and Overall Survival in Patients in the Palliative Phase of Cancer.",ALIM-K,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02301715,,,2017,Effects of Intranasal Oxytocin on Emotion Regulation to Stressful Interaction in Insecure Adolescents: a Study Protocol for a Double Blind Randomized Controlled Trial,ELOREA,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02858414,,,2017,Exploratory Study of Cellular Reservoirs in Blood From HIV Infected Patients: EURECA (ERANET to Unravel New Roads to Eradication and a Cure for AIDS) Study,EURECA,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02851810,,,2017,Oculomotor and Neurophysiological Markers of Emotion Regulation and Attachment Styles in Adolescence,MONRADO2,BEHAVIORAL
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02870608,,,2017,Interest of Measuring Lung Elasticity ELASTOgraphy in the Fetus in the Case of PreMAture Childbirth Threat,ELASTOMAP,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02103101,,,2017,Influence of ABCB1 Polymorphisms on Plasma Concentrations of New Oral Anticoagulants in Case of Serious Adverse Events,Pgp NACO,GENETIC
⬛,4,4 : pas de résultats postés ni publiés,NCT03706846,,,2018,Study of Two Fasting Procedures Before Gastroscopy: 6 Hours Versus 2 Hours for Clear Fluids,GASTROPREP,PROCEDURE
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02847143,,,2018,A Cross Over Randomized Controlled Trial of the Effect of Nasal Ocytocine on Cerebral Activations in Relation With Attachement in the General Population,OTACLA,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03248999,,,2018,Determination of the Prevalence of ESBL-producing Enterobacteriaceae as Carbapenem-resistant Enterobacteriaceae in Nursing Homes in Franche-Comté (France).,R'EHPAD,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT02845934,,,2018,Prospective Evaluation of a New Molecular Tool for Early Diagnosis of Mucormycosis,MODIMUCOR,OTHER
🟥,3,3 : résultats postés ou publiés après les 36 mois,NCT02820987,,,2018,"Pharmacokinetics and Pharmacodynamic (PK/PD) of Extended-infusion Meropenem, Piperacillin-tazobactam and Cefepime in the Early Phase of Septic Shock",PAACS,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02870712,,,2018,"Randomized Controlled Trial of the Effectiveness of Perineal Pain and Security of the Suture Led by the Result of Hemostasis Versus Manual Compression Routine Suture Perineal Tears of First Degree During Childbirth, ImSOLENCE Study",ImSOLENCE,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT03911830,,,2019,Effects of an Aerobic Exercise Program on Cycloergometer Followed by Cold Water Immersion Recovery in Patients With Rheumatoid Arthritis,PREXCRIM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02858219,,,2019,,VESTIBULE,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT02862314,,,2019,,PROPASPI,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT01845779,,,2019,Evaluation of Immune Response Against Human Papillomavirus (HPV)in Patients With Metastatic Cancer of the Anal Canal,Epitopes-HPV01,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02849782,,,2019,Short and Long Term Fampridine Treatment in Persons With Multiple Sclerosis: Cognitive and Motor Performances,FAMPISEP,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02842320,,,2020,Targeting Leukemic Stem Cell Expressing the IL-1RAP Protein in Chronic Myelogenous Leukemia (CML),CAR-LMC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03688269,,,2020,Determination of the Minimal Effective Concentration (EC90) of Ropivacaine in Axillary Brachial Plexus Block With Intravenous Dexamethasone or Saline Injection,AxiRopiDexa,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02855775,,,2020,Study of the Relative Impact of the Neonatal Fc Receptor (FcRn) and the Therapeutic History on Monoclonal Antibodies Elimination. Proof of the Concept on Patients Treated by Bevacizumab or Trastuzumab in Breast Cancer,PK-MAB,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03954522,,,2020,Evaluation in Children of the Psychological Impact of the Visit of a Hospitalized Relative in ICU,ENVIFAR,OTHER
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03351816,,,2020,Impact of New Biomarkers on the Maintenance of Sinus Rhythm After Cardioversion or Ablation of Atrial Fibrillation,Biorhythm,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02842333,,,2020,Study of Predictive Immunological Parameters of Molecular Complete Remission in Patients With Chronic Myelogenous Leukemia in Chronic Phase and Treated With Tyrosine Kinase Inhibitor,PAMIR01,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04145414,,,2020,Cerebrospinal Fluid Movements Through Interventricular Foramina in Phase Contrast Magnetic Resonance Imaging (PC-MRI),MLCSFIV,DEVICE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02817178,,,2020,Prospective Study for Validation of Immunological Biomarkers in Patients With Metastatic Colorectal Cancer,Epitopes-CRC02,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02402842,2014-001789-81,,2020,"Assessment of the Clinical Value of a Docetaxel, Cisplatin and 5-fluorouracil (DCF) Strategy Adapted to Patients for the Management of Metastatic or Locally Advanced Anal Resistant Radiochemotherapy Squamous Cell Anal Carcinoma.",Epitopes-HPV02,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03092583,,,2020,Analysis of DNA Methylation in Spondyloarthritis,METYLAS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02854644,,,2021,Study of the Anti-tumoral Immune Response T Cells Cluster of Differentiation 4 (TCD4): Proof of the Concept in Breast Cancer and Glioma,ERISA,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02838342,,,2021,Pharmaco-immunological Study of Interferon-alpha and Metronomic Cyclophosphamide Association in Neuroendocrine Tumors,EPICentro,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02872090,,,2021,Effects of Long Acting Bronchodilators on CARDiac Autonomic Nervous System Control in Patients With COPD,LAB-Card,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02854345,,,2021,Preliminary Study Concerning the Validity of Parathyroid Exploration on a Discovery NM 530c CZT Camera,PARAT-CZT,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT02934867,,,2021,Out of Hospital Cardiac Arrest: Cluster Randomized Trial Assessing the Survival Impact of Phone Advice Delivered by Medical Call Center,CONTAC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04568746,,,2021,Impact of the Implementation of a qSOFA Score on the Care of Adult Patients Referred to the Emergency Department for Suspected Infection,qSOFA2,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT04402918,,,2021,Study of Viral Load and Maternal-fetal Serology in the Interpretation of the Vertical Transmission of SARS Cov-2 During Pregnancy,TRANSCOVID,DIAGNOSTIC_TEST
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT03834805,,,2021,Monitoring of Fetal Lung Elasticity by Elastography Between 24 and 39 Weeks,ELASTOPULM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03753620,,,2022,"Development of a Software Correlating Simultaneously fMRI, EEG and Peripheral Physiological Activity",NEUREXPLO,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03318601,,,2022,Evaluation of Copeptin in Patients With Cirrhosis and Ascites,CIRCOPEP,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT01644747,,,2022,"tDCS as an add-on Treatment for Resistant Major Depression in Uni- or Bipolar Patients: a Randomized, Double-blind, Placebo Controlled Study",STICODEP,DEVICE
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT05236816,,,2022,Relationship Between Hip Abductor Strength and Ankle Stability,HIAS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02531542,,,2022,Evaluation of Rapid Emergency Echography for Acute Dyspnoea for the Diagnosis of Acute Left-sided Heart Failure in Elderly Subjects Admitted to the Emergency Room (READ Protocol),READ,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04995549,,,2022,Construction of a Mechanical Data Base for Mathematically Modeling Uncertainties in Human Skin Tissues,SKUM,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03967795,,,2023,Citrullinemia for the Prediction of Enteral Nutrition Tolerance Among Critically Ill Patients,PREDICT,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT02818907,,,2023,Evaluation of Survival Prognostic Factors for Patients With Exocrine Pancreatic Cancer Resectable or Potentially Resectable : a Multicentre Prospective Cohort,Pancreas-CGE,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT02846103,,,2023,Study of Anti-telomerase T CD4 Immunity in Metastatic Lung Cancer,Telocap02,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04990349,,,2023,Normoxemic Versus Hyperoxemic Extracorporeal Oxygenation : Impact on Organ Dysfunction in Patients Supported by Veino-arterial ECMO for Cardiogenic Shock,ECMOxy,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT03312166,,,2023,First Study Evaluating Efficiency and Safety of a Compressive Device to Prevent Keloid Scars Recurrence After Surgery,SCARWARS,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03069131,,,2023,"A Multicenter, Double-blind, Placebo-controlled Randomized Clinical Trial Comparing Two Strategies of Primary Prophylaxis of Spontaneous Bacterial Peritonitis in Severe Cirrhotic Patients With Ascites : Using or Not Using Rifaximin",ProPILARifax,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04534218,,,2023,"Regorafenib in Combination With Metronomic Cyclophosphamide, Capecitabine, and Low-dose Aspirin in Metastatic Colorectal Cancer Carcinoma An Open-label Phase II",REPROGRAM-01,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04169022,,,2023,Targeting Interleukin 1 Receptor Accessory Protein (IL1RAP) Expressing Acute Myeloid Leukemic (AML) Cells by Chimeric Antigen Receptor (CAR) Engineered T-cells,CAR-LAM,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05897476,,,2023,Prospective Feasibility Study of Point-of-care Ultrasound in Suspected Aortic Dissection,FESDAU,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05624255,,,2023,Correlating the Measure of Retinal Vascular Density Through Angio-OCT with Calcium Score,ANOSCA,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT04488874,,,2023,Clinical Effectiveness of Hypertonic Sodium Lactate Infusion for Intraoperative Brain Relaxation in Patients Undergoing Scheduled Craniotomy for Supratentorial Brain Tumor Resection: Study Protocol of a Single Center Double-blind Randomized Controlled Phase II Pilot Trial,LSD,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04280848,,,2024,Anticancer Therapeutic Vaccination Using Telomerase-derived Universal Cancer Peptides in Glioblastoma,UCPVax-Glio,DRUG
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT02818426,2015-001712-35,,2024,Anticancer Therapeutic Vaccination Using Telomerase-derives Universal Cancer Peptides in Metastatic Non Small Cell Lung Cancer : A Phase I/II Study,UCPVax,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT04263051,,,2024,Evaluation of UCPVax Plus Nivolumab as Second Line Therapy in Advanced Non Small Cell Lung : a Randomized Non Comparative Phase II Trial,Optim-UCPVax,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2019-003805-82,,2024,"UCPVax plus Nivolumab versus standard chemotherapy as second line therapy in advanced non-small cell lung cancer : a randomized non-comparative phase II trial 
 
 
 UCPVax plus Nivolumab versus chimiothérapie en seconde ligne dans les cancers du poumon non à petites cellules avancés : étude de phase II randomisée non comparative","Optim-UCPVax 
 
 
 Optim-UCPVax",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT03705078,,,2024,"A Multicenter Randomized Clinical Trial Comparing Two Treatment Strategies to Prevent Rebleeding From Gastric Varices: ""Early TIPS"" Versus Glue Obliteration",GAVAPROSEC,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT02838381,,,2024,Study of Genetic and Cellular Immunological Parameters Predictive of Disease-free Survival in Patients With Metastatic Cancer,Epitopes-CRC01,OTHER
🟩,1,1 : résultats postés ou publiés dans les 12 mois,NCT03946358,,,2024,A Phase II Study Evaluating the Interest to Combine UCPVax a CD4 TH1-inducer Cancer Vaccine and Atezolizumab for the Treatment of Human PapillomaVirus Positive Cancers,VolATIL,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,,2019-001720-35,,2024,"Evaluation de l’intérêt d’une polychimiothérapie par XELOXIRI-3 chez les patients âgés ou fragiles atteints d’un adénocarcinome pancréatique métastatique 
 
 
 Evaluation de l’intérêt d’une polychimiothérapie par XELOXIRI-3 chez les patients âgés ou fragiles atteints d’un adénocarcinome pancréatique métastatique","ALIX 
 
 
 ALIX",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2018-001644-61,,2024,"Efficacité en 1ère ligne de traitement d’une polychimiothérapie (méthotrexate, L-asparaginase, idarubicine et dexamethasone) dans la leucémie à cellules dendritiques plasmacytoïdes (LpDC) de l’adulte.",LpDessai-01,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02839278,,,2024,Biological Evaluation of a Novel Anti-inflammatory Treatment in Immune-mediated Inflammatory Diseases,Super-Bio,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT06255275,,,2024,"Impact of Perceptive, Executive and Emotional Factors on Decision-making in the Context of Pedestrian Crossing in an Industrial Environment Involving Traffic of Autonomous Vehicles (forklifts)",VASIS,OTHER
⬛,4,4 : pas de résultats postés ni publiés,,2021-005549-34,,,Cabo-POLARIS. Etude de phase 2 prospective multicentrique en ouvert pour évaluer la durée de traitement par cabozantinib chez les patients atteints de carcinome rénal métastatique ou localement avancé en hémodialyse (HD).,Cabo-POLARIS,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2018-002482-18,,,"Détermination de la Concentration Minimale Efficace pour 90% de Ropivacaïne (MEC90) des blocs du plexus brachial au creux axillaire, avec et sans ajout de Dexamethasone intraveineuse 
 
 
 Détermination de la Concentration Minimale Efficace pour 90% de Ropivacaïne (MEC90) des blocs du plexus brachial au creux axillaire, avec et sans ajout de Dexamethasone intraveineuse","Axi-Ropi-Dexa 
 
 
 Axi-Ropi-Dexa",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2006-005110-12,,,Evaluation de l'association Fofiri 3 et bévacizumab (Avastin) dans le traitement des cadénocarcinomes colorectaux métastasiques,,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2019-000881-39,,,"A phase II study evaluating the interest to combine UCPVax a CD4 TH1-inducer cancer vaccine and atezolizumab for the treatment of HPV positive cancers 
 
 
 Etude de phase II évaluant l’intérêt d’associer le vaccin UCPVax et l’Atezolizumab dans le traitement des cancers HPV positifs","VolATIL study 
 
 
 VolATIL",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2020-002344-23,,,"Regorafenib in combination with metronomic cyclophosphamide, capecitabine, and low-dose aspirin in metastatic colorectal cancer carcinoma An open-label phase II 
 
 
 
 Régorafenib en association avec une polychimiothérapie métronomique à base de cyclophosphamide, capecitabine et aspirine à faible dose  dans le traitement des cancers colorectaux métastatiques. Etude de phase II","REPROGRAM-01 
 
 
 REPROGRAM-01",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2015-002575-16,,,"Etude de phase II, multicentrique, en ouvert, randomisée évaluant l'efficacité et la sécurité SUnitinib administre selon un schéma alteRnatiF chez des patients atteints d’adénocarcinome rénal avancé ou métastatique",SURF,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02821559,2011-005811-96,,,,EROS,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2009-016513-26,,,Etude pilote multicentrique randomisée en double aveugle des effets de la toxine botulique dans le traitement des vestibulodynies,VESTIBULE,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT02845999,,,,Allogenic Immunotherapy Based on Natural Killer Cell Adoptive Transfer in Metastatic Gastrointestinal Carcinoma Treated With Cetuximab : a Phase I Trial,NK-EGFR01,DRUG
